"Slice []"	"Time [ns]"	"Distance [mm]"	"Flux_Lines []"	"Mag_B [tesla]"	"coEnergy [J_per_m3]"	"Br []"	"Bt []"
1	2000000000	206.988054	-0.0123386752350825	1.19262927472813	566687.838180121	1.18716282843518	-0.016367618501471
1	2000000000	207.501672	-0.0117287810351513	1.2075326740278	582200.92608959	1.18771857857005	-0.0304653245513413
1	2000000000	208.01529	-0.0111157614935052	1.15773184526755	500902.680577679	1.13922072824359	0.0561873727913116
1	2000000000	208.528908	-0.0105595670474446	1.00318668524173	430872.516230468	1.02600295151471	-0.133202533717926
1	2000000000	209.042526	-0.0100624276991993	0.900478988139806	379421.443238393	0.909250905387853	-0.326929253031497
1	2000000000	209.556144	-0.00978418171657905	0.525061170980509	145784.949889046	0.368162088322271	0.0105770359368251
1	2000000000	210.069762	-0.00965797110716275	0.205659164131066	4638.37612073605	0.124072420727209	0.257211883888068
1	2000000000	210.58338	-0.00965592775596028	0.0980641949359569	-7774.0796257302	-0.115316290462331	0.509197281465856
1	2000000000	211.096998	-0.00967235806530883	0.144962964060723	5126.2496166754	0.13276170333198	0.0291341418773434
1	2000000000	211.610616	-0.00952187775321887	0.462933010469286	83155.858887195	0.453325037508042	0.0640320168062696
1	2000000000	212.124234	-0.00920660584522121	0.803671062636832	263733.760223831	0.774369895099358	0.0759964584405499
1	2000000000	212.637852	-0.00872473592208231	1.01645732664515	413843.070377454	1.02846038238543	0.072032491658599
1	2000000000	213.15147	-0.00818401472581056	1.07735867352608	461818.179400243	1.07690198790699	0.0066635620900977
1	2000000000	213.665088	-0.00761870814352904	1.11441507024151	493030.134738831	1.12419145166799	-0.0592394349598085
1	2000000000	214.178706	-0.00703944128313975	1.1190621309326	498974.817796823	1.11069909107657	0.0011860623701242
1	2000000000	214.692324	-0.00646954836070515	1.10940131830965	489789.317101613	1.10845562966471	-0.000750996675450045
1	2000000000	215.205942	-0.00590079443832223	1.10369325110201	484573.292473287	1.10626432532514	-0.00256675901038409
1	2000000000	215.71956	-0.00533391166917693	1.10131229090955	482592.216019275	1.09825535026995	-0.00432623320781093
1	2000000000	216.233178	-0.00476967532483603	1.09957388097044	481042.816020105	1.09888006768203	-0.00394025234478879
1	2000000000	216.746796	-0.0042050943710249	1.098302821709	480032.866685706	1.09959646691882	-0.00379638620079709
1	2000000000	217.260414	-0.00364048228785119	1.09770499567539	479453.463496604	1.09277978191019	-0.00520991730647505
1	2000000000	217.774032	-0.00307779384506931	1.09957504352904	481038.80920825	1.09832705055755	-0.00520643914179528
1	2000000000	218.28765	-0.00251223452642868	1.10292435346016	484067.503087698	1.10395782372611	-0.00551297605020317
1	2000000000	218.801268	-0.00194376266996812	1.10772266580987	488254.543862453	1.10966733373539	-0.00613112154819865
1	2000000000	219.314886	-0.00137677485523003	1.11624831716157	489131.507318882	1.09947324950223	-0.00145960052983551
1	2000000000	219.828504	-0.000814326516075264	1.07231305659532	464247.28451601	1.09064781559912	-0.017553852717392
1	2000000000	220.342122	-0.000256467020366917	0.980057215569378	411983.15460349	1.08160462255931	-0.0336653289862585
1	2000000000	220.85574	7.39535559165925E-05	0.605263673631677	187034.378695289	0.447929033321412	0.113249535973488
1	2000000000	221.369358	0.000252938770339982	0.356510365431617	42494.3155511615	0.249688328999208	0.32117471436932
1	2000000000	221.882976	0.000331122470934774	0.185922772092243	24796.3183840201	0.0554370047493621	0.535059116799262
1	2000000000	222.396594	0.000471147490141199	0.420290134251784	97543.5902096552	0.487706593154631	0.274968260409488
1	2000000000	222.910212	0.000780477990312766	0.720866506608554	201256.960859798	0.716027134951159	0.0189852305410718
1	2000000000	223.42383	0.00120583145510493	0.939241689321836	336572.678918739	0.939439503920804	-0.252096261722068
1	2000000000	223.937448	0.00173079735545998	1.03573772112352	428769.620462258	1.05079033684738	0.0321329040695459
1	2000000000	224.451066	0.0022715580745666	1.05502192223169	442860.075405036	1.05488133716297	0.0166425935227159
1	2000000000	224.964684	0.00281436967649446	1.0613272098574	447501.70816248	1.05878257615576	0.00316433119998445
1	2000000000	225.478302	0.00335768785684815	1.05606233283652	443762.181927971	1.05312733863847	-0.00073383710873395
1	2000000000	225.99192	0.00389787008972369	1.0503817461846	438991.45524844	1.05034450929209	0.000659843493126042
1	2000000000	226.505538	0.00443665125336376	1.0492949192458	438084.291317003	1.04767212487544	0.0021830673285754
1	2000000000	227.019156	0.00497529018445325	1.05070147418262	439267.588772223	1.05697757353419	-0.00673135837814695
1	2000000000	227.532774	0.00551685528290488	1.04898895235544	437810.665614306	1.05189106007337	-0.00152389092536279
1	2000000000	228.046392	0.0060558542199041	1.05393323922901	442022.694683133	1.046984774168	0.00356320169107356
1	2000000000	228.56001	0.00659308712723673	1.06550453997335	451857.958478633	1.07382161284621	0.00196856815544355
1	2000000000	229.073628	0.00714227497410832	1.06286534634974	449395.616743343	1.06470600738584	-0.00043258725436798
1	2000000000	229.587246	0.00768678979831564	1.05701998292565	444694.94138412	1.05562280193355	-0.00356752843093109
1	2000000000	230.100864	0.00822664422535534	1.04727629192161	437377.977947548	1.04655640659597	-0.00743726704419345
1	2000000000	230.614482	0.00874992337346012	0.963675032675118	359649.938129281	0.957145569378585	0.12809300047446
1	2000000000	231.1281	0.00920747565447366	0.815479716767151	267508.601940504	0.82407336317093	-0.0267692513525214
1	2000000000	231.641718	0.00959597081097736	0.627882555933879	169131.77943547	0.688293708240182	-0.165619719177937
1	2000000000	232.155336	0.00986276339278813	0.566083120574727	132678.998089977	0.466426524633853	0.16764628793026
1	2000000000	232.668954	0.0101022285183752	0.601303416033631	144167.822141881	0.466813060926236	0.410686705036719
1	2000000000	233.182572	0.0103430741539178	0.665012778731138	178292.307595241	0.471794863646007	0.651415004985172
1	2000000000	233.69619	0.0106018097077498	0.592059699352373	156720.089361928	0.550169972298915	-0.114425687669498
1	2000000000	234.209808	0.0109068089460599	0.640901434416615	162348.842242004	0.637717230885575	-0.0447208738749145
1	2000000000	234.723426	0.0112571181464535	0.817105647270781	261482.939508328	0.726588306418441	0.0207020607708688
1	2000000000	235.237044	0.0116933466970459	0.95226753722141	372655.28049093	0.976481525212389	0.0753755758954319
1	2000000000	235.750662	0.0122011621907663	0.999336205566613	398641.542640878	1.00080567744951	0.0291618297354988
1	2000000000	236.26428	0.0127212683490654	1.02526689509502	413137.045737941	1.02434128112589	-0.0166567439405222
1	2000000000	236.777898	0.0132492991822815	1.02116048125655	415040.157769099	1.01769430663831	-0.00437820855250329
1	2000000000	237.291516	0.0137719237399535	1.01783833924586	412225.769493816	1.01741070233854	-0.0021581725721421
1	2000000000	237.805134	0.0142944338821419	1.01687381388092	411414.70601965	1.01724855992343	-9.11661207626193E-06
1	2000000000	238.318752	0.0148169647279596	1.01769320454828	412093.382456775	1.01819634658459	0.000170373505442996
1	2000000000	238.83237	0.0153400162972586	1.01792930121469	412263.529251205	1.01856630741831	0.000748538850187261
1	2000000000	239.345988	0.0158632812925811	1.0205577875998	414474.363252528	1.01902735682897	0.00130921266671072
1	2000000000	239.859606	0.0163868064321189	1.02582549147866	418861.506491087	1.01957923867307	0.00185078938227499
1	2000000000	240.373224	0.0169160257211831	1.0182403868021	412520.293797851	1.02189780208318	0.013741469187967
1	2000000000	240.886842	0.01743641620134	1.00688096409971	403638.399316784	1.00439792517442	-0.0189708235900588
1	2000000000	241.40046	0.0179476797796807	0.992407725863073	392234.993067972	0.986357452071372	-0.0519542390070291
1	2000000000	241.914078	0.0184095828708816	0.717684514870311	208734.819047927	0.761819244469222	0.0524679952699452
1	2000000000	242.427696	0.0187270935804142	0.525505045109391	112280.598199738	0.474794467905697	0.126486823719038
1	2000000000	242.941314	0.0188975851760927	0.512204940513971	154382.396923018	0.18941510047926	0.22406217550572
1	2000000000	243.454932	0.0192178413940128	0.82827913658471	217549.192447092	0.870481002885662	0.375041355484512
1	2000000000	243.96855	0.0196944971054382	0.990562481811014	391987.654802297	0.984493211778765	0.0171519803169794
1	2000000000	244.482168	0.0202279403781077	1.19664556862051	768089.570584321	1.09148792281694	-0.378119969046682
1	2000000000	244.995786	0.0206173389785711	0.868706167521894	553721.952458507	0.456071741450148	-0.426205490042651
1	2000000000	245.509404	0.0208431000115218	0.432230799752088	70523.4213401584	0.424059149397523	-0.101695993502827
1	2000000000	246.023022	0.0210539878775015	0.565034285327854	11113.4322152876	0.398138079965251	0.216708755437102
1	2000000000	246.53664	0.0213001641922023	0.61555831395968	171922.768951584	0.627650030406809	0.0339754655915492
1	2000000000	247.050258	0.0216441007491125	0.708455177588716	203005.294991595	0.711483492298366	-0.0159754569073963
1	2000000000	247.563876	0.0220308633801285	0.799264741572347	243792.220246251	0.794400297285996	-0.0690878981601189
1	2000000000	248.077494	0.0224534988512221	0.829722692878658	274531.737934665	0.814441975845944	0.0127383423439349
1	2000000000	248.591112	0.02286884821764	0.805758453116005	258503.215417578	0.802924162046112	0.0119945168014634
1	2000000000	249.10473	0.0232782977693488	0.789833538051186	247997.577046987	0.791474896866079	0.0132431569221598
1	2000000000	249.618348	0.0236819140555344	0.783578223292609	244275.994986973	0.781662733461014	-0.00305601153557064
1	2000000000	250.131966	0.0240861089470502	0.793930493976792	250689.048568377	0.792270006765108	-0.0033583274886242
1	2000000000	250.645584	0.0244957658482703	0.799874519696209	254784.816960109	0.802930414471263	-0.00398985585297782
1	2000000000	251.159202	0.0249109109731387	0.80139014387843	256321.109041306	0.813639821158319	-0.00495168497869365
1	2000000000	251.67282	0.025313584462629	0.800988138240725	245646.274088171	0.765960308984582	0.116598814697364
1	2000000000	252.186438	0.0256975728899843	0.690351452892257	197314.257794258	0.728783643750005	-0.0442479128149238
1	2000000000	252.700056	0.0260617094060067	0.460461613664879	108184.680376166	0.688672188917784	-0.200787571669623
1	2000000000	253.213674	0.0262457738732572	0.345312834373942	8112.36324656401	0.307387008363596	-0.0902583108752583
1	2000000000	253.727292	0.0264230710731069	0.399393832351974	84286.6618723081	0.383732293708501	0.14008714154002
1	2000000000	254.24091	0.0266407097056748	0.712436430305274	370345.796467358	0.464483429621116	0.37389652443538
1	2000000000	254.754528	0.0272109604404415	1.24134102207895	748109.401146019	1.46555573846464	0.508015265504898
1	2000000000	255.268146	0.027978032648682	1.53357336514542	916970.454812134	1.51981085437181	-0.00491939123359899
1	2000000000	255.781764	0.0287704938334703	1.47447102665647	881791.929896231	1.56436597574239	-0.534202747916719
1	2000000000	256.295382	0.0293432908224734	0.930210165796355	473633.89420509	0.606720204194642	-0.0161013764229184
1	2000000000	256.809	0.0295973577380792	0.399708425267985	72402.4178768661	0.382864479475567	0.0654436076064211
1	2000000000	257.322618	0.0297368629072892	0.205932141650991	-36518.3221962529	0.160656182493519	0.155330174695525
1	2000000000	257.836236	0.0298365648415611	0.312396373375906	51166.4731740817	0.394711210891143	-0.00837122239552545
1	2000000000	258.349854	0.0300531477977168	0.44015069623994	79256.1582749317	0.448654606409255	-0.011293721400704
1	2000000000	258.863472	0.0302974299512426	0.514780340783503	100908.184069325	0.502565012954564	-0.0154854214303029
1	2000000000	259.37709	0.0305672628976806	0.532249957239257	112759.732000251	0.530321025681389	0.000482486767546625
1	2000000000	259.890708	0.0308387048879385	0.52663568616444	110359.587214232	0.526675686097675	0.0013570941546305
1	2000000000	260.404326	0.0311082895648414	0.52410641861918	109296.152544884	0.523088932897928	0.00227321583139019
1	2000000000	260.917944	0.031376285812169	0.524767740017305	109585.119040602	0.527939623728254	0.0143795919925794
1	2000000000	261.431562	0.0316464952089245	0.52433400300774	109336.751346529	0.524199538609477	-0.00316743404859658
1	2000000000	261.94518	0.0319147065258128	0.520222730653533	107755.980228832	0.520153634186819	-0.0224901290982482
1	2000000000	262.458798	0.0321807539042044	0.51135927130915	104408.856041536	0.515767711799353	-0.0435860637682034
1	2000000000	262.972416	0.0324263697221372	0.421357616410694	68370.3142848222	0.420701808503341	0.0658869881465244
1	2000000000	263.486034	0.0326118512059992	0.30181745207124	36791.5314421479	0.301371709232115	0.0055819282118149
1	2000000000	263.999652	0.0327357720964887	0.163156448086909	13908.4152645004	0.181023250548042	-0.044233678467543
1	2000000000	264.51327	0.0327917224151304	0.179396680258098	7151.09208791375	0.153230900334696	-0.123995495647974
1	2000000000	265.026888	0.0329133986578441	0.325715866776345	43651.2276245917	0.320986196561316	0.00558453419811805
1	2000000000	265.540506	0.0331218523441143	0.539231998115764	123808.626422738	0.491093279374649	0.122525824023067
1	2000000000	266.054124	0.033434399026208	0.658283011926528	168740.381700511	0.657827974583968	0.0522232343524634
1	2000000000	266.567742	0.0337679615543997	0.641729081091529	163537.415187959	0.64081565757868	-0.0264733161479628
1	2000000000	267.08136	0.0340924136322458	0.585844876315262	147856.681842327	0.622343952776688	-0.108015848339799
1	2000000000	267.594978	0.0343655681786947	0.457871061655508	90688.7999658277	0.394225884047555	-0.0194160496941263
1	2000000000	268.108596	0.0345271210217615	0.255727506662946	25879.7010816591	0.235136976699795	0.0702639578817235
1	2000000000	268.622214	0.0346074131836115	0.103308491726661	3996.16251118927	0.0778291584955063	0.167416401787036
1	2000000000	269.135832	0.0346263368364375	0.121855964937786	10427.1789175335	0.0676737363174992	-0.0372468867452183
1	2000000000	269.64945	0.0346641591822016	0.0840750547059354	3801.7886372695	0.0796604541851859	-0.0201441065054562
1	2000000000	270.163068	0.0347082193560784	0.0958881773125447	2163.13081944926	0.0919571401662965	-0.00497841577799106
1	2000000000	270.676686	0.0347591607282447	0.106261511347749	4520.34759434515	0.109616486636941	0.00970479057222406
1	2000000000	271.190304	0.0348156428112422	0.109694916672104	4800.77698991275	0.110309794243367	0.00500644914709725
1	2000000000	271.703922	0.0348724609563711	0.11149385980673	4934.07383544807	0.110926016890038	0.000603159724287374
1	2000000000	272.21754	0.0349295863711588	0.111417988962119	4938.78232397992	0.113339310742412	0.00672464727502878
1	2000000000	272.731158	0.034986785421652	0.110415540806635	4709.18964104977	0.10937441868554	0.000656630799317762
1	2000000000	273.244776	0.0350419209462113	0.103626863128086	4443.4543910148	0.105304006404165	-0.00541786804214232
1	2000000000	273.758394	0.0350949385007678	0.0957156041925702	4155.24989822886	0.101127175972991	-0.0114980269882418
1	2000000000	274.272012	0.0351263309072294	0.0639371743842147	1575.82445204325	0.0559599624356772	-0.0267303474342693
1	2000000000	274.78563	0.0351559416898248	0.0606507307319294	1570.8730989223	0.0594470153131405	0.00595919807403451
1	2000000000	275.299248	0.0351875043476743	0.0990666844442899	5029.19069436574	0.0635631184021556	0.039518185342667
1	2000000000	275.812866	0.0352603347624871	0.195810861531555	16843.5086939308	0.207736841940563	0.0518262607908604
1	2000000000	276.326484	0.0353917037258696	0.305586571409706	36344.9701374773	0.303619413659848	-0.0106212161910121
1	2000000000	276.840102	0.0355720124032425	0.397717775125348	61848.7040126914	0.398278827364382	-0.0806826030285574
1	2000000000	277.35372	0.0357957860002054	0.436780621917852	76055.1407146285	0.445585273959469	0.039320684832751
1	2000000000	277.867338	0.0360215985232163	0.434130440356493	74962.5749567939	0.433629795568927	0.00821556027425928
1	2000000000	278.380956	0.0362411311755672	0.419731806377618	70246.890487859	0.421137073451679	-0.0213290347130719
1	2000000000	278.894574	0.0364462040919112	0.356546847955853	50887.4240106909	0.349234191733426	0.0356748820253485
1	2000000000	279.408192	0.0365953805972393	0.236392413273289	22327.6343427401	0.231662231405258	0.0380931898420759
1	2000000000	279.92181	0.0366841923856204	0.117812979827699	5376.48212672925	0.114192586238705	0.0443559396503578
1	2000000000	280.435428	0.0367170377199787	0.0514150511848782	1093.07271706893	0.0530556313229447	-0.00586327342077867
1	2000000000	280.949046	0.036761240582918	0.119127086682396	5682.27166853036	0.119047346744452	-0.0138393509926724
1	2000000000	281.462664	0.036839298794486	0.186756835267148	13897.3520411956	0.184879928176854	-0.0234928226503219
1	2000000000	281.976282	0.0369513286049934	0.245618309809336	24012.5224293108	0.249993092509822	-0.00888325530437755
1	2000000000	282.4899	0.0370782412133805	0.241324156295247	23135.006479458	0.244223788402356	-0.00256930351479512
1	2000000000	283.003518	0.0372022258618076	0.244063854348766	23794.4947709215	0.238591199071704	0.00354911853640408
1	2000000000	283.517136	0.037323351554187	0.2545889079606	26117.4150688722	0.233090533797266	0.00947069576259631
1	2000000000	284.030754	0.0374518687356325	0.233363126838014	20405.3700399972	0.230511205463002	0.0422345823136712
1	2000000000	284.544372	0.0375592133532755	0.180955986132894	13939.5371655129	0.187289429280167	-0.0210007363538131
1	2000000000	285.05799	0.0376440604097879	0.111018521151366	7041.30273357433	0.142916860150652	-0.081256684178953
1	2000000000	285.571608	0.0376706549694519	0.0353259464202162	896.443271492714	0.0165397196693921	-0.0307004015414434
1	2000000000	286.085226	0.0376694342449987	0.0419727743481904	738.861835546755	-0.0212861090768786	-0.0282361956415913
1	2000000000	286.598844	0.0376487959651514	0.11707343630062	6973.90620156095	-0.0590713646102447	-0.0261086781111311
1	2000000000	287.112462	0.037560531323563	0.181431441369359	14790.8998705702	-0.222439575943154	-0.00311702932487821
1	2000000000	287.62608	0.0374486277845162	0.216276591927931	18471.6420440331	-0.21331350285968	-0.0035451095359047
1	2000000000	288.139698	0.0373414051244961	0.22116257338859	18967.3687357143	-0.204213032840175	-0.004058176009264
1	2000000000	288.653316	0.0372335812483915	0.214087361914245	18260.4615759644	-0.21716906029746	0.0045558520281084
1	2000000000	289.166934	0.0371222366805605	0.216547792629074	18658.3382964685	-0.216409224662597	0.00360915887196698
1	2000000000	289.680552	0.037011274706309	0.21911729777323	19124.7165596725	-0.21567676520397	0.0034630080396493
1	2000000000	290.19417	0.0369007488389558	0.199848783672395	16042.9417943074	-0.20378455667766	-0.0304910869572041
1	2000000000	290.707788	0.0368114706339686	0.145174895586764	8413.53281930906	-0.143846167784211	-0.0252965302654192
1	2000000000	291.221406	0.0367529969648338	0.0889053799624041	3132.61248441237	-0.0838410165180273	-0.0220516015401051
1	2000000000	291.735024	0.0367250427987254	0.030291329916887	461.128090607866	-0.0293192554814301	0.00486757210903513
1	2000000000	292.248642	0.0367189303489316	0.0146747902448461	97.3331616551715	0.0054821125095353	-0.00672037967199891
1	2000000000	292.76226	0.0367306344307018	0.0409275399509587	651.022219414237	0.040053154361161	-0.0194740158630282
1	2000000000	293.275878	0.0367600492882952	0.0697191557850589	1968.88946477992	0.0738094889186759	0.0254476217254949
1	2000000000	293.789496	0.0367986858245367	0.075328116115304	2208.66546704894	0.0765955211296778	0.0109329056620197
1	2000000000	294.303114	0.0368386848364943	0.0807190074229716	2724.70090922102	0.0791153852655807	-0.00342645506690089
1	2000000000	294.816732	0.0368799104968045	0.0908237731209563	3543.64118492833	0.0813725101891096	-0.0176282302681468
1	2000000000	295.33035	0.0369210133123848	0.0491329550577736	1160.32202647821	0.0567108714345138	0.0296033217466696
1	2000000000	295.843968	0.0369370782433836	0.0138960600780427	139.592878219735	0.00575807499014142	0.00180383809646336
1	2000000000	296.357586	0.036926842977442	0.0167933196403177	863.015757170252	-0.0456896526758352	-0.0227601295021517
1	2000000000	296.871204	0.0369027939314116	0.153647696996218	8600.88099790437	-0.121466698629708	0.0462613165229151
1	2000000000	297.384822	0.0367895672467314	0.323303703822875	41287.3381269386	-0.319403093090845	0.058425674541173
1	2000000000	297.89844	0.0365747519171386	0.489377110321838	98392.3634321369	-0.516993422533686	0.0861300037188152
1	2000000000	298.412058	0.0362908941823142	0.559770478860952	125393.641358995	-0.55372300201438	-0.031223880731618
1	2000000000	298.925676	0.0360047076562695	0.560732400012715	125117.261922484	-0.560614460735465	-0.00831221091785479
1	2000000000	299.439294	0.0357150796592297	0.563674306917375	126207.844784166	-0.56712636003365	0.0137562565961816
1	2000000000	299.952912	0.0354241552678147	0.561510506150258	123712.601484993	-0.563587968872409	-0.000705487825368826
1	2000000000	300.46653	0.0351348483025596	0.562176310639984	125144.533964259	-0.563001803154109	-0.0101190860430432
1	2000000000	300.980148	0.0348457846832451	0.581798347687776	139838.142057134	-0.562641876204382	-0.0199998849023482
1	2000000000	301.493766	0.0345413404961065	0.587767558701945	142971.598068278	-0.634930961405934	-0.152811216732405
1	2000000000	302.007384	0.03425038119553	0.494714392402166	97970.9353665464	-0.497830241680855	-0.0800276381063971
1	2000000000	302.521002	0.0340301717243805	0.377765688911813	56364.6272663202	-0.359456548132143	-0.0131176894420474
1	2000000000	303.03462	0.0338862855052628	0.224653240927338	20303.9298818394	-0.163493523652302	-0.0150693130256128
1	2000000000	303.548238	0.0338385534281868	0.0558450753440756	2015.65442423825	-0.0223979744614015	-0.0238196719577968
1	2000000000	304.061856	0.0338632419408192	0.116339046815097	5005.94887670889	0.118497864025145	-0.0353796120358944
1	2000000000	304.575474	0.0339605034615074	0.267372207615094	28670.097741353	0.282230859442051	-0.0133350632501064
1	2000000000	305.089092	0.0341257319750496	0.37138121987835	55254.5819405886	0.361166120449855	-0.0146868416989391
1	2000000000	305.60271	0.0343315002841924	0.420583357588626	71285.9144770938	0.440086812564634	-0.0173660317391038
1	2000000000	306.116328	0.0345777986946808	0.414747354351993	76545.6597851214	0.518983302868794	-0.0213727580281901
1	2000000000	306.629946	0.034688800069915	0.192931989763489	16015.0593880891	0.102750426968962	-0.0584832892136018
1	2000000000	307.143564	0.0347013126861201	0.0954604866288543	3698.87362334465	-0.0541247603163785	-0.089208575291968
1	2000000000	307.657182	0.0346330969650869	0.326462017940328	53438.976896902	-0.211603116921497	-0.121478515366004
1	2000000000	308.1708	0.0343741368289296	0.633821989604718	183509.428005388	-0.692870534779349	-0.198901568400857
1	2000000000	308.684418	0.0339586759996409	0.931315517706121	336991.123548872	-0.924139793394699	0.0550784767286859
1	2000000000	309.198036	0.0334256634745425	1.13649132274896	500260.853931258	-1.15055614935029	0.324272772541755
1	2000000000	309.711654	0.03282077987659	1.16524805014248	542210.654183615	-1.15354579130869	-0.00624027417202343
1	2000000000	310.225272	0.032236249260703	1.1234899668536	502180.200628941	-1.12264959797539	-0.0177912857950265
1	2000000000	310.73889	0.031667505003282	1.09991744857715	480892.820492794	-1.09208346145519	-0.0318655231486917
1	2000000000	311.252508	0.0311024263496996	1.09323896206438	475461.786695363	-1.12015617561304	0.014428351916206
1	2000000000	311.766126	0.0305306182458976	1.10176347702628	482872.453427357	-1.10650520275305	0.000664034701695302
1	2000000000	312.279744	0.0299657329341199	1.12979005187585	508924.309856754	-1.09319879638571	-0.0128481675122398
1	2000000000	312.793362	0.0293919310225624	1.15394866293925	524688.459168881	-1.17740357821834	-0.0804508579735057
1	2000000000	313.30698	0.028816638667439	1.07006857590481	448961.619499796	-1.06262567679025	-0.0316772845249013
1	2000000000	313.820598	0.0283005088953641	0.908641202581676	343639.306237745	-0.947036929087218	0.014922576569363
1	2000000000	314.334216	0.027858503719238	0.694768097449056	200327.468473311	-0.593148269371859	-0.0224765974950054
1	2000000000	314.847834	0.0276290601165851	0.329667749802937	49132.6304678932	-0.300410384621633	-0.0590209191995296
1	2000000000	315.361452	0.0275497690922182	0.113223808349676	-1327.66877325329	-0.00849682737034726	-0.105862004197871
1	2000000000	315.87507	0.0276201710164338	0.325522874088828	46792.2830407026	0.282454824334385	-0.162991912238872
1	2000000000	316.388688	0.0277925911064818	0.32300284407325	40770.6663546106	0.321421995721089	0.111119595081582
1	2000000000	316.902306	0.027948820492954	0.278159930745998	31965.4517150923	0.286261353396557	-0.103190265497741
1	2000000000	317.415924	0.0280859713079597	0.194418261857082	20794.3434546485	0.247155804075563	-0.309764006796066
1	2000000000	317.929542	0.0281180157948898	0.100557796689624	-17070.9790846434	-0.101120436915373	-0.00816110599099373
1	2000000000	318.44316	0.0279875995229425	0.457439630337846	93350.8385854956	-0.407283815301603	-0.186059219309159
1	2000000000	318.956778	0.0276990625183044	0.904472740030945	377359.196561546	-0.716820032393614	-0.36177935970705
1	2000000000	319.470396	0.0271614781335735	1.15604324020343	544318.179853426	-1.18808223662339	-0.0143721396179297
1	2000000000	319.984014	0.0265452220698881	1.21431838054108	585549.354634945	-1.21157407792011	-0.000680215177930361
1	2000000000	320.497632	0.0259169428281779	1.24266996049791	610984.756215441	-1.23489684284334	0.0137480404299801
1	2000000000	321.01125	0.0252782915064056	1.23992665113091	611940.556953543	-1.24286874107006	-0.0154279108684207
1	2000000000	321.524868	0.0246431639873901	1.23017613949217	602135.462928966	-1.23030669549588	-0.0127716293312
1	2000000000	322.038486	0.0240144753361752	1.22189489643258	594065.405173541	-1.21779890310272	-0.0108751146714915
1	2000000000	322.552104	0.0233895138214772	1.21534387696827	587395.172187702	-1.2208031829987	-0.00650197973466257
1	2000000000	323.065722	0.0227634376232131	1.21545211301501	587428.486428826	-1.2171347554574	-0.00641147194040989
1	2000000000	323.57934	0.022139221543422	1.22468997552198	598912.172035535	-1.21355973572495	-0.00621335554847651
1	2000000000	324.092958	0.0215085587753586	1.23925598474904	610131.209258475	-1.27224495876363	-0.168334380887419
1	2000000000	324.606576	0.020874589825078	1.19703581162716	566283.795108204	-1.19596685285958	-0.0223862826266598
1	2000000000	325.120194	0.0202804826286331	1.10597459328098	494455.808618952	-1.11702220881617	0.124998593420488
1	2000000000	325.633812	0.0197309481768296	0.969900853285301	378875.816526042	-0.942294825718523	-0.223623197548787
1	2000000000	326.14743	0.0193412723323483	0.597564605247572	136866.767609817	-0.574857000034717	-0.149087216885274
1	2000000000	326.661048	0.0191406426521805	0.260196034230058	32896.8218180846	-0.206199739847596	-0.087185559960867
1	2000000000	327.174666	0.0191296424480642	0.370995136021839	70748.2375880999	0.163509683980469	-0.0379278291239491
1	2000000000	327.688284	0.0192882012571402	0.296500063858422	33206.4433540328	0.270838865160194	-0.0143151585547124
1	2000000000	328.201902	0.0194006478291302	0.158526606700215	11584.6876600541	0.166810876220449	-0.083034044742981
1	2000000000	328.71552	0.0194593595846641	0.116563307160823	16059.0306173357	0.0616518127097669	-0.135294260605766
1	2000000000	329.229138	0.019338062430905	0.436763346952578	89484.766208395	-0.449252595273861	-0.103336793296978
1	2000000000	329.742756	0.0190205741355496	0.792395093085347	241108.804935057	-0.78647043073607	0.0817813168247551
1	2000000000	330.256374	0.0185308039801713	1.08459059866526	460357.581548554	-1.12001564716219	0.293847558638612
1	2000000000	330.769992	0.0179243162250677	1.19336893158529	569050.95342443	-1.18783612103434	-0.0766325809075072
1	2000000000	331.28361	0.0173085427220344	1.21041356492814	582948.988933604	-1.20979256357288	-0.0156351820840348
1	2000000000	331.797228	0.0166817569027236	1.22124818906718	593413.579837463	-1.23072775959961	0.0418942989846185
1	2000000000	332.310846	0.0160546880667824	1.21374882439204	586624.395282181	-1.20303523674044	-0.000159470443292508
1	2000000000	332.824464	0.0154384940452301	1.19700320772545	570132.582322651	-1.19643507269775	-0.0044051349939654
1	2000000000	333.338082	0.0148256439243595	1.18959252925967	562887.557083434	-1.19001699200804	-0.00945606402590799
1	2000000000	333.8517	0.0142143894829785	1.18442361358996	558200.864679655	-1.19203091584254	-0.00624095034693554
1	2000000000	334.365318	0.0136059326966467	1.17476431896164	549028.478168146	-1.17730183101851	-0.00777921891761385
1	2000000000	334.878936	0.0130050090472768	1.17376366689658	548721.231612979	-1.16269893205507	-0.00972907031756367
1	2000000000	335.392554	0.0124027263146378	1.18512722876787	559939.23251754	-1.24066223724505	-0.0194958840221165
1	2000000000	335.906172	0.011773565951285	1.1977445771703	571027.979989715	-1.20925406125933	-0.00970947574200445
1	2000000000	336.41979	0.0111605598590867	1.18920688516889	562583.579870262	-1.17775903885259	1.85406404346641E-06
1	2000000000	336.933408	0.0105634460258609	1.1489687607183	526120.033587538	-1.15818689984403	-0.00525357397475392
1	2000000000	337.447026	0.0100672148299497	0.778776140118699	239724.419663186	-0.774354921330733	-0.0782434893713335
1	2000000000	337.960644	0.00976773634812046	0.420657712827812	71935.2352187637	-0.392070640114786	-0.160489893714506
