"Time [s]"	"Tro [mNewtonMeter]"
1.026	636.125736321441
1.027	638.817077404778
1.028	639.349435843831
1.029	636.846600823496
1.03	634.427719977066
1.031	634.797313749562
1.032	637.599110966706
1.033	640.007276348234
1.034	639.21426250949
1.035	636.450253545126
1.036	635.016661186277
1.037	636.515427251339
1.038	639.465842039341
1.039	640.44822544909
1.04	638.221340373782
1.041	635.497798175569
1.042	635.248610980588
1.043	637.563472298553
1.044	639.949647427845
1.045	639.529293576924
1.046	636.61905348017
1.047	634.762649627209
1.048	635.884226886145
1.049	638.783947678028
1.05	640.34725898098
1.051	638.779378651181
1.05199999999999	636.202695184573
1.05299999999999	635.526197020116
1.05399999999999	637.559436966364
1.05499999999999	640.099048638995
1.05599999999999	639.988482130756
1.05699999999999	637.237946030502
1.05799999999999	635.002004817213
1.05899999999999	635.624404339617
1.05999999999999	638.340836082992
1.06099999999999	640.06859831983
1.06199999999999	638.527903860965
1.06299999999999	635.586815281179
1.06399999999999	634.62832463392
1.06499999999999	636.430232731868
1.06599999999999	639.151348825689
1.06699999999999	639.764994019248
1.06799999999999	637.395414558552
1.06899999999999	634.861286138187
1.06999999999999	634.96572194532
1.07099999999999	637.552527811844
1.07199999999999	639.783146599866
1.07299999999999	638.927378572009
1.07399999999999	635.994619758804
1.07499999999999	634.437180789114
1.07599999999999	635.84531701821
1.07699999999999	638.762612196664
1.07799999999999	639.99433489061
1.07899999999999	637.863622455955
1.07999999999999	635.055286182077
1.08099999999999	634.739845164617
1.08199999999999	637.099368181818
1.08299999999999	639.704576143872
1.08399999999999	639.664990094695
1.08499999999999	637.061823616767
1.08599999999999	635.027128727731
1.08699999999999	635.926160220376
1.08799999999999	638.856504414716
1.08899999999999	640.577662191664
1.08999999999999	638.973519887047
1.09099999999999	636.129461919006
1.09199999999999	635.393989383711
1.09299999999999	637.45636890294
1.09399999999999	640.128153431219
1.09499999999999	640.24950566889
1.09599999999999	637.443558927219
1.09699999999999	635.119683791685
1.09799999999999	635.695526566633
1.09899999999999	638.3195090069
1.09999999999999	640.117470849013
1.10099999999999	638.853463747137
1.10199999999999	636.037049528907
1.10299999999999	634.821384118559
1.10399999999999	636.519852527539
1.10499999999999	639.356154277606
1.10599999999999	639.964535977328
1.10699999999999	637.446369660565
1.10799999999999	634.763231101089
1.10899999999999	634.782423349397
1.10999999999999	637.296970972042
1.11099999999999	639.590215509962
1.11199999999999	638.804148170042
1.11299999999999	635.75642079025
1.11399999999999	633.957320434259
1.11499999999999	635.215643115634
1.11599999999999	638.157056605882
1.11699999999999	639.557268629348
1.11799999999999	637.837456961019
1.11899999999999	635.214032092215
1.11999999999999	634.788641993462
1.12099999999999	637.186067412123
1.12199999999999	639.997332225058
1.12299999999999	640.163243626281
1.12399999999999	637.538674807369
1.12499999999999	635.357855135085
1.12599999999999	636.098121132947
1.12699999999999	638.856668692708
1.12799999999999	640.586531366261
1.12899999999999	639.189876734002
1.12999999999999	636.487874473896
1.13099999999999	635.58930121503
1.13199999999999	637.447969332536
1.13299999999999	640.148826492354
1.13399999999999	640.556285888249
1.13499999999999	638.037409808744
1.13599999999999	635.640670109993
1.13699999999999	636.071858733092
1.13799999999999	638.823997256911
1.13899999999999	640.790198748957
1.13999999999999	639.446504068079
1.14099999999999	636.298768949579
1.14199999999999	634.864796382047
1.14299999999998	636.367049285639
1.14399999999998	638.919863165769
1.14499999999998	639.406688423891
1.14599999999998	636.847529348154
1.14699999999998	634.176722510055
1.14799999999998	634.092022075742
1.14899999999998	636.481939132735
1.14999999999998	638.833735459792
1.15099999999998	638.457746111756
1.15199999999998	635.759979067358
1.15299999999998	633.98242695453
1.15399999999998	635.260705311215
1.15499999999998	638.421206835988
1.15599999999998	640.16913255102
1.15699999999998	638.491632519107
1.15799999999998	635.704166617049
1.15899999999998	635.08171522447
1.15999999999998	637.18928164116
1.16099999999998	639.790663827842
1.16199999999998	639.775365830247
1.16299999999998	637.113307248407
1.16399999999998	635.000378961489
1.16499999999998	635.651727064108
1.16599999999998	638.446062228718
1.16699999999998	640.36775643577
1.16799999999998	639.210646205219
1.16899999999998	636.525097429314
1.16999999999998	635.501606008674
1.17099999999998	637.389480063566
1.17199999999998	640.241775117047
1.17299999999998	640.740255551435
1.17399999999998	638.11758604617
1.17499999999998	635.451752474568
1.17599999999998	635.565181226114
1.17699999999998	638.053135417695
1.17799999999998	640.023398174556
1.17899999999998	638.905801256782
1.17999999999998	636.055566900607
1.18099999999998	634.741065960696
1.18199999999998	636.199495669478
1.18299999999998	639.084554976209
1.18399999999998	640.028917189445
1.18499999999998	637.692614213179
1.18599999999998	634.917844560248
1.18699999999998	634.696677128251
1.18799999999998	637.140088366411
1.18899999999998	639.604039044019
1.18999999999998	639.278638240248
1.19099999999998	636.517616987982
1.19199999999998	634.524550368363
1.19299999999998	635.408757924309
1.19399999999998	638.179393384546
1.19499999999998	639.706666731504
1.19599999999998	638.170703559879
1.19699999999998	635.646209001879
1.19799999999998	635.065938262372
1.19899999999998	637.258526237904
1.19999999999998	640.051465664084
1.20099999999998	640.248287160707
1.20199999999998	637.587639939684
1.20299999999998	635.296139988137
1.20399999999998	635.928363204286
1.20499999999998	638.769097842154
1.20599999999998	640.663068583935
1.20699999999998	639.373592870666
1.20799999999998	636.509792325151
1.20899999999998	635.322113779542
1.20999999999998	636.954061885504
1.21099999999998	639.525675777258
1.21199999999998	639.867959221773
1.21299999999998	637.325201347397
1.21399999999998	634.878160753297
1.21499999999998	635.02362144039
1.21599999999998	637.600814193529
1.21699999999998	639.813119830111
1.21799999999998	639.042130331401
1.21899999999998	636.231671736142
1.21999999999998	634.607003478684
1.22099999999998	636.031086421925
1.22199999999998	638.988736851515
1.22299999999998	640.093503769477
1.22399999999998	637.939687829417
1.22499999999998	635.178343448533
1.22599999999998	634.902907232058
1.22699999999998	637.188568737876
1.22799999999998	639.552361032874
1.22899999999998	639.117616385449
1.22999999999998	636.433828515627
1.23099999999998	634.589685250503
1.23199999999998	635.458305484479
1.23299999999998	638.292317633796
1.23399999999997	639.927921398284
1.23499999999997	638.423895456903
1.23599999999997	635.750042031618
1.23699999999997	635.0325374648
1.23799999999997	637.110274743911
1.23899999999997	639.905914211666
1.23999999999997	640.218951847853
1.24099999999997	637.614974173486
1.24199999999997	635.310837883523
1.24299999999997	635.863257593966
1.24399999999997	638.607032529845
1.24499999999997	640.46442338738
1.24599999999997	639.136340099304
1.24699999999997	636.311144994148
1.24799999999997	635.089276185961
1.24899999999997	636.685771258404
1.24999999999997	639.42492299767
1.25099999999997	640.020209698903
1.25199999999997	637.50661049595
1.25299999999997	634.832230203424
1.25399999999997	634.879302276091
1.25499999999997	637.416741626612
1.25599999999997	639.742073278611
1.25699999999997	639.174651347467
1.25799999999997	636.409534691325
1.25899999999997	634.750433088991
1.25999999999997	636.021392755187
1.26099999999997	638.82517869136
1.26199999999997	639.91603405847
1.26299999999997	637.828895449979
1.26399999999997	635.122280245562
1.26499999999997	634.647955927087
1.26599999999997	636.838954090493
1.26699999999997	639.395108898877
1.26799999999997	639.253418229267
1.26899999999997	636.489994616175
1.26999999999997	634.367696315905
1.27099999999997	635.200777084344
1.27199999999997	638.114221277334
1.27299999999997	640.000459342534
1.27399999999997	638.725922333163
1.27499999999997	636.064492937705
1.27599999999997	635.117655978428
1.27699999999997	637.036862737772
1.27799999999997	639.856654652672
1.27899999999997	640.164589438399
1.27999999999997	637.573809650751
1.28099999999997	635.191552833108
1.28199999999997	635.498411817745
1.28299999999997	638.13096000352
1.28399999999997	640.223438190014
1.28499999999997	639.1506370581
1.28599999999997	636.132927617384
1.28699999999997	634.72820045526
1.28799999999997	636.30909364848
1.28899999999997	639.197516389523
1.28999999999997	640.146168254447
1.29099999999997	638.03297227393
1.29199999999997	635.558322055394
1.29299999999997	635.395912371548
1.29399999999997	637.780412614749
1.29499999999997	640.134008352341
1.29599999999997	639.598918260544
1.29699999999997	636.93222541925
1.29799999999997	635.182686790815
1.29899999999997	636.171998425944
1.29999999999997	638.900067767545
1.30099999999997	640.178237891769
1.30199999999997	638.157022726554
