"Time [s]"	"Pro [W]"
1.9329999999999	97.7211660093892
1.9339999999999	97.1969920895473
1.9349999999999	97.5795134126392
1.9359999999999	98.4655609354519
1.9369999999999	98.8707565786639
1.9379999999999	98.3155723338313
1.9389999999999	97.4844765827934
1.9399999999999	97.3519955835693
1.9409999999999	98.0835933501
1.9419999999999	98.9336808391418
1.9429999999999	98.9810177507764
1.9439999999999	98.1754586235281
1.9449999999999	97.4923996264083
1.9459999999999	97.6868530539573
1.9469999999999	98.5241147189347
1.9479999999999	99.0836312249453
1.9489999999999	98.689212993976
1.9499999999999	97.87757312907
1.9509999999999	97.6186334182287
1.9519999999999	98.1903379315459
1.9529999999999	99.0363900350895
1.9539999999999	99.1994164090094
1.9549999999999	98.4366619050276
1.9559999999999	97.6764717528179
1.9569999999999	97.781816489548
1.9579999999999	98.6345370165412
1.9589999999999	99.2830204892695
1.95999999999989	98.9109256728235
1.96099999999989	97.9660048176779
1.96199999999989	97.5248239604023
1.96299999999989	97.9741405246759
1.96399999999989	98.7765666179987
1.96499999999989	98.9563597754964
1.96599999999989	98.1840547426235
1.96699999999989	97.3580147146314
1.96799999999989	97.3174774673788
1.96899999999989	98.0447983006426
1.96999999999989	98.7591081358054
1.97099999999989	98.6278784132248
1.97199999999989	97.7880161631939
1.97299999999989	97.2093306773064
1.97399999999989	97.5635499555605
1.97499999999989	98.5112598029163
1.97599999999989	99.0170287468269
1.97699999999989	98.462490791731
1.97799999999989	97.6012580013263
1.97899999999989	97.4211049324704
1.97999999999989	98.0597335937719
1.98099999999989	98.8683577324003
1.98199999999989	98.8838495286653
1.98299999999989	98.0738848227972
1.98399999999989	97.4141019152609
1.98499999999989	97.5974955083911
1.98599999999989	98.4592219932245
1.98699999999989	99.084996026629
1.98799999999989	98.7629553707914
1.98899999999989	97.9414602749801
1.98999999999989	97.5878108609685
1.99099999999989	98.1691677692912
1.99199999999989	99.1152718218072
1.99299999999989	99.3283614492328
1.99399999999989	98.5581792590625
1.99499999999989	97.763305238256
1.99599999999989	97.8164602349232
1.99699999999989	98.5880471200225
1.99799999999989	99.2056189497534
1.99899999999989	98.8654256942027
2	97.9757468801713
