"Time [s]"	"InducedVoltage(Phase_A) [V]"	"InducedVoltage(Phase_C) [V]"	"InducedVoltage(Phase_B) [V]"
1.48799999999995	374.989773581682	-504.122972597195	101.425145402073
1.48899999999995	271.918956166999	-530.613970511834	255.037289315102
1.48999999999995	139.323420873846	-515.876375068466	386.866025995149
1.49099999999995	-26.3810784640264	-451.692018884496	462.662719719778
1.49199999999995	-201.940477229992	-320.565480229735	500.821281617199
1.49299999999995	-349.790444548435	-147.316092441233	500.946723099327
1.49399999999995	-450.353012264756	-1.02279746388989	454.852833849022
1.49499999999995	-521.233322855102	148.625599618942	371.026657423219
1.49599999999995	-533.342625421119	288.436268078549	244.564803304598
1.49699999999995	-490.780717833394	400.127213239336	72.2338788740058
1.49799999999995	-386.220490008492	484.81859435941	-102.153757779798
1.49899999999995	-240.879414440988	525.538255510684	-254.29184058465
1.49999999999995	-114.32321377317	509.178827974451	-389.845008806542
1.50099999999995	33.0837262353307	447.948451259286	-479.963224544048
1.50199999999995	182.595122960525	342.007288068235	-522.79694035714
1.50299999999995	330.404124494241	166.139847652063	-506.753439089657
1.50399999999995	457.093000341654	2.3029093780933	-429.963137602082
1.50499999999995	519.175016998793	-153.874670052163	-343.069172586148
1.50599999999994	530.377001211024	-305.16436654385	-230.425183764629
1.50699999999994	499.014845500987	-419.19743055801	-86.9938424596355
1.50799999999994	415.697297755974	-478.274365590465	88.57392181271
1.50899999999994	262.995777286255	-507.746630490904	253.30275548302
1.50999999999994	97.1938194656707	-488.618857169074	389.999188101794
1.51099999999994	-50.46261884989	-431.19903224025	479.456873901498
1.51199999999994	-197.941121938953	-333.865406224423	531.291063093778
1.51299999999994	-328.909765011869	-192.372333734189	528.889620985096
1.51399999999994	-432.683953148936	-9.64668777733468	457.512617303812
1.51499999999994	-505.003583141753	156.003182695178	337.143554086023
1.51599999999994	-524.51084572226	302.852026035784	200.922363572135
1.51699999999994	-492.477650708445	424.87774127804	66.6288030507787
1.51799999999994	-417.049323239617	500.370049246655	-84.3847379414189
1.51899999999994	-289.987705074994	525.034535374683	-231.385399780744
1.51999999999994	-110.259712500633	488.25969931601	-376.842936781414
1.52099999999994	50.8942632816043	400.605670110471	-483.418612560997
1.52199999999994	204.20925537214	306.887490593438	-527.051983044142
1.52299999999994	350.169481409054	184.947385630305	-524.828468638384
1.52399999999994	445.408078397126	31.6601611430862	-476.015856348119
1.52499999999994	492.041240805059	-144.491558540533	-375.684348298527
1.52599999999994	507.384141052129	-301.792573214829	-206.429517397047
1.52699999999994	470.238677980672	-421.721899146162	-48.9788139000438
1.52799999999994	400.870060998136	-503.873213144618	100.522024297797
1.52899999999994	291.340979065258	-534.507785098641	246.28771948644
1.52999999999994	136.433116756488	-517.699578947752	366.742473664335
1.53099999999994	-47.1187006817322	-424.162082041334	458.592301171788
1.53199999999994	-205.434997151892	-292.031705137675	516.172812379275
1.53299999999994	-347.872769841967	-156.152749870635	518.066099166966
1.53399999999994	-453.856873408533	-14.737280213821	471.774586764603
1.53499999999994	-516.502148276688	134.210561048393	381.059816802458
1.53599999999994	-521.267899835129	279.810769046029	229.279658168632
1.53699999999994	-462.829189240515	417.12503927122	60.1956039925402
1.53799999999994	-371.590190186586	504.427714093109	-101.425672965296
1.53899999999994	-267.854290890767	530.573221117153	-255.737827645723
1.53999999999994	-136.84397125536	515.404460309143	-389.338601690929
1.54099999999994	25.7308693005933	452.686622109608	-465.852531010487
1.54199999999994	200.063921782858	322.929430698833	-502.018088297154
1.54299999999994	349.932660794472	148.542005492064	-498.874346293941
1.54399999999994	451.695858347235	0.0587415281425585	-451.165965493498
1.54499999999994	521.370841654237	-150.683317830509	-368.285309096528
1.54599999999994	533.408991990021	-291.936308923126	-243.895255262271
1.54699999999994	496.542524523467	-400.832690555568	-76.8773480438349
1.54799999999994	387.111053748495	-481.548373721751	104.705401927983
1.54899999999994	240.040006323444	-523.767136303167	255.165952748534
1.54999999999994	110.748189816046	-507.247705938282	389.117590847199
