"Time [s]"	"SolidLoss [kW]"	"StrandedLossR [kW]"
1.48499999999995	0.305287368914122	0.40703592082857
1.48599999999995	0.341861315064853	0.436813624208733
1.48699999999995	0.422705084342341	0.576817006527789
1.48799999999995	0.452151407217733	0.647367257857666
1.48899999999995	0.405205636562755	0.60127160819266
1.48999999999995	0.328673961351731	0.466165414703662
1.49099999999995	0.308927569789952	0.396760902055392
1.49199999999995	0.363816125833837	0.479454108469353
1.49299999999995	0.433247688826675	0.617771676768623
1.49399999999995	0.440021925237226	0.643647716610656
1.49499999999995	0.367313341690366	0.534551905840465
1.49599999999995	0.3098908757955	0.422952428529717
1.49699999999995	0.338193634341797	0.430029268910597
1.49799999999995	0.394355446972064	0.530019199700255
1.49899999999995	0.44008138836721	0.640758183741567
1.49999999999995	0.398107253193813	0.595796059098786
1.50099999999995	0.323195235119541	0.46825978547826
1.50199999999995	0.293341236719771	0.375633564271863
1.50299999999995	0.354301698876205	0.463912084091072
1.50399999999995	0.428407415699457	0.598233605324345
1.50499999999995	0.430356088627063	0.628641657277003
1.50599999999994	0.365160137314779	0.546385768648042
1.50699999999994	0.302404167038248	0.417757977881991
1.50799999999994	0.313635952094614	0.399986352104865
1.50899999999994	0.376734405048429	0.512949994765883
1.50999999999994	0.431391475728703	0.625347698748045
1.51099999999994	0.408335462078873	0.602709144183012
1.51199999999994	0.329085029428867	0.477164037179891
1.51299999999994	0.295590805718197	0.38577693427695
1.51399999999994	0.349031664876502	0.451851572882178
1.51499999999994	0.410565750448389	0.573102482858249
1.51599999999994	0.42908325092645	0.635151071569611
1.51699999999994	0.371011993017913	0.556650415128724
1.51799999999994	0.304608863693024	0.42798855409239
1.51899999999994	0.30662971181485	0.387206523543228
1.51999999999994	0.375586802294905	0.499097705941519
1.52099999999994	0.439206348760738	0.621313962345657
1.52199999999994	0.422816532902565	0.623695682562014
1.52299999999994	0.349712179658629	0.515403819816916
1.52399999999994	0.302922529855509	0.408584373415316
1.52499999999994	0.331518861154728	0.42407687133202
1.52599999999994	0.40079541053947	0.55545824281283
1.52699999999994	0.446883900998736	0.64678953802131
1.52799999999994	0.400746655453665	0.587823930025806
1.52899999999994	0.323463357831728	0.462546544456208
1.52999999999994	0.309279418398841	0.393443968507085
1.53099999999994	0.370878828975967	0.48717566653383
1.53199999999994	0.431005928865045	0.610116287762303
1.53299999999994	0.428228099290686	0.635281513697035
1.53399999999994	0.360925155552553	0.537158477798382
1.53499999999994	0.302483142818671	0.411789654367016
1.53599999999994	0.332332309073341	0.428658609463816
1.53699999999994	0.403546143399194	0.547460015091273
1.53799999999994	0.442393020010579	0.633238592649358
1.53899999999994	0.405149105015271	0.604627240516822
1.53999999999994	0.326665439803583	0.472624986773168
1.54099999999994	0.295275576509851	0.385064147373203
1.54199999999994	0.344506629549432	0.452265812138562
1.54299999999994	0.417063792613206	0.593958469360735
1.54399999999994	0.434326427630842	0.636879112262506
1.54499999999994	0.366829017023129	0.540205518225541
1.54599999999994	0.303192303043311	0.423847186253757
1.54699999999994	0.313382625803327	0.396832557519808
1.54799999999994	0.376143110195892	0.503971636859509
1.54899999999994	0.429878610377452	0.624994653534036
1.54999999999994	0.400649177978572	0.601512468716381
1.55099999999994	0.329814708009393	0.484607489274694
1.55199999999994	0.288752948983001	0.374730614645156
1.55299999999994	0.342588930205489	0.442614790309269
1.55399999999994	0.420158990662235	0.578680255244167
1.55499999999994	0.440035324377408	0.636982808438309
1.55599999999994	0.387915082127679	0.578414568625185
1.55699999999994	0.315689754363794	0.443868074610365
1.55799999999994	0.311641628505331	0.395543811313384
1.55899999999994	0.3719285011213	0.493208175096112
1.55999999999994	0.440379701543	0.625270525369187
1.56099999999994	0.43900140998579	0.637800121113012
1.56199999999994	0.363130991268066	0.526578660389509
1.56299999999994	0.315776332298089	0.422663107626116
1.56399999999994	0.346606045024741	0.440495882092182
1.56499999999994	0.408236816360966	0.557425084431923
1.56599999999994	0.443746094779384	0.646668692773451
1.56699999999994	0.399822422816662	0.595440480830636
1.56799999999994	0.325272787998487	0.463345406765937
1.56899999999994	0.303706595510086	0.385126721175391
1.56999999999994	0.364983498091904	0.475892792128973
1.57099999999994	0.434165271279613	0.607658613963524
1.57199999999994	0.434755169452056	0.638589729136622
1.57299999999994	0.364615745860651	0.542224117116629
1.57399999999994	0.301888784377621	0.417702921240991
1.57499999999994	0.316173493989862	0.403877234190498
1.57599999999994	0.385101555212793	0.528841592282019
1.57699999999994	0.440701257901148	0.636024777789511
1.57799999999994	0.404472071036795	0.596501001698362
1.57899999999994	0.324720168226806	0.473803206143268
1.57999999999994	0.304816667795076	0.398249045810187
1.58099999999994	0.351450556027842	0.460051043573293
1.58199999999994	0.414555461172554	0.585054427104549
1.58299999999994	0.423438688782526	0.6290113366593
1.58399999999994	0.363593049012862	0.545870334528108
1.58499999999994	0.2988863747064	0.416097326547111
1.58599999999994	0.310732205748146	0.397640093721531
1.58699999999994	0.387476233425583	0.520910754358471
1.58799999999994	0.435282784814506	0.62110145964944
1.58899999999994	0.413215279007735	0.617053818764927
1.58999999999994	0.336054881434476	0.493643402512444
1.59099999999994	0.290887870301283	0.385450449225807
1.59199999999994	0.331278296698189	0.429765943839557
1.59299999999994	0.40884052770829	0.574755218487442
1.59399999999994	0.441444625549028	0.641329302741314
1.59499999999994	0.38523623247813	0.567542002260999
1.59599999999994	0.313747249732389	0.446560237944039
1.59699999999993	0.317591211726298	0.404076829724366
1.59799999999993	0.36755130766393	0.482778933965907
1.59899999999993	0.430163675625631	0.616572721736872
1.59999999999993	0.41995428406325	0.623862743662195
1.60099999999993	0.353452601913207	0.520327909234108
1.60199999999993	0.295218751807827	0.389534706320805
1.60299999999993	0.334477351471557	0.425788965876423
1.60399999999993	0.41274333685102	0.55850660669147
1.60499999999993	0.448932265811679	0.643357937565896
1.60599999999993	0.409891910581981	0.609316091750925
1.60699999999993	0.33114716658704	0.474152990828727
1.60799999999993	0.306846686618602	0.392514670701613
1.60899999999993	0.359084297849616	0.468404429632564
1.60999999999993	0.434417987608649	0.610014056035276
1.61099999999993	0.446833986862753	0.646386977663362
1.61199999999993	0.377329944204087	0.552141675801188
1.61299999999993	0.31646516500015	0.433753417655243
1.61399999999993	0.327422813401629	0.40832816714776
1.61499999999993	0.39423662611232	0.531582751181494
1.61599999999993	0.440180566938079	0.63808470791662
1.61699999999993	0.411976117471277	0.612892293801036
1.61799999999993	0.336278174112771	0.485918166523631
1.61899999999993	0.303873340453432	0.40129833576822
1.61999999999993	0.350227936689193	0.451257717638256
1.62099999999993	0.422177671306949	0.584711970860038
1.62199999999993	0.439630245328029	0.642602299940781
1.62299999999993	0.378472056807333	0.565170257342896
1.62399999999993	0.305992640759474	0.432598001434414
1.62499999999993	0.306338185568933	0.39058531651432
1.62599999999993	0.372904227280347	0.503817840935737
1.62699999999993	0.439165155847505	0.627441744610901
1.62799999999993	0.41841580289663	0.615092010299591
1.62899999999993	0.339514927505578	0.501816384789304
1.62999999999993	0.303282647935562	0.403669020826843
1.63099999999993	0.333643265967965	0.428886228713528
1.63199999999993	0.404596199041421	0.564731861209016
1.63299999999993	0.429520830919214	0.63356167618671
1.63399999999993	0.382583193314531	0.573667059456747
1.63499999999993	0.308858723508458	0.43850148766947
1.63599999999993	0.301164730773663	0.387298991713677
1.63699999999993	0.366151495814666	0.48183654791925
1.63799999999993	0.43005463496495	0.607708306720745
1.63899999999993	0.427094473945024	0.634178455389469
1.63999999999993	0.355937074748598	0.526554391276803
1.64099999999993	0.295730169562876	0.398977005862839
1.64199999999993	0.322024496928296	0.411203969232928
1.64299999999993	0.396558997716501	0.542123126396533
1.64399999999993	0.453257629998401	0.647796037157317
1.64499999999993	0.412371237909113	0.604462655847116
1.64599999999993	0.336394770362906	0.485744264736335
1.64699999999993	0.319112585697068	0.409059752281184
1.64799999999993	0.360289774566541	0.463269036234668
1.64899999999993	0.429876484436329	0.604903254676852
1.64999999999993	0.440285381738006	0.645329365712205
1.65099999999993	0.383717598084165	0.562872545448263
1.65199999999993	0.307959913438437	0.414306515236586
1.65299999999993	0.325400332474019	0.410902179441521
1.65399999999993	0.393500371846864	0.519720922163364
1.65499999999993	0.448081612826945	0.636555929841352
1.65599999999993	0.426023740076377	0.632165529607098
1.65699999999993	0.346106689903779	0.503867660697496
1.65799999999993	0.303204716818666	0.394070612863777
1.65899999999993	0.344721517590922	0.442591331662249
1.65999999999993	0.42443987822856	0.588217941880112
1.66099999999993	0.451108678907409	0.649058878129009
1.66199999999993	0.391874081651818	0.577246645926393
1.66299999999993	0.320550890608038	0.450673501507213
1.66399999999993	0.321068056974363	0.410755761526996
1.66499999999993	0.370633379766459	0.489603528815592
1.66599999999993	0.432002118134967	0.622194140493586
1.66699999999993	0.420253187111183	0.623757591845618
1.66799999999993	0.347358127490529	0.507533415504435
1.66899999999993	0.298125914042344	0.402751161991085
1.66999999999993	0.333096441857506	0.426420982823283
1.67099999999993	0.404474285186225	0.555910880552413
1.67199999999993	0.43642910023932	0.636613617399693
1.67299999999993	0.386604723468865	0.58102007211413
1.67399999999993	0.302295363480971	0.431266984815017
1.67499999999993	0.294535297813053	0.377984467808206
1.67599999999993	0.356973909684288	0.475581652829187
1.67699999999993	0.429990209389581	0.60948608868466
1.67799999999993	0.425147170300238	0.623654904147495
1.67899999999993	0.352216657447481	0.526545167468174
1.67999999999993	0.301882512412841	0.411347454576437
1.68099999999993	0.327280358940599	0.422664937863341
1.68199999999993	0.3900995560066	0.537777916891014
1.68299999999993	0.428802364441755	0.627706651859889
1.68399999999993	0.397597978661762	0.593434530800791
1.68499999999993	0.320552072562406	0.461226421372542
1.68599999999993	0.294942300332063	0.382923654396912
1.68699999999993	0.351928236052333	0.455843107602254
1.68799999999992	0.420135079475765	0.587670952948315
1.68899999999992	0.435219114432428	0.642619794138347
1.68999999999992	0.37205204813942	0.55363648897338
1.69099999999992	0.309523867819932	0.431601479330693
1.69199999999992	0.313847354146817	0.397736966986968
1.69299999999992	0.386196141642093	0.518300578155369
1.69399999999992	0.452000710540724	0.639751673356256
1.69499999999992	0.426263376213712	0.623133593518133
1.69599999999992	0.35075601225728	0.51374965588957
1.69699999999992	0.314549275514526	0.411682925754734
1.69799999999992	0.351446351076842	0.452279154320968
1.69899999999992	0.416276672966189	0.580059592026771
1.69999999999992	0.441754400939205	0.644143384224748
1.70099999999992	0.396250337848522	0.581894731281862
1.70199999999992	0.318726196548414	0.445508141141148
1.70299999999992	0.321896750917336	0.412560460836919
1.70399999999992	0.377293422001238	0.49142213449186
1.70499999999992	0.436268050886278	0.616992660166849
1.70599999999992	0.42763365174626	0.635431224307714
1.70699999999992	0.352775357870838	0.520717142412553
1.70799999999992	0.304630972103684	0.410366815647595
1.70899999999992	0.337374256778347	0.435603013073355
1.70999999999992	0.407346235441042	0.561325137608598
1.71099999999992	0.443505641484657	0.637816259688985
1.71199999999992	0.393876602479487	0.584572457180348
1.71299999999992	0.318030688141938	0.458051052924495
1.71399999999992	0.305385633136847	0.397224027147167
1.71499999999992	0.350979228082035	0.46212666869565
1.71599999999992	0.415116805936685	0.598376572329008
1.71699999999992	0.41517804383839	0.618631392144166
1.71799999999992	0.348251933192267	0.515241543725935
1.71899999999992	0.290049640702825	0.401463046371742
1.71999999999992	0.315492962178262	0.404419282192831
1.72099999999992	0.383102667829692	0.518662338761009
1.72199999999992	0.429004163311346	0.624729555639158
1.72299999999992	0.392866712451136	0.592701896023303
1.72399999999992	0.316881675392757	0.466442976066039
1.72499999999992	0.288865736675245	0.374225733488185
1.72599999999992	0.345196379508136	0.4522682375249
1.72699999999992	0.425189488003602	0.59316157760829
1.72799999999992	0.438141751083605	0.63577150815513
1.72899999999992	0.376705426527901	0.56199276970976
1.72999999999992	0.313811596347962	0.436078812088221
1.73099999999992	0.324240901129925	0.416497385768164
1.73199999999992	0.378181821046838	0.505182564459088
1.73299999999992	0.437525916192059	0.629410818011375
1.73399999999992	0.428713532243115	0.629896154264739
1.73499999999992	0.353605555208124	0.50955547265247
1.73599999999992	0.304143274515022	0.399514200765966
1.73699999999992	0.355570914473069	0.452874613016249
1.73799999999992	0.412756092223894	0.558580569956743
1.73899999999992	0.450317985016267	0.655950320736566
1.73999999999992	0.398303695239826	0.59144668415692
1.74099999999992	0.324549997953134	0.460541547490468
1.74199999999992	0.308065625232254	0.389723587800903
1.74299999999992	0.374398112668088	0.493261500937514
1.74399999999992	0.446041744676699	0.624832516314186
1.74499999999992	0.435853668413714	0.6349975273537
1.74599999999992	0.362415306235745	0.536167939857566
1.74699999999992	0.309007557069172	0.415232369078071
1.74799999999992	0.335236953099239	0.430751175361684
1.74899999999992	0.39904183397868	0.552097538784459
1.74999999999992	0.434503026986763	0.633230434280066
1.75099999999992	0.397564240211892	0.587065529604866
1.75199999999992	0.317456851153085	0.453200883070625
1.75299999999992	0.299264563537786	0.385029299118812
1.75399999999992	0.355001075519075	0.461510876199698
1.75499999999992	0.419330483837949	0.592559915438148
1.75599999999992	0.421221142622154	0.629030905178245
1.75699999999992	0.352349407776848	0.528080858284995
1.75799999999992	0.295744491137356	0.408417414661781
1.75899999999992	0.313471173046385	0.398798198694788
1.75999999999992	0.390946231076456	0.533979008169811
1.76099999999992	0.434279693651169	0.623764796117584
1.76199999999992	0.400132725254117	0.595437758289608
1.76299999999992	0.325095507254865	0.476017839047134
1.76399999999992	0.291681953200488	0.377431188477127
1.76499999999992	0.339300555371814	0.440085752469683
1.76599999999992	0.41244798541946	0.584687575219694
1.76699999999992	0.433515468530826	0.636230128207969
1.76799999999992	0.378233620585495	0.556331516872038
1.76899999999992	0.308197766320522	0.432957156870023
1.76999999999992	0.323130790048946	0.413036166756516
1.77099999999992	0.379832807974547	0.500336402337009
1.77199999999992	0.438784333836819	0.626330317528027
1.77299999999992	0.421944049792306	0.627623802857412
1.77399999999992	0.349444267124219	0.515352713362448
1.77499999999992	0.305237653502162	0.40657175039828
1.77599999999992	0.341945987802681	0.437187875744911
1.77699999999992	0.42243511077065	0.577179753872232
1.77799999999991	0.450809238975987	0.646039030850568
1.77899999999991	0.403227040758101	0.598862340539393
1.77999999999991	0.32723307643919	0.463992259596521
1.78099999999991	0.308477285283362	0.396250956684254
1.78199999999991	0.363464047526858	0.479825082310576
1.78299999999991	0.432226270885099	0.617155651507833
1.78399999999991	0.438590222189445	0.642277719650915
1.78499999999991	0.365658827593193	0.532483972176852
1.78599999999991	0.309055769059397	0.421515559608619
1.78699999999991	0.338236481437133	0.430214425047137
1.78799999999991	0.394389509617631	0.530233291522211
1.78899999999991	0.440376901735416	0.641090522283718
1.78999999999991	0.398997812871518	0.596657589663023
1.79099999999991	0.324372930186944	0.469386431471257
1.79199999999991	0.295032158948088	0.377313029043241
1.79299999999991	0.355550851513521	0.464786087069636
1.79399999999991	0.430723973924376	0.60016040647262
1.79499999999991	0.433657773606403	0.632098484802065
1.79599999999991	0.369039531688184	0.550814168379088
1.79699999999991	0.30591014417023	0.422020663015674
1.79799999999991	0.316389489220711	0.402545430095483
1.79899999999991	0.379379236197296	0.514940913976481
1.79999999999991	0.43556654173083	0.629316740098646
1.80099999999991	0.414348164650416	0.609571834997247
1.80199999999991	0.329834386060186	0.467938927935938
1.80299999999991	0.298631452829147	0.388907017197731
1.80399999999991	0.351693104813501	0.453934680553047
1.80499999999991	0.413156750281389	0.575187075262093
1.80599999999991	0.432959888322913	0.639343031759806
1.80699999999991	0.375836021124839	0.562713190461995
1.80799999999991	0.308530984014314	0.433031980409421
1.80899999999991	0.308300287762721	0.388655444613671
1.80999999999991	0.376853743118834	0.499352438130225
1.81099999999991	0.441387795869938	0.622922987706428
1.81199999999991	0.426027280383862	0.627183418491109
1.81299999999991	0.353407727694942	0.520033760061026
1.81399999999991	0.304809752705688	0.411038010082192
1.81499999999991	0.332624580918343	0.424754621469219
1.81599999999991	0.401610802341535	0.555736076294291
1.81699999999991	0.449106154936151	0.648883728570918
1.81799999999991	0.40416797029435	0.591999553032524
1.81899999999991	0.320104166944602	0.449179182939984
1.81999999999991	0.309838501500481	0.393789943743352
1.82099999999991	0.371587403557679	0.487661376870722
1.82199999999991	0.431900723617669	0.611096363103561
1.82299999999991	0.429341603708674	0.636895832016517
1.82399999999991	0.362841892533593	0.54010766142053
1.82499999999991	0.303527597418941	0.41359827658779
1.82599999999991	0.332440277336321	0.42848921588137
1.82699999999991	0.403545801335869	0.546624148505468
1.82799999999991	0.443048495544428	0.633517794301419
1.82899999999991	0.407938107639691	0.60785026143281
1.82999999999991	0.329304930522554	0.476075520457574
1.83099999999991	0.296665963654358	0.386560440548571
1.83199999999991	0.345396769614044	0.452031805178634
1.83299999999991	0.418749908544948	0.594541480477179
1.83399999999991	0.438527866104551	0.640962122496679
1.83499999999991	0.372428464962107	0.547170948791921
