"Time [s]"	"Efficience []"
1.042	0.918634400843004
1.043	0.936150642194548
1.044	0.935061723997472
1.045	0.897404111406496
1.046	0.863251324209174
1.047	0.90303484532331
1.048	0.928377266542973
1.049	0.940392991800597
1.05	0.923757197283091
1.051	0.881183661294979
1.05199999999999	0.883113188633183
1.05299999999999	0.914570252107268
1.05399999999999	0.936251355716218
1.05499999999999	0.936679207706807
1.05599999999999	0.903500968820911
1.05699999999999	0.865132186930058
1.05799999999999	0.895970747719717
1.05899999999999	0.926192579930056
1.05999999999999	0.938912070540625
1.06099999999999	0.928731686774447
1.06199999999999	0.876970828147131
1.06299999999999	0.8777991962512
1.06399999999999	0.911684907407301
1.06499999999999	0.933446114669031
1.06599999999999	0.938242144260219
1.06699999999999	0.913234117831546
1.06799999999999	0.866592900335033
1.06899999999999	0.889767916119819
1.06999999999999	0.922334593567033
1.07099999999999	0.938728635620783
1.07199999999999	0.93359946813295
1.07299999999999	0.889086612496678
1.07399999999999	0.868037822178336
1.07499999999999	0.905735691671797
1.07599999999999	0.930113922902362
1.07699999999999	0.939615713388154
1.07799999999999	0.920736388177932
1.07899999999999	0.863944843688742
1.07999999999999	0.884102692742011
1.08099999999999	0.916966315241245
1.08199999999999	0.93683724783863
1.08299999999999	0.935210325376631
1.08399999999999	0.903474812902787
1.08499999999999	0.866542815211825
1.08599999999999	0.898517297473525
1.08699999999999	0.928127069633449
1.08799999999999	0.940177045377165
1.08899999999999	0.926077052632353
1.08999999999999	0.875045548209401
1.09099999999999	0.878878906403502
1.09199999999999	0.914440521720739
1.09299999999999	0.93483815241295
1.09399999999999	0.938468364790594
1.09499999999999	0.906001361334199
1.09599999999999	0.859092115587037
1.09699999999999	0.896588633210915
1.09799999999999	0.924939059085398
1.09899999999999	0.938730991631329
1.09999999999999	0.928445495170292
1.10099999999999	0.885470101125866
1.10199999999999	0.87601007984505
1.10299999999999	0.90953023374137
1.10399999999999	0.934279066691693
1.10499999999999	0.939269833196007
1.10599999999999	0.913736220287629
1.10699999999999	0.861329812272831
1.10799999999999	0.888651069062503
1.10899999999999	0.920976574727109
1.10999999999999	0.93779755763681
1.11099999999999	0.934181678312589
1.11199999999999	0.889700995360669
1.11299999999999	0.864628355519162
1.11399999999999	0.901691251840864
1.11499999999999	0.930044724347629
1.11599999999999	0.93879432260852
1.11699999999999	0.922037173625602
1.11799999999999	0.876158248887765
1.11899999999999	0.882608930161336
1.11999999999999	0.916756256565932
1.12099999999999	0.936818243340461
1.12199999999999	0.937064278135791
1.12299999999999	0.90502954376125
1.12399999999999	0.861556043808021
1.12499999999999	0.897260194864299
1.12599999999999	0.925800501098224
1.12699999999999	0.939039806745586
1.12799999999999	0.926758414304006
1.12899999999999	0.880719777627184
1.12999999999999	0.879372928005921
1.13099999999999	0.911362801239622
1.13199999999999	0.93464310277415
1.13299999999999	0.937656157755372
1.13399999999999	0.910741528548292
1.13499999999999	0.864439879811123
1.13599999999999	0.894684115678091
1.13699999999999	0.925609927838963
1.13799999999999	0.940589585691052
1.13899999999999	0.930191472257824
1.13999999999999	0.881717135269715
1.14099999999999	0.868841156469362
1.14199999999999	0.909770960953647
1.14299999999998	0.932315733834171
1.14399999999998	0.939472596749711
1.14499999999998	0.913763657234514
1.14599999999998	0.86223359116546
1.14699999999998	0.88876787353454
1.14799999999998	0.919615457938546
1.14899999999998	0.937691736756391
1.14999999999998	0.933743007084525
1.15099999999998	0.899382789302766
1.15199999999998	0.86673283252081
1.15299999999998	0.903156095729571
1.15399999999998	0.929827430215838
1.15499999999998	0.941147333278977
1.15599999999998	0.924430992376244
1.15699999999998	0.872566889475727
1.15799999999998	0.880808350070125
1.15899999999998	0.914195037109545
1.15999999999998	0.934942062921362
1.16099999999998	0.935964879686604
1.16199999999998	0.903763493908849
1.16299999999998	0.86630246975356
1.16399999999998	0.895615584194258
1.16499999999998	0.925034996615251
1.16599999999998	0.93900722235804
1.16699999999998	0.928068492166322
1.16799999999998	0.88633619880105
1.16899999999998	0.876213584318511
1.16999999999998	0.911827881677341
1.17099999999998	0.934550546431399
1.17199999999998	0.939365366021059
1.17299999999998	0.910921428627302
1.17399999999998	0.860144271950637
1.17499999999998	0.88933293671989
1.17599999999998	0.922851580144507
1.17699999999998	0.938378395325412
1.17799999999998	0.931107769578722
1.17899999999998	0.885383865686525
1.17999999999998	0.875623620865637
1.18099999999998	0.907130361184895
1.18199999999998	0.931968067429496
1.18299999999998	0.940642607288457
1.18399999999998	0.917100297085328
1.18499999999998	0.865666138484547
1.18599999999998	0.885203331216097
1.18699999999998	0.919852066359916
1.18799999999998	0.937968121675387
1.18899999999998	0.935234636567097
1.18999999999998	0.899095928499548
1.19099999999998	0.86537144528199
1.19199999999998	0.899659117076477
1.19299999999998	0.927538909113099
1.19399999999998	0.939687912095473
1.19499999999998	0.924541696221737
1.19599999999998	0.880449261807933
1.19699999999998	0.882884649541216
1.19799999999998	0.914258265370629
1.19899999999998	0.936157495720915
1.19999999999998	0.936941042961476
1.20099999999998	0.907374890908431
1.20199999999998	0.862280369736657
1.20299999999998	0.896107398926702
1.20399999999998	0.925936575011033
1.20499999999998	0.940228810716634
1.20599999999998	0.929046491832473
1.20699999999998	0.883551750689174
1.20799999999998	0.874705169043447
1.20899999999998	0.910582671641728
1.20999999999998	0.933053288738549
1.21099999999998	0.938221271529994
1.21199999999998	0.910959880079813
1.21299999999998	0.867060559589581
1.21399999999998	0.891005022262109
1.21499999999998	0.922163773122835
1.21599999999998	0.938847560995636
1.21699999999998	0.932215831888576
1.21799999999998	0.892721358368691
1.21899999999998	0.869861264638818
1.21999999999998	0.904905739890409
1.22099999999998	0.932211310699327
1.22199999999998	0.940002389293606
1.22299999999998	0.919480159253968
1.22399999999998	0.86629471892761
1.22499999999998	0.88525322230018
1.22599999999998	0.918557165756394
1.22699999999998	0.936490252516296
1.22799999999998	0.934728085074068
1.22899999999998	0.897287984532144
1.22999999999998	0.871980856541851
1.23099999999998	0.8984597677239
1.23199999999998	0.927541895764689
1.23299999999998	0.939188602389773
1.23399999999997	0.925506560100262
1.23499999999997	0.879865575400511
1.23599999999997	0.880729433631281
1.23699999999997	0.913826202280674
1.23799999999997	0.935401024984668
1.23899999999997	0.938150805041263
1.23999999999997	0.907855147593535
1.24099999999997	0.863613627492514
1.24199999999997	0.895100970730499
1.24299999999997	0.925360056781052
1.24399999999997	0.939305758863215
1.24499999999997	0.928678835100872
1.24599999999997	0.882902372794405
1.24699999999997	0.876096264858348
1.24799999999997	0.908155577393884
1.24899999999997	0.933287646640332
1.24999999999997	0.93832811108904
1.25099999999997	0.914509182472558
1.25199999999997	0.861331654192212
1.25299999999997	0.889580280098791
1.25399999999997	0.921351516338628
1.25499999999997	0.938639852829692
1.25599999999997	0.93350699871128
1.25699999999997	0.895071794516286
1.25799999999997	0.869323527232224
1.25899999999997	0.904539775884719
1.25999999999997	0.930424249866701
1.26099999999997	0.939197333257516
1.26199999999997	0.920387284325402
1.26299999999997	0.869454008683036
1.26399999999997	0.883853336714158
1.26499999999997	0.915295601581276
1.26599999999997	0.936088213440613
1.26699999999997	0.935430345759494
1.26799999999997	0.902436399161301
1.26899999999997	0.86260615191632
1.26999999999997	0.897967618744656
1.27099999999997	0.926522442384679
1.27199999999997	0.939960720993778
1.27299999999997	0.92784211282117
1.27399999999997	0.882561629969369
1.27499999999997	0.878821677548305
1.27599999999997	0.910808935166323
1.27699999999997	0.935090953226396
1.27799999999997	0.937819926776418
1.27899999999997	0.90795738924017
1.27999999999997	0.865055016506902
1.28099999999997	0.89171352061239
1.28199999999997	0.922859008854389
1.28299999999997	0.938194241736432
1.28399999999997	0.931062752683944
1.28499999999997	0.88511269027235
1.28599999999997	0.868842946201721
1.28699999999997	0.90800305517569
1.28799999999997	0.931913255424158
1.28899999999997	0.939815812358733
1.28999999999997	0.916733733784647
1.29099999999997	0.872487251257928
1.29199999999997	0.888448344644174
1.29299999999997	0.919134080685586
1.29399999999997	0.93817772109735
1.29499999999997	0.934278167999842
1.29599999999997	0.895765717874
1.29699999999997	0.872210232592838
1.29799999999997	0.900999541700023
1.29899999999997	0.928764011750056
1.29999999999997	0.93916155639996
1.30099999999997	0.92326801061439
1.30199999999997	0.867151234472266
1.30299999999997	0.883408688731285
1.30399999999997	0.91715602904071
1.30499999999997	0.936591871000095
1.30599999999997	0.936102711594755
1.30699999999997	0.902535991147621
1.30799999999997	0.861028374487306
1.30899999999997	0.898258594457697
1.30999999999997	0.925891150553784
1.31099999999997	0.93920229109614
1.31199999999997	0.927211326136965
1.31299999999997	0.877906188483113
1.31399999999997	0.87642368092042
1.31499999999997	0.909321111129864
1.31599999999997	0.932241271824389
1.31699999999997	0.938527629678004
1.31799999999997	0.914246060938343
1.31899999999997	0.85922810238549
1.31999999999997	0.89050984148318
1.32099999999997	0.92033931619736
1.32199999999997	0.939128726129704
1.32299999999997	0.932862718300465
1.32399999999996	0.891884643904696
1.32499999999996	0.870972633738967
1.32599999999996	0.903230692700136
1.32699999999996	0.930567455195425
1.32799999999996	0.939682991433394
1.32899999999996	0.919869145720646
1.32999999999996	0.867345013273144
1.33099999999996	0.883734553287994
1.33199999999996	0.916717679137376
1.33299999999996	0.93564271402104
1.33399999999996	0.934982878589638
1.33499999999996	0.898503116167552
1.33599999999996	0.862719829503217
1.33699999999996	0.900904207283743
1.33799999999996	0.927401653383534
1.33899999999996	0.940266683476515
1.33999999999996	0.924134307126814
1.34099999999996	0.880693110695331
1.34199999999996	0.881160382776459
1.34299999999996	0.91357544655052
1.34399999999996	0.936000728418629
1.34499999999996	0.936721284292057
1.34599999999996	0.904192275339576
1.34699999999996	0.86240817262842
1.34799999999996	0.894112031334204
1.34899999999996	0.924440276569886
1.34999999999996	0.938542843807483
1.35099999999996	0.929502200746024
1.35199999999996	0.879594887026912
1.35299999999996	0.868499940659648
1.35399999999996	0.907915034713603
1.35499999999996	0.931975770582666
1.35599999999996	0.938626198095313
1.35699999999996	0.915917585286394
1.35799999999996	0.868498855344893
1.35899999999996	0.885273005589723
1.35999999999996	0.919929018963128
1.36099999999996	0.937675810059846
1.36199999999996	0.93562959710482
1.36299999999996	0.894009196452993
1.36399999999996	0.8603262282138
1.36499999999996	0.901543139775873
1.36599999999996	0.926995836970511
1.36699999999996	0.939053368508974
1.36799999999996	0.924094503764043
1.36899999999996	0.869807795242479
1.36999999999996	0.879674711214836
1.37099999999996	0.913181544616359
1.37199999999996	0.935136045298307
1.37299999999996	0.936743497319411
1.37399999999996	0.90653612916645
1.37499999999996	0.863005817772103
1.37599999999996	0.895923018969565
1.37699999999996	0.925897427144321
1.37799999999996	0.939834204599399
1.37899999999996	0.927790077091417
1.37999999999996	0.877611853496212
1.38099999999996	0.874044001608802
1.38199999999996	0.912223980403757
1.38299999999996	0.933426020098849
1.38399999999996	0.939134938957789
1.38499999999996	0.908694157760644
1.38599999999996	0.859074561803044
1.38699999999996	0.893023032340278
1.38799999999996	0.923153006314898
1.38899999999996	0.938044971345689
1.38999999999996	0.929903349495581
1.39099999999996	0.888113059786958
1.39199999999996	0.870904256693261
1.39299999999996	0.90695919465898
1.39399999999996	0.932448985883384
1.39499999999996	0.939916982513741
1.39599999999996	0.917326736194611
1.39699999999996	0.862891520659981
1.39799999999996	0.88344456710441
1.39899999999996	0.917781367355101
1.39999999999996	0.936434457238831
1.40099999999996	0.93443965960822
1.40199999999996	0.896862450698683
1.40299999999996	0.866799287843672
1.40399999999996	0.897828420003302
1.40499999999996	0.927104655906065
1.40599999999996	0.938346192061922
1.40699999999996	0.924981864887582
1.40799999999996	0.879020578745584
1.40899999999996	0.87783317152206
1.40999999999996	0.913334991351419
1.41099999999996	0.93450248463684
1.41199999999996	0.938263727049659
1.41299999999996	0.90991863091361
1.41399999999996	0.86205308312297
1.41499999999995	0.890981176984335
1.41599999999995	0.923574579126186
1.41699999999995	0.938448164796403
1.41799999999995	0.930019810523864
1.41899999999995	0.885691028051675
1.41999999999995	0.877935835151554
1.42099999999995	0.90890745364586
1.42199999999995	0.932571647002877
1.42299999999995	0.938072224364187
1.42399999999995	0.91368358858474
1.42499999999995	0.864500556658657
1.42599999999995	0.889973711944119
1.42699999999995	0.923047456959884
1.42799999999995	0.939506843897379
1.42899999999995	0.932059480496407
1.42999999999995	0.889719763976224
1.43099999999995	0.869302173622909
1.43199999999995	0.906176013124187
1.43299999999995	0.930390564224535
1.43399999999995	0.938411092057629
1.43499999999995	0.918192554418749
1.43599999999995	0.865873012742408
1.43699999999995	0.885268375492092
1.43799999999995	0.917000361220197
1.43899999999995	0.937029272810192
1.43999999999995	0.935889310435351
1.44099999999995	0.900352961354902
1.44199999999995	0.863379914227157
1.44299999999995	0.898618465686498
1.44399999999995	0.927399635339116
1.44499999999995	0.939995801532903
1.44599999999995	0.928052331952206
1.44699999999995	0.882115392871433
1.44799999999995	0.878748113242698
1.44899999999995	0.910513709502247
1.44999999999995	0.932780390134251
1.45099999999995	0.937928772176607
1.45199999999995	0.910070880031166
1.45299999999995	0.866906463279162
1.45399999999995	0.891851562504138
1.45499999999995	0.922194183132659
1.45599999999995	0.938399448019138
1.45699999999995	0.930943306000816
1.45799999999995	0.891046291484374
1.45899999999995	0.873540299442408
1.45999999999995	0.906733063958066
1.46099999999995	0.933508507542085
1.46199999999995	0.939932191436571
1.46299999999995	0.915686612059871
1.46399999999995	0.862727530912072
1.46499999999995	0.888609197882577
1.46599999999995	0.921430847697685
1.46699999999995	0.937557920146931
1.46799999999995	0.932379132683859
1.46899999999995	0.888757879343607
1.46999999999995	0.87354700290546
1.47099999999995	0.90344701040891
1.47199999999995	0.930253246893605
1.47299999999995	0.938897253060771
1.47399999999995	0.920018483658537
1.47499999999995	0.867753767551163
1.47599999999995	0.885063414075852
1.47699999999995	0.916923756168693
1.47799999999995	0.936783301490543
1.47899999999995	0.936760640831487
1.47999999999995	0.905017093747413
1.48099999999995	0.866739166768071
1.48199999999995	0.897784775166967
1.48299999999995	0.926200895588034
1.48399999999995	0.939182637486755
1.48499999999995	0.927280834900203
1.48599999999995	0.879594048722434
1.48699999999995	0.879162059762826
1.48799999999995	0.909941846492871
1.48899999999995	0.933933755053685
1.48999999999995	0.937856517225761
1.49099999999995	0.913183395717991
1.49199999999995	0.860908861363028
1.49299999999995	0.891460390132662
1.49399999999995	0.922382220882226
1.49499999999995	0.939003843596567
1.49599999999995	0.932696607735905
1.49699999999995	0.892190360590492
1.49799999999995	0.87172639043572
1.49899999999995	0.90720795007558
1.49999999999995	0.931271102178462
1.50099999999995	0.939193326946703
1.50199999999995	0.916579259454459
1.50299999999995	0.866194562912092
1.50399999999995	0.88728098500136
1.50499999999995	0.918208013096318
1.50599999999994	0.938207289724906
1.50699999999994	0.933845971027286
1.50799999999994	0.895714846827617
1.50899999999994	0.866697317212941
1.50999999999994	0.903983289588436
1.51099999999994	0.930311666617398
1.51199999999994	0.939841458428563
1.51299999999994	0.923394571594824
1.51399999999994	0.876567048289916
1.51499999999994	0.884280846266797
1.51599999999994	0.916042285293559
1.51699999999994	0.935877658778324
1.51799999999994	0.935794241031692
1.51899999999994	0.901094444839868
1.51999999999994	0.86622179785015
1.52099999999994	0.896694139399701
1.52199999999994	0.92565063628274
1.52299999999994	0.93901376586852
1.52399999999994	0.928320420765411
1.52499999999994	0.880577134644956
1.52599999999994	0.874703324462625
1.52699999999994	0.911943377597312
1.52799999999994	0.933735344499551
1.52899999999994	0.93926596260439
1.52999999999994	0.913321408177268
1.53099999999994	0.87115835889529
1.53199999999994	0.892852147391327
1.53299999999994	0.922104014718361
1.53399999999994	0.938563935566101
1.53499999999994	0.931856982161962
1.53599999999994	0.892384678300564
1.53699999999994	0.873490403343609
1.53799999999994	0.904622069218824
1.53899999999994	0.930513821447026
1.53999999999994	0.939004676023776
1.54099999999994	0.919739500582589
1.54199999999994	0.863197136432019
1.54299999999994	0.887742543741131
1.54399999999994	0.920139062578041
1.54499999999994	0.937990582708483
1.54599999999994	0.934957044300104
1.54699999999994	0.89680813045124
1.54799999999994	0.864140622594834
1.54899999999994	0.902522542553814
1.54999999999994	0.928216917517043
1.55099999999994	0.939319048275219
1.55199999999994	0.923292419666951
1.55299999999994	0.872564018951347
1.55399999999994	0.881559460153229
1.55499999999994	0.913957885988731
1.55599999999994	0.934588820770577
1.55699999999994	0.936936666167204
1.55799999999994	0.908018714091728
1.55899999999994	0.860982652704826
1.55999999999994	0.896336095271026
1.56099999999994	0.924257216371888
1.56199999999994	0.940370214523624
1.56299999999994	0.929781699991766
1.56399999999994	0.888372132211734
1.56499999999994	0.875847777744579
1.56599999999994	0.907820311772156
1.56699999999994	0.933641515049178
1.56799999999994	0.938930270732821
1.56899999999994	0.912929604515504
1.56999999999994	0.865380560790231
1.57099999999994	0.88880516740827
1.57199999999994	0.92206826291276
1.57299999999994	0.9375135184662
1.57399999999994	0.932979294338193
1.57499999999994	0.89013760579766
1.57599999999994	0.864749775803026
1.57699999999994	0.906971452849656
1.57799999999994	0.930290399587969
1.57899999999994	0.940273211112579
1.57999999999994	0.919560844833561
1.58099999999994	0.876233538390829
1.58199999999994	0.886044632421931
1.58299999999994	0.917749990393414
1.58399999999994	0.937441618585766
1.58499999999994	0.935245566094626
1.58599999999994	0.897206451211336
1.58699999999994	0.87140108342779
1.58799999999994	0.900250032361184
1.58899999999994	0.928416771312016
1.58999999999994	0.939443304546979
1.59099999999994	0.925593951971008
1.59199999999994	0.870187286126815
1.59299999999994	0.879575337543445
1.59399999999994	0.915017527535773
1.59499999999994	0.934859063903372
1.59599999999994	0.937025054033198
1.59699999999993	0.908858537589965
1.59799999999993	0.864235142022444
1.59899999999993	0.894400425559863
1.59999999999993	0.924259586880049
1.60099999999993	0.939091080373463
1.60199999999993	0.930677276660843
1.60299999999993	0.883679518952926
1.60399999999993	0.873305432318668
1.60499999999993	0.908304812765982
1.60599999999993	0.931760904279095
1.60699999999993	0.939389564544426
1.60799999999993	0.917093289233152
1.60899999999993	0.860652781701239
1.60999999999993	0.887384278887888
1.61099999999993	0.919202337723349
1.61199999999993	0.938064641122936
1.61299999999993	0.933472457715534
1.61399999999993	0.895942858778708
1.61499999999993	0.87169864333183
1.61599999999993	0.902020647307692
1.61699999999993	0.93035288404307
1.61799999999993	0.939840333204731
1.61899999999993	0.922635300607712
1.61999999999993	0.870117615429006
1.62099999999993	0.881735059264813
1.62199999999993	0.916998798764323
1.62299999999993	0.935688553817968
1.62399999999993	0.935840558641837
1.62499999999993	0.901198718382292
1.62599999999993	0.861379037875676
1.62699999999993	0.899479339010242
1.62799999999993	0.926932396536695
1.62899999999993	0.939571147055138
1.62999999999993	0.926022892260977
1.63099999999993	0.880342496889831
1.63199999999993	0.879690001124612
1.63299999999993	0.912724957229254
1.63399999999993	0.936050887412421
1.63499999999993	0.938179454140813
1.63599999999993	0.90848496516445
1.63699999999993	0.861363274637977
1.63799999999993	0.891540956362379
1.63899999999993	0.923652255781974
1.63999999999993	0.938124566545994
1.64099999999993	0.931732345162253
1.64199999999993	0.883553561812125
1.64299999999993	0.867016761255119
1.64399999999993	0.905074564926801
1.64499999999993	0.93107492688994
1.64599999999993	0.938868468136487
1.64699999999993	0.918925030149312
1.64799999999993	0.873221450346195
1.64899999999993	0.885321810030745
1.64999999999993	0.919480240014866
1.65099999999993	0.938001835354283
1.65199999999993	0.937022813851911
1.65299999999993	0.897312973678586
1.65399999999993	0.859831268809778
1.65499999999993	0.900173651820009
1.65599999999993	0.927071943296631
1.65699999999993	0.938906584197709
1.65799999999993	0.924545454189847
1.65899999999993	0.870598833795724
1.65999999999993	0.880721011023092
1.66099999999993	0.912880336426017
1.66199999999993	0.935450594263741
1.66299999999993	0.937064805444853
1.66399999999993	0.90866495244551
1.66499999999993	0.864128698910393
1.66599999999993	0.89624038682664
1.66699999999993	0.926696518579688
1.66799999999993	0.940646470093885
1.66899999999993	0.928934455240457
1.66999999999993	0.878697704162273
1.67099999999993	0.873145030974566
1.67199999999993	0.911816745339155
1.67299999999993	0.933400238107251
1.67399999999993	0.939059715496536
1.67499999999993	0.910290742075303
1.67599999999993	0.861116937929494
1.67699999999993	0.892685018481454
1.67799999999993	0.922948395960423
1.67899999999993	0.938451736771065
1.67999999999993	0.931553951736326
1.68099999999993	0.893986426015249
1.68199999999993	0.871853770037113
1.68299999999993	0.90634575603457
1.68399999999993	0.932759733353484
1.68499999999993	0.940496262416559
1.68599999999993	0.918699034229139
1.68699999999993	0.863276355373336
1.68799999999992	0.883301305038797
1.68899999999992	0.917509070264622
1.68999999999992	0.936537213302988
1.69099999999992	0.934176895840654
1.69199999999992	0.89742757797269
1.69299999999992	0.868688299099882
1.69399999999992	0.899090248320526
1.69499999999992	0.927858171027442
1.69599999999992	0.939154575695204
1.69699999999992	0.925852378618678
1.69799999999992	0.88333127357282
1.69899999999992	0.878023700311898
1.69999999999992	0.913881844427165
1.70099999999992	0.935206488707986
1.70199999999992	0.938526803639276
1.70299999999992	0.909291813040491
1.70399999999992	0.862158233172141
1.70499999999992	0.891912914511646
1.70599999999992	0.923405677304768
1.70699999999992	0.938701061337053
1.70799999999992	0.929669196459585
1.70899999999992	0.886053701560505
1.70999999999992	0.878468013908536
1.71099999999992	0.909932915771208
1.71199999999992	0.933535784642193
1.71299999999992	0.938773396635462
1.71399999999992	0.914390904457933
1.71499999999992	0.865149068743728
1.71599999999992	0.889632060687412
1.71699999999992	0.923371415001129
1.71799999999992	0.939536798745419
1.71899999999992	0.932280613486859
1.71999999999992	0.887421120352254
1.72099999999992	0.867158266639083
1.72199999999992	0.906206862662226
1.72299999999992	0.930548398925508
1.72399999999992	0.938734308775148
1.72499999999992	0.919510312187887
1.72599999999992	0.867161316867705
1.72699999999992	0.885211465586219
1.72799999999992	0.916782186587967
1.72899999999992	0.937449322450531
1.72999999999992	0.935454983533255
1.73099999999992	0.904210107716229
1.73199999999992	0.864661016723267
1.73299999999992	0.898127015065464
1.73399999999992	0.927116816820896
1.73499999999992	0.940461195913141
1.73599999999992	0.927651319763867
1.73699999999992	0.881317921481165
1.73799999999992	0.876630254863653
1.73899999999992	0.911438167049096
1.73999999999992	0.933426319431243
1.74099999999992	0.937928190852542
1.74199999999992	0.909705870008143
1.74299999999992	0.866699997560571
1.74399999999992	0.891679209609983
1.74499999999992	0.92292357190992
1.74599999999992	0.938941721994583
1.74699999999992	0.931096595839697
1.74799999999992	0.890156958013112
1.74899999999992	0.874606000012772
1.74999999999992	0.907617842964244
1.75099999999992	0.933158163712062
1.75199999999992	0.939981771141242
1.75299999999992	0.915046988969979
1.75399999999992	0.8628752571235
1.75499999999992	0.888823457975227
1.75599999999992	0.921941870308666
1.75699999999992	0.938030212138694
1.75799999999992	0.932602231595002
1.75899999999992	0.889654558322872
1.75999999999992	0.874077937940795
1.76099999999992	0.903126823849447
1.76199999999992	0.930061068412063
1.76299999999992	0.938947130406115
1.76399999999992	0.920501539583826
1.76499999999992	0.868369092568287
1.76599999999992	0.884721901819892
1.76699999999992	0.917014482377211
1.76799999999992	0.936850400505437
1.76899999999992	0.936750009553937
1.76999999999992	0.904667501596073
1.77099999999992	0.866060500911503
1.77199999999992	0.896935945310689
1.77299999999992	0.926624391498908
1.77399999999992	0.939728489086706
1.77499999999992	0.927136172413714
1.77599999999992	0.880260943484863
1.77699999999992	0.877029765304751
1.77799999999991	0.909528468850208
1.77899999999991	0.933993068742535
1.77999999999991	0.937921448057412
1.78099999999991	0.912607845398693
1.78199999999991	0.860633078300448
1.78299999999991	0.891440894917537
1.78399999999991	0.922460677739005
1.78499999999991	0.939149146944171
1.78599999999991	0.932161429672305
1.78699999999991	0.891790866389983
1.78799999999991	0.87113520241984
1.78899999999991	0.906311400389398
1.78999999999991	0.931467774682504
1.79099999999991	0.939044713329142
1.79199999999991	0.916539177119415
1.79299999999991	0.867642006061519
1.79399999999991	0.887171862362759
1.79499999999991	0.917975454756721
1.79599999999991	0.937339797367496
1.79699999999991	0.933914537899304
1.79799999999991	0.896369883725087
1.79899999999991	0.866229732341567
1.79999999999991	0.902744855178678
1.80099999999991	0.929886512112941
1.80199999999991	0.941286782074759
1.80299999999991	0.923171345700752
1.80399999999991	0.876066252074781
1.80499999999991	0.88219620094024
1.80599999999991	0.914721059365898
1.80699999999991	0.935695141151928
1.80799999999991	0.936197830898704
1.80899999999991	0.901848021172054
1.80999999999991	0.866587419593643
1.81099999999991	0.895386174519646
1.81199999999991	0.925140713726944
1.81299999999991	0.938887283701837
1.81399999999991	0.92883813966213
1.81499999999991	0.880018405701885
1.81599999999991	0.872078570004547
1.81699999999991	0.910666005906099
1.81799999999991	0.933547007122159
1.81899999999991	0.941100876723437
1.81999999999991	0.912982282321756
1.82099999999991	0.87061209695432
1.82199999999991	0.890188464422127
1.82299999999991	0.9208250719391
1.82399999999991	0.938541667315592
1.82499999999991	0.932273411700246
1.82599999999991	0.892325719573777
1.82699999999991	0.874015719077674
1.82799999999991	0.903574616240472
1.82899999999991	0.930091032535956
1.82999999999991	0.938997119566778
1.83099999999991	0.919976167292832
1.83199999999991	0.863566066729335
1.83299999999991	0.88555313540113
1.83399999999991	0.918957630400847
1.83499999999991	0.937899853574248
1.83599999999991	0.93497850217733
1.83699999999991	0.897532388209561
1.83799999999991	0.862256013347649
1.83899999999991	0.901483977148395
1.83999999999991	0.92764181870675
1.84099999999991	0.939279407558791
1.84199999999991	0.924071490698613
1.84299999999991	0.873006120432954
1.84399999999991	0.880543891751664
1.84499999999991	0.912676687861186
1.84599999999991	0.933846771088922
1.84699999999991	0.937331838706563
1.84799999999991	0.909309378580639
1.84899999999991	0.858554108293373
1.84999999999991	0.893415092618132
1.85099999999991	0.922657250818647
1.85199999999991	0.939984703605299
1.85299999999991	0.930711002335088
1.85399999999991	0.885970626242933
1.85499999999991	0.873106902167096
1.85599999999991	0.90600904622443
1.85699999999991	0.931955494145458
1.85799999999991	0.939209125199191
1.85899999999991	0.9153148007204
1.85999999999991	0.863470217726696
1.86099999999991	0.886138489496737
1.86199999999991	0.919066555666008
1.86299999999991	0.936404645353066
1.86399999999991	0.934012743709517
1.86499999999991	0.894757018425096
1.86599999999991	0.863460743326643
1.86699999999991	0.902891035350464
1.86799999999991	0.928228817910551
1.8689999999999	0.940349451422598
1.8699999999999	0.922095465619804
1.8709999999999	0.877802437921116
1.8719999999999	0.882919599456532
1.8729999999999	0.915089038972727
1.8739999999999	0.936746553871974
1.8749999999999	0.936066883636959
1.8759999999999	0.900459428424895
1.8769999999999	0.864509992378611
1.8779999999999	0.896883790680329
1.8789999999999	0.926379096010873
1.8799999999999	0.939205009310633
1.8809999999999	0.92721576374904
1.8819999999999	0.873132218825825
1.8829999999999	0.875262466649312
1.8839999999999	0.911862952700853
1.8849999999999	0.933586147188066
1.8859999999999	0.937539666373025
1.8869999999999	0.910831051816626
1.8879999999999	0.868762590274163
1.8889999999999	0.891432560588156
1.8899999999999	0.922677809411559
1.8909999999999	0.93854632018643
1.8919999999999	0.932367761730413
1.8929999999999	0.886456016220156
1.8939999999999	0.868538666701922
1.8949999999999	0.905178892939029
1.8959999999999	0.929720417639923
1.8969999999999	0.939135626861766
1.8979999999999	0.919584395550769
1.8989999999999	0.864140433218762
1.8999999999999	0.883493081297176
1.9009999999999	0.916084114397907
1.9019999999999	0.936456261669305
1.9029999999999	0.934773155550429
1.9039999999999	0.901957687240667
1.9049999999999	0.863225321268161
1.9059999999999	0.899128212467573
1.9069999999999	0.927583986247262
1.9079999999999	0.939820402830074
1.9089999999999	0.925651558765259
1.9099999999999	0.874083151109607
1.9109999999999	0.876093946196963
1.9119999999999	0.913701304580728
1.9129999999999	0.934205706177056
1.9139999999999	0.938701653471503
1.9149999999999	0.905761965944441
1.9159999999999	0.858807570898646
1.9169999999999	0.895033582496338
