"Time [s]"	"FluxLinkage(Phase_A) [Wb]"	"FluxLinkage(Phase_C) [Wb]"	"FluxLinkage(Phase_B) [Wb]"
1.52899999999994	1.5355790875419	-0.244499755628342	-1.326373186786
1.52999999999994	1.67201220429839	-0.762199334576094	-0.959630713121662
1.53099999999994	1.62489350361666	-1.18636141661743	-0.501038411949874
1.53199999999994	1.41945850646476	-1.4783931217551	0.0151344004294015
1.53299999999994	1.0715857366228	-1.63454587162574	0.533200499596368
1.53399999999994	0.617728863214266	-1.64928315183956	1.00497508636097
1.53499999999994	0.101226714937577	-1.51507259079117	1.38603490316343
1.53599999999994	-0.420041184897551	-1.23526182174514	1.61531456133206
1.53699999999994	-0.882870374138066	-0.818136782473917	1.6755101653246
1.53799999999994	-1.25446056432465	-0.313709068380808	1.57408449235931
1.53899999999994	-1.52231485521542	0.216864152736345	1.31834666471358
1.53999999999994	-1.65915882647078	0.732268613045488	0.929008063022654
1.54099999999994	-1.63342795717019	1.1849552351551	0.463155532012166
1.54199999999994	-1.43336403538733	1.50788466585393	-0.0388625562849881
1.54299999999994	-1.08343137459286	1.65642667134599	-0.537736902578929
1.54399999999994	-0.631735516245621	1.65648541287414	-0.988902868072427
1.54499999999994	-0.110364674591384	1.50580209504363	-1.35718817716895
1.54599999999994	0.423044317398637	1.2138657861205	-1.60108343243123
1.54699999999994	0.919586841922104	0.813033095564932	-1.67796078047506
1.54799999999994	1.3066978956706	0.33148472184318	-1.57325537854708
1.54899999999994	1.54673790199404	-0.192282414459986	-1.31808942579854
1.54999999999994	1.65748609181009	-0.699530120398269	-0.928971834951346
1.55099999999994	1.62108344301964	-1.14554800860881	-0.448860944983971
1.55199999999994	1.43842434976832	-1.48762460530534	0.0771470335676124
1.55299999999994	1.11154158578724	-1.65661559704109	0.587894252758289
1.55399999999994	0.657678740120878	-1.65995708918772	1.01913807552235
1.55499999999994	0.139965814945814	-1.50667993254822	1.35758678272842
1.55599999999994	-0.388771212361516	-1.20146159654564	1.58339758720937
1.55699999999994	-0.887177091779139	-0.779478325895685	1.66936568182427
1.55799999999994	-1.30574934527785	-0.297250378252806	1.58514576444445
1.55899999999994	-1.57539835502715	0.210035987327646	1.33613950816976
1.55999999999994	-1.67407692648381	0.694426239601246	0.946690179522917
1.56099999999994	-1.62339383820776	1.11894552516169	0.467263404490234
1.56199999999994	-1.42311337016905	1.44961536070801	-0.062776202352468
1.56299999999994	-1.0891858949454	1.6423116438478	-0.590124519255513
1.56399999999994	-0.65840121011077	1.66054102104073	-1.05667419759963
1.56499999999994	-0.160465409985903	1.50410454619837	-1.40218820771009
1.56599999999994	0.361109075776822	1.20179415770906	-1.60053752197407
1.56699999999994	0.851895586126184	0.779253714933298	-1.66205854442929
1.56799999999994	1.26802426477434	0.276960520348951	-1.57464102714309
1.56899999999994	1.56196097759337	-0.25330614963209	-1.34419885116734
1.56999999999994	1.67523269118761	-0.747746934137032	-0.973461194191793
1.57099999999994	1.6253798109615	-1.14681735928402	-0.490767190538396
1.57199999999994	1.42177706961069	-1.44798330958202	0.0357816379890714
1.57299999999994	1.07015385879008	-1.62890070714465	0.560185792716999
1.57399999999994	0.621115802064562	-1.66039011474463	1.03698837141709
1.57499999999994	0.125513328729397	-1.51916221597146	1.41590776311832
1.57599999999994	-0.380812839387872	-1.21968227506096	1.62609011443726
1.57699999999994	-0.846997026962415	-0.795944331260372	1.67502885936043
1.57799999999994	-1.24360093337804	-0.291283924100792	1.57316670008811
1.57899999999994	-1.53315611295453	0.243241493940087	1.3234983808293
1.57999999999994	-1.66943434467646	0.758563850385605	0.952936787515478
1.58099999999994	-1.62586105973155	1.19012990493716	0.496360459178518
1.58199999999994	-1.41926685598876	1.48461558486657	-0.0165912003603144
1.58299999999994	-1.07083560684757	1.63815623592506	-0.532556040533079
1.58399999999994	-0.617663263970743	1.64903829279542	-1.00322620499646
1.58499999999994	-0.0991108242724605	1.5126457033137	-1.38305260283049
1.58599999999994	0.426980206568516	1.23439717489292	-1.61868579822481
1.58699999999994	0.891881336150514	0.82031552710806	-1.67518483412923
1.58799999999994	1.26092547995139	0.316700192772032	-1.57392549186574
1.58899999999994	1.52397492815925	-0.212712941120922	-1.31846890417097
1.58999999999994	1.65771111396736	-0.726734085293004	-0.927327858064163
1.59099999999994	1.63315168699274	-1.1801393819245	-0.457838126443272
1.59199999999994	1.43699621172425	-1.50653675776762	0.0466946961308198
1.59299999999994	1.0885808563687	-1.65791717499512	0.543263467185241
1.59399999999994	0.635987468757095	-1.65813515023594	0.989426101905306
1.59499999999994	0.11526677201978	-1.50623520994282	1.35306221937707
1.59599999999994	-0.417674135036794	-1.2104464001244	1.59651363888141
1.59699999999993	-0.913224949330817	-0.806970716578713	1.67564361592094
1.59799999999993	-1.31085130321401	-0.330328423043327	1.57488938800526
1.59899999999993	-1.55269593511228	0.189238314335325	1.31867183801027
1.59999999999993	-1.65998615840173	0.693100762891958	0.930881250106107
1.60099999999993	-1.61941038423548	1.13788558006526	0.451702474996694
1.60199999999993	-1.43568981680197	1.48039397899506	-0.0779498023829378
1.60299999999993	-1.11153368060583	1.6546751676485	-0.593765252618455
1.60399999999993	-0.662867430526853	1.65876463081598	-1.02896397536179
1.60499999999993	-0.146194980776777	1.506265010331	-1.36285235616869
1.60599999999993	0.38165753217023	1.20129301060982	-1.58336795731562
1.60699999999993	0.879311089404297	0.777125674772702	-1.66672504600782
1.60799999999993	1.30040273953687	0.290099004116952	-1.58550251965864
1.60899999999993	1.57496508568263	-0.219087406478032	-1.34082422347128
1.60999999999993	1.67548777221837	-0.700419644403423	-0.951401405230365
1.61099999999993	1.62454061380406	-1.11974157045503	-0.470745901182199
1.61199999999993	1.42244441779003	-1.44612710311508	0.0591059799273016
1.61299999999993	1.08423643759833	-1.63997859450773	0.586421688953051
1.61399999999993	0.651866206697794	-1.66480620496232	1.06011280303376
1.61499999999993	0.158518857890606	-1.50586750523249	1.40825012435759
1.61599999999993	-0.360225881202217	-1.20309451809127	1.60556584728102
1.61699999999993	-0.847857878204441	-0.781328219534358	1.66386091198984
1.61799999999993	-1.2625447158646	-0.278371541490044	1.5729563364952
1.61899999999993	-1.55284310147121	0.253256016939472	1.34019540168077
1.61999999999993	-1.67384773719575	0.754618513059672	0.974165176394823
1.62099999999993	-1.62430796850861	1.1557487438232	0.49499343381143
1.62199999999993	-1.42128968686105	1.45160134705629	-0.0310330001750004
1.62299999999993	-1.06928409319662	1.62805161380035	-0.554351861208736
1.62399999999993	-0.617438271151706	1.65806476000065	-1.0309961850834
1.62499999999993	-0.117493532609342	1.5203892366037	-1.41217908378955
1.62599999999993	0.389652883786711	1.22491838717776	-1.62646828075138
1.62699999999993	0.851406253835223	0.799528475580516	-1.67634684894037
1.62799999999993	1.24259652015714	0.295041184109221	-1.57398841375775
1.62899999999993	1.52906091375454	-0.239023102685565	-1.32158557262872
1.62999999999993	1.66818623648496	-0.754941727253632	-0.94702003703951
1.63099999999993	1.63011730377894	-1.19479443333569	-0.491172435434977
1.63199999999993	1.4208367454527	-1.49133046776059	0.0170751711600097
1.63299999999993	1.07288543255476	-1.64239492749485	0.52991971946935
1.63399999999993	0.620835137672728	-1.64972237436108	0.997791159797083
1.63499999999993	0.100533959950225	-1.51035332056323	1.37668335520133
1.63599999999993	-0.429507137638478	-1.23182509446762	1.61644976621841
1.63699999999993	-0.903759671613477	-0.824503916661658	1.67649561664946
1.63799999999993	-1.26896501934019	-0.322379995011914	1.57317918641815
1.63899999999993	-1.52592145558215	0.206110730562786	1.31889062286833
1.63999999999993	-1.65560542870476	0.71824367035651	0.927006785084029
1.64099999999993	-1.63143895007003	1.17188223828661	0.453637988453962
1.64199999999993	-1.44023998958638	1.50287038621844	-0.0549560617791891
1.64299999999993	-1.09565002337976	1.66059105267671	-0.552614294867299
1.64399999999993	-0.642331027979026	1.65926453259046	-0.991536916363831
1.64499999999993	-0.122419124154372	1.50682309720098	-1.34918265509373
1.64599999999993	0.409662437937079	1.20759436248393	-1.59056257498041
1.64699999999993	0.907223357447672	0.800264203593081	-1.67499924113861
