"Time [s]"	"Pem [kW]"	"Pout [kW]"	"Pin [kW]"
0.531	0	0	34.332825250395
0.532	0	0	33.8370872380923
0.533	0	0	33.841851695009
0.534	0	0	33.9386793828352
0.535	0	0	34.1444593130792
0.536	-0	-0	34.2855836982009
0.537	-0	-0	34.3044363973423
0.538	-0	-0	34.5565557585335
0.539	0	0	34.5535795148904
0.54	0	0	34.2290703654298
0.541	0	0	34.0561794001874
0.542	0	0	33.6246536132977
0.543	0	0	33.809996312551
0.544	-0	-0	33.8481560968291
0.545	-0	-0	34.0170922220244
0.546	-0	-0	34.1925459126559
0.547	-0	-0	34.6438572736945
0.548	-0	-0	35.1466910191886
0.549	0	0	35.2041673762499
0.55	0	0	34.8147780372224
0.551	0	0	34.3224497301109
0.552	0	0	33.8271846427437
0.553	0	0	33.838041318406
0.554	0	0	33.933679581244
0.555	0	0	34.1378672065012
0.556	-0	-0	34.2780418594229
0.557	-0	-0	34.3028148079443
0.558	-0	-0	34.5633167532757
0.559	0	0	34.5641853866953
0.56	0	0	34.2374648523516
0.561	0	0	34.0559398083863
0.562	0	0	33.6219415700023
0.563	0	0	33.8075855320036
0.564	-0	-0	33.8446843244924
0.565	-0	-0	34.0149338648293
0.566	-0	-0	34.1871120209894
0.567	-0	-0	34.6313749615549
0.568	-0	-0	35.1333666044888
0.569	0	0	35.1926533958671
0.57	0	0	34.8034161218897
0.571	0	0	34.312952058974
0.572	0	0	33.8180044383221
0.573	0	0	33.8345240504135
0.574	0	0	33.9288990452957
0.575	0	0	34.1314509244882
0.576	-0	-0	34.2706641859941
0.577	-0	-0	34.3011282312927
0.578	-0	-0	34.569661909819
0.579	0	0	34.5742109902035
0.58	0	0	34.2450189945255
0.581	0	0	34.055782487112
0.582	0	0	33.6195097930543
0.583	0	0	33.8052947707252
0.584	-0	-0	33.84333291211
0.585	-0	-0	34.0126760651988
0.586	-0	-0	34.1819566725638
0.587	-0	-0	34.6199105545534
0.588	-0	-0	35.1202001060897
0.589	0	0	35.1815806237692
0.59	0	0	34.7924651797125
0.591	0	0	34.3038957355174
0.592	0	0	33.8093422984445
0.593	0	0	33.8311753679037
0.594	0	0	33.9243919152213
0.595	0	0	34.1253053282356
0.596	-0	-0	34.2636354236522
0.597	-0	-0	34.2998785954204
0.598	-0	-0	34.5760025541738
0.599	0	0	34.5835453701547
0.6	0	0	34.2513283355195
0.601	0	0	34.0557662666347
0.602	0	0	33.6173474993018
0.603	0	0	33.803449928223
0.604	-0	-0	33.8414176995444
0.605	-0	-0	34.0106773507178
0.606	-0	-0	34.1772679824524
0.607	-0	-0	34.6090956149227
0.608	-0	-0	35.1074879723408
0.609	0	0	35.1712328740801
0.61	0	0	34.7821636646638
0.611	0	0	34.2954242968558
0.612	0	0	33.8011888132718
0.613	0	0	33.8280538610304
0.614	0	0	33.9201481341646
0.615	0	0	34.119511833241
0.616	-0	-0	34.2569663745716
0.617	-0	-0	34.2986708902351
0.618	-0	-0	34.58214366025
0.619	0	0	34.5925099055275
0.62	0	0	34.2581217835336
0.621	0	0	34.0556910716423
0.622	0	0	33.6155584049884
0.623	0	0	33.8015674988608
0.624	-0	-0	33.8404541473326
0.625	-0	-0	34.0087029661921
0.626	-0	-0	34.1728182893037
0.627	-0	-0	34.5984280145361
0.628	-0	-0	35.0954465454531
0.629	0	0	35.1613600961264
0.63	0	0	34.7724230010455
0.631	0	0	34.2874060820208
0.632	0	0	33.7934567133275
0.633	0	0	33.8252021082551
0.634	0	0	33.9158842579948
0.635	0	0	34.114103111906
0.636	-0	-0	34.2506846868554
0.637	-0	-0	34.2977265428115
0.638	-0	-0	34.5882128243656
0.639	0	0	34.601065700921
0.64	0	0	34.2647040202911
0.641	0	0	34.0556462902204
0.642	0	0	33.6139755297339
0.643	0	0	33.799955125276
0.644	-0	-0	33.8399246468513
0.645	-0	-0	34.0067863344382
0.646	-0	-0	34.168568764117
0.647	-0	-0	34.5882441430081
0.648	-0	-0	35.083938853413
0.649	0	0	35.1518235749262
0.65	0	0	34.7630532416087
0.651	0	0	34.2796756846568
0.652	0	0	33.7860937330798
0.653	0	0	33.8225701356262
0.654	0	0	33.91172311056
0.655	0	0	34.1089860530761
0.656	-0	-0	34.2447206576529
0.657	-0	-0	34.2971086685078
0.658	-0	-0	34.5940602443299
0.659	0	0	34.6094351716746
0.66	0	0	34.2716625070491
0.661	0	0	34.0555739069294
0.662	0	0	33.6122868821097
0.663	0	0	33.7984168465982
0.664	-0	-0	33.8397882497157
0.665	-0	-0	34.0049450066243
0.666	-0	-0	34.1645716233275
0.667	-0	-0	34.5785606327972
0.668	-0	-0	35.0732359512842
0.669	0	0	35.1425397029932
0.67	0	0	34.7540196223226
0.671	0	0	34.2723299320975
0.672	0	0	33.7790656958764
0.673	0	0	33.8201096283247
0.674	0	0	33.9076914568407
0.675	0	0	34.1040874314843
0.676	-0	-0	34.2390011152663
0.677	-0	-0	34.296809284577
0.678	-0	-0	34.5996269161038
0.679	0	0	34.6174718451476
0.68	0	0	34.2786637355679
0.681	0	0	34.055596932485
0.682	0	0	33.6104978789964
0.683	0	0	33.7971031465838
0.684	-0	-0	33.8388988381588
0.685	-0	-0	34.0035672107572
0.686	-0	-0	34.1609827634356
0.687	-0	-0	34.5693938310265
