"Time [s]"	"RingSolidLoss(EndConnection) [kW]"
0.592	3.95135103078965
0.593	4.0209732159503
0.594	4.08467015958271
0.595	4.11996990497095
0.596	4.11439269576532
0.597	4.05583031274818
0.598	4.05408908560018
0.599	4.0426630192525
0.6	4.00481325078629
0.601	4.01946506789589
0.602	4.00897208688269
0.603	4.07214314628631
0.604	4.08729435280332
0.605	4.0699826428351
0.606	4.02040063900749
0.607	4.01655998577248
0.608	4.04390309897403
0.609	4.04185813887161
0.61	3.99403049577089
0.611	3.96679742820385
0.612	3.95138111865369
0.613	4.02150404140931
0.614	4.08465236174426
0.615	4.11899183883109
0.616	4.11258571827172
0.617	4.05434618152051
0.618	4.05349818264445
0.619	4.04254457349858
0.62	4.00435552998126
0.621	4.01809633642085
0.622	4.00742255801233
0.623	4.0711741211092
0.624	4.08725395227299
0.625	4.07063364311039
0.626	4.0213040927827
0.627	4.01633056613092
0.628	4.0434183568997
0.629	4.04165733120123
0.63	3.99387323855035
0.631	3.96694882531316
0.632	3.95142521102993
0.633	4.02202585516739
0.634	4.08460744499181
0.635	4.11806182169555
0.636	4.11085341397724
0.637	4.05294587322202
0.638	4.05294826413713
0.639	4.04243409719193
0.64	4.00393467359805
0.641	4.01678267808216
0.642	4.00594576915717
0.643	4.07025257639738
0.644	4.08726569907568
0.645	4.07125804917103
0.646	4.02218112335286
0.647	4.01612030102682
0.648	4.04295592386233
0.649	4.04146492143059
0.65	3.99372076848551
0.651	3.96709146624917
0.652	3.95148722791892
0.653	4.02253723696056
0.654	4.08455190221583
0.655	4.11717058374975
0.656	4.10918578722589
0.657	4.05163291405759
0.658	4.05243191884405
0.659	4.04232930816559
0.66	4.00365389875504
0.661	4.01551333373666
0.662	4.00450809130572
0.663	4.06935473606426
0.664	4.08730496942115
0.665	4.07185506996348
0.666	4.02304129073978
0.667	4.01593329201292
0.668	4.04254220713408
0.669	4.04127936803753
0.67	3.99357234128859
0.671	3.96725153862113
0.672	3.95155739237336
0.673	4.02303238695475
0.674	4.08448785451558
0.675	4.1163085163115
0.676	4.10757306082284
0.677	4.05040044324082
0.678	4.05194854274937
0.679	4.04226088835453
0.68	4.00341890934549
0.681	4.01429927049569
0.682	4.00310924941722
0.683	4.06849993577139
0.684	4.08724733949358
0.685	4.07246780844292
0.686	4.02390153940817
0.687	4.01577409429517
0.688000000000001	4.0421553314085
0.689000000000001	4.04111795918363
0.690000000000001	3.99344232999723
0.691000000000001	3.96737335877395
0.692000000000001	3.95165093827849
0.693000000000001	4.02351115625701
0.694000000000001	4.08440146686506
0.695000000000001	4.11547542303186
0.696000000000001	4.10601077717675
0.697000000000001	4.04922227741808
0.698000000000001	4.05148183685847
0.699000000000001	4.04222250958997
0.700000000000001	4.00319888542633
0.701000000000001	4.01316014583953
0.702000000000001	4.00176934503781
0.703000000000001	4.06771021960814
0.704000000000001	4.08720205480491
0.705000000000001	4.07308020758193
0.706000000000001	4.02475563722894
0.707000000000001	4.01629798582336
0.708000000000001	4.04173887567302
0.709000000000001	4.04086430127271
0.710000000000001	3.99323511254556
0.711000000000001	3.96743513075011
0.712000000000001	3.95170644763238
0.713000000000001	4.02395080718755
0.714000000000001	4.08430228912814
0.715000000000001	4.11467588639019
0.716000000000001	4.10451537895129
0.717000000000001	4.04812990907939
0.718000000000001	4.05107952247454
0.719000000000001	4.04220549794278
0.720000000000001	4.00305531155847
0.721000000000001	4.01210420941031
0.722000000000001	4.00057753625371
0.723000000000001	4.06693326104116
0.724000000000001	4.0871415079402
0.725000000000001	4.07365760886705
0.726000000000001	4.02556992420691
0.727000000000001	4.01552960259709
0.728000000000001	4.04145607546154
0.729000000000001	4.04079971143573
0.730000000000001	3.99318255521946
0.731000000000001	3.96762808160904
0.732000000000001	3.95185050645717
0.733000000000001	4.024428980664
0.734000000000001	4.08423359911673
0.735000000000001	4.11389230167008
0.736000000000001	4.10303431685971
0.737000000000001	4.04704761325227
0.738000000000001	4.05065109137336
0.739000000000001	4.04207747148857
0.740000000000001	4.00277885362993
0.741000000000001	4.01106776128862
0.742000000000001	3.99954774569226
0.743000000000001	4.0661302549881
0.744000000000001	4.08708594452155
0.745000000000001	4.07419408352944
0.746000000000001	4.02636228901348
0.747000000000001	4.01542574946797
0.748000000000001	4.04113528130722
0.749000000000001	4.04067371025516
0.750000000000001	3.99308060938098
0.751000000000001	3.96778566824441
0.752000000000001	3.95198816184145
0.753000000000001	4.02488770462051
0.754000000000001	4.08419011226489
0.755000000000001	4.11314994527033
0.756000000000001	4.10161865128405
0.757000000000001	4.04602383062818
0.758000000000001	4.05027630480034
0.759000000000001	4.04194186964508
0.760000000000001	4.00255183055852
0.761000000000001	4.01011493393643
0.762000000000001	3.99845404268481
0.763000000000001	4.0653813696887
0.764000000000001	4.08706630104043
0.765000000000001	4.07471441927511
0.766000000000001	4.0271445247084
0.767000000000001	4.01534035254084
0.768000000000001	4.04083477764914
0.769000000000001	4.04055021960275
0.770000000000001	3.99297578406714
0.771000000000001	3.96791999372132
0.772000000000001	3.95212760970349
0.773000000000001	4.02532339296695
0.774000000000001	4.08415231379607
0.775000000000001	4.11243208843903
0.776000000000001	4.10024496550319
0.777000000000001	4.04506268994995
0.778000000000001	4.04991747126525
0.779000000000001	4.041964054615
0.780000000000001	4.00229099642361
0.781000000000001	4.00919119217476
0.782000000000001	3.99733929722776
0.783000000000001	4.06466883617098
0.784000000000001	4.08709017647123
0.785000000000001	4.07521807808152
0.786000000000001	4.02791423528598
0.787000000000001	4.01528297090499
0.788000000000001	4.04055142855317
0.789000000000001	4.04043813646288
0.790000000000001	3.99287856469449
0.791000000000001	3.96809125755756
0.792000000000001	3.95226953136593
0.793000000000001	4.02574944424234
0.794000000000001	4.08412106043493
0.795000000000001	4.11173803614076
0.796000000000001	4.09890744668112
0.797000000000001	4.04414228237119
0.798000000000001	4.04957563403093
0.799000000000001	4.0418890654693
0.800000000000001	4.00205548149588
0.801000000000001	4.008306834904
0.802000000000001	3.99627719880839
0.803000000000001	4.06401438389655
0.804000000000001	4.08712856689848
0.805000000000001	4.07569986610511
0.806000000000001	4.0286663381638
0.807000000000001	4.01522605357056
0.808000000000001	4.04028368149853
0.809000000000001	4.04033775502253
0.810000000000001	3.99279159424429
0.811000000000001	3.96826984444548
0.812000000000001	3.95242044383774
0.813000000000001	4.02616751005457
0.814000000000001	4.08410315707855
0.815000000000001	4.11107029590465
0.816000000000001	4.09761051745275
0.817000000000001	4.04325902419639
0.818000000000001	4.04925642693566
0.819000000000001	4.04179694650657
0.820000000000001	4.0018099377877
0.821000000000001	4.00743988742651
0.822000000000001	3.99526724240394
0.823000000000001	4.06334927167554
0.824000000000001	4.08712346610059
0.825000000000001	4.07617445999572
0.826000000000001	4.0294104454003
0.827000000000001	4.01518734595516
0.828000000000001	4.04004905388424
0.829000000000001	4.04025109372148
0.830000000000001	3.99271835824297
0.831000000000001	3.96844635985417
0.832000000000001	3.95258193491928
0.833000000000001	4.02657423948785
0.834000000000001	4.08408740889044
0.835000000000001	4.11042606908259
0.836000000000001	4.09635008217119
0.837000000000001	4.04242627941584
0.838000000000001	4.04896405735568
0.839000000000001	4.04168705065421
0.840000000000001	4.0015565460692
0.841000000000001	4.0065858651898
0.842000000000001	3.99426862879773
0.843000000000001	4.06269452603979
0.844000000000001	4.08724353292383
0.845000000000001	4.07678095824943
0.846000000000001	4.03010828332308
0.847000000000001	4.01514206837732
0.848000000000001	4.03980478510178
0.849000000000001	4.0401594851763
0.850000000000001	3.99264971173389
0.851000000000001	3.96860489832268
0.852000000000001	3.95275280958002
0.853000000000001	4.0269784923325
0.854000000000001	4.08408407216741
0.855000000000001	4.10982146338753
0.856000000000001	4.09514138449044
0.857000000000001	4.04162874745853
0.858000000000001	4.04868222236561
0.859000000000001	4.04159009268307
0.860000000000001	4.00135950354608
0.861000000000001	4.00577843347028
0.862000000000001	3.99333086701403
0.863000000000001	4.06208055481941
0.864000000000001	4.08693624621082
0.865000000000001	4.07711041211026
0.866000000000001	4.03087615407141
0.867000000000001	4.01517208981267
0.868000000000001	4.03963663666777
0.869000000000001	4.04011828828259
0.870000000000001	3.99261182292307
0.871000000000001	3.96877935149681
0.872000000000001	3.95292069719269
0.873000000000001	4.02734415286841
0.874000000000001	4.08405243229821
0.875000000000001	4.10920471742173
0.876000000000001	4.0939469052083
0.877000000000001	4.04085170366876
0.878000000000001	4.04839087884142
0.879000000000001	4.04147533685458
0.880000000000001	4.00109117153367
0.881000000000001	4.00499965201602
0.882000000000001	3.99245028401519
0.883000000000001	4.06148205801612
0.884000000000001	4.08670703142848
0.885000000000001	4.07757455254718
0.886000000000001	4.03162143101081
0.887000000000001	4.01522735296102
0.888000000000001	4.03948059915901
0.889000000000001	4.04007484176607
0.890000000000001	3.99257570904921
0.891000000000001	3.96896610362085
0.892000000000001	3.95308784833162
0.893000000000001	4.02769460674652
0.894000000000001	4.08402198775306
0.895000000000001	4.10861028428192
0.896000000000001	4.09279280270683
0.897000000000001	4.04011282401499
0.898000000000001	4.04811539839934
0.899000000000001	4.04133711468111
0.900000000000001	4.00087788822127
0.901000000000001	4.00425724884031
0.902000000000001	3.9916089596432
0.903000000000001	4.06089746147198
0.904000000000001	4.08653330812599
0.905000000000001	4.0780198119813
0.906000000000001	4.03234481115321
0.907000000000001	4.01528255692393
0.908000000000001	4.03933128596919
0.909000000000001	4.04002459709153
0.910000000000001	3.9925413765251
0.911000000000001	3.96915706083738
0.912000000000001	3.95326279237887
0.913000000000001	4.02803504008366
0.914000000000001	4.08399641144392
0.915000000000001	4.10803878994827
0.916000000000001	4.09168014520403
0.917000000000001	4.03940527295002
0.918000000000001	4.04785146422078
0.919000000000001	4.04123255187449
0.920000000000001	4.00063381802948
0.921000000000001	4.00355410502584
0.922000000000001	3.99079669795876
0.923000000000001	4.06033379317869
0.924000000000001	4.08646594897511
0.925000000000001	4.07844045192468
0.926000000000001	4.03304315589565
0.927000000000001	4.01531491896513
0.928000000000001	4.03918174224586
0.929000000000001	4.03997754563307
0.930000000000001	3.99251097533256
0.931000000000001	3.96935897126631
0.932000000000001	3.95344339535514
0.933000000000001	4.02836848498747
0.934000000000001	4.08397350456885
0.935000000000001	4.10749238781819
0.936000000000001	4.09060940997777
0.937000000000001	4.03872999421336
0.938000000000001	4.04760283195376
0.939000000000001	4.04110053539531
0.940000000000001	4.00046261768438
0.941000000000001	4.0028777708425
0.942000000000001	3.9900115077099
0.943000000000001	4.05979396903779
0.944000000000001	4.08640890673607
0.945000000000001	4.07884268563391
0.946000000000001	4.0337263464774
0.947000000000001	4.01533438588152
0.948000000000001	4.03904722086167
0.949000000000001	4.03993841542587
0.950000000000001	3.99249097712266
0.951000000000001	3.96956326362673
0.952000000000001	3.9536271983784
0.953000000000001	4.02869579063047
0.954000000000001	4.08395460647877
0.955000000000001	4.10696983988705
0.956000000000001	4.08957710832038
0.957000000000001	4.03809097577518
0.958000000000001	4.04736589378226
0.959000000000001	4.04092793017952
0.960000000000001	4.00029362827368
0.961000000000001	4.00223386082906
0.962000000000001	3.98925079534756
0.963000000000001	4.05928663625935
0.964000000000001	4.08638691170125
0.965000000000001	4.07922541458114
0.966000000000001	4.03439117902773
0.967000000000001	4.01537487977004
0.968000000000001	4.03892754552903
0.969000000000001	4.03990008584196
0.970000000000001	3.99246841197709
0.971000000000001	3.97132662940782
0.972000000000001	3.95345445642672
0.973000000000001	4.02892329568278
0.974000000000001	4.08383274481639
0.975000000000001	4.10638179471881
0.976000000000001	4.08852394825615
0.977000000000001	4.03744148050235
0.978000000000001	4.04712949500563
0.979000000000001	4.04081702925714
0.980000000000001	4.00016958560189
0.981000000000001	4.00167699411783
0.982000000000001	3.98859929756764
0.983000000000001	4.0588511817547
0.984000000000001	4.0864316997839
0.985000000000001	4.07964427118389
0.986000000000001	4.03507016223796
0.987000000000001	4.015476193116
0.988000000000001	4.03880690207711
0.989000000000001	4.03984616262283
0.990000000000001	3.99242884900697
0.991000000000001	3.97147809598831
0.992000000000001	3.95359614251016
0.993000000000001	4.02919689243199
0.994000000000001	4.08377950098445
0.995000000000001	4.10587631798622
0.996000000000001	4.08754940807156
0.997000000000001	4.0368447473552
0.998000000000001	4.04691175754106
0.999000000000001	4.04071341690968
1	4.00001126475598
1.001	4.00110399299498
1.002	3.98794388770066
1.003	4.0583900550227
1.004	4.0864236008433
1.005	4.08002303990627
1.006	4.03571500051174
1.007	4.01551685489165
1.008	4.03869785234288
1.009	4.03981673156038
1.01	3.99241717698785
1.011	3.97166521721859
1.012	3.95377805579224
1.013	4.02948995258665
1.014	4.08375365421844
1.015	4.10540616292302
1.016	4.08661688043507
1.017	4.03627609362181
1.018	4.04670954906255
1.019	4.04061847922909
1.02	3.99988459881609
1.021	4.00052599042974
1.022	3.98729037477232
1.023	4.05791371904384
1.024	4.08639859279536
1.025	4.08037709166777
1.026	4.03633960079228
1.027	4.01557402892461
1.028	4.03861111523046
1.029	4.03979842056526
1.03	3.99240659265241
1.031	3.97185947111061
1.032	3.9539716448479
1.033	4.02978103391654
1.034	4.08373574721692
1.035	4.10495727553077
1.036	4.08572052695937
1.037	4.03573077266836
1.038	4.04651860163541
1.039	4.04054966657889
1.04	3.99975179824285
1.041	3.99996199874289
