"Time [s]"	"factor_puissance []"
1.19999999999998	0.458799788510118
1.20099999999998	0.454473615374524
1.20199999999998	0.448217761613176
1.20299999999998	0.450602698556287
1.20399999999998	0.451227890240027
1.20499999999998	0.45340398235742
1.20599999999998	0.455126157869139
1.20699999999998	0.45937339142474
1.20799999999998	0.465810817942374
1.20899999999998	0.466680208685162
1.20999999999998	0.461668644896867
1.21099999999998	0.455730428161332
1.21199999999998	0.449242530505339
1.21299999999998	0.450725363701478
1.21399999999998	0.451605190559918
1.21499999999998	0.453981659592217
1.21599999999998	0.455553818980222
1.21699999999998	0.457704083350174
1.21799999999998	0.462941398893718
1.21899999999998	0.463599147596007
1.21999999999998	0.458840524036664
1.22099999999998	0.454481949289533
1.22199999999998	0.448215270470558
1.22299999999998	0.450599508098057
1.22399999999998	0.451229908509466
1.22499999999998	0.453404657739573
1.22599999999998	0.455120919736167
1.22699999999998	0.459337614846223
1.22799999999998	0.465762915692296
1.22899999999998	0.466635122944721
1.22999999999998	0.461626516727581
1.23099999999998	0.455702205760397
1.23199999999998	0.449217987716285
1.23299999999998	0.450718271036099
1.23399999999997	0.45159311005165
1.23499999999997	0.453964637444159
1.23599999999997	0.455532769660885
1.23699999999997	0.457714256648154
1.23799999999997	0.462977550029508
1.23899999999997	0.46364382417475
1.23999999999997	0.4588784505573
1.24099999999997	0.454489958624089
1.24199999999997	0.44821798343671
1.24299999999997	0.4505957161476
1.24399999999997	0.451231394020386
1.24499999999997	0.453404267978208
1.24599999999997	0.455115261895557
1.24699999999997	0.459302572335963
1.24799999999997	0.465717265290382
1.24899999999997	0.466591193903041
1.24999999999997	0.461586155233435
1.25099999999997	0.455674370655082
1.25199999999997	0.449194508440034
1.25299999999997	0.450711483109297
1.25399999999997	0.451582166134629
1.25499999999997	0.453948872748355
1.25599999999997	0.455513064094939
1.25699999999997	0.457725900471212
1.25799999999997	0.463011300421189
1.25899999999997	0.46368815050736
1.25999999999997	0.458915428298091
1.26099999999997	0.454498607250282
1.26199999999997	0.448221112052986
1.26299999999997	0.450592387307272
1.26399999999997	0.451234056247413
1.26499999999997	0.45340334808872
1.26599999999997	0.455110148877893
1.26699999999997	0.459268642916675
1.26799999999997	0.465674469299855
1.26899999999997	0.466547871974412
1.26999999999997	0.461545998813325
1.27099999999997	0.455647470898199
1.27199999999997	0.44917081495837
1.27299999999997	0.450704344752973
