"Time [s]"	"Current(Phase_A) [A]"	"Current(Phase_C) [A]"	"Current(Phase_B) [A]"
1.19399999999998	10.6532674817002	-129.587159044795	118.933891563094
1.19499999999998	-38.9410194513434	-101.134609349318	140.075628800662
1.19599999999998	-82.4970027826172	-63.5352346326089	146.032237415226
1.19699999999998	-117.62864077229	-19.9084144646248	137.537055236915
1.19799999999998	-140.338792556729	22.7953519985645	117.543440558164
1.19899999999998	-150.447797406025	63.8474838907874	86.6003135152379
1.19999999999998	-146.457632795984	100.163097279604	46.2945355163803
1.20099999999998	-129.617538330203	127.008441680481	2.60909664972166
1.20199999999998	-100.00634665266	142.081545688181	-42.0751990355206
1.20299999999998	-58.0385700560398	143.552402368059	-85.5138323120189
1.20399999999998	-9.81680416645412	129.115648732837	-119.298844566383
1.20499999999998	39.7057059883952	100.787385341883	-140.493091330278
1.20599999999998	83.4562761992445	63.1313890966453	-146.58766529589
1.20699999999998	118.144885300526	20.3633404882707	-138.508225788796
1.20799999999998	141.199137053633	-22.9680029688118	-118.231134084821
1.20899999999998	151.356445822525	-64.3324590223919	-87.0239868001326
1.20999999999998	147.332222635635	-100.902824208223	-46.4293984274126
1.21099999999998	130.331806500725	-127.738925087668	-2.5928814130572
1.21199999999998	100.855655107128	-142.832512054876	41.9768569477478
1.21299999999998	58.9417509812237	-144.103871470185	85.1621204889614
1.21399999999998	10.6413286107312	-129.577769776284	118.936441165553
1.21499999999998	-38.9515575100108	-101.127145996221	140.078703506232
1.21599999999998	-82.5086848407876	-63.5285241250787	146.037208965866
1.21699999999998	-117.635595372152	-19.9136809648713	137.549276337024
1.21799999999998	-140.350130654405	22.7964622784811	117.553668375924
1.21899999999998	-150.46121063661	63.8550960602034	86.6061145764064
1.21999999999998	-146.470080494175	100.17248987126	46.2975906229143
1.22099999999998	-129.627619122529	127.017016471072	2.6106026514571
1.22199999999998	-100.019301164233	142.089091932496	-42.0697907682624
1.22299999999998	-58.0509870353132	143.557662437814	-85.5066754025013
1.22399999999998	-9.8282915045329	129.118668660689	-119.290377156156
1.22499999999998	39.6946642275363	100.788492693267	-140.483156920804
1.22599999999998	83.4407448971088	63.1349601610665	-146.575705058175
1.22699999999998	118.136452005215	20.3559295929405	-138.492381598155
1.22799999999998	141.185204332417	-22.9640005634654	-118.221203768952
1.22899999999998	151.342623651006	-64.3239900034194	-87.0186336475867
1.22999999999998	147.319433441294	-100.89195965464	-46.4274737866547
1.23099999999998	130.321382540022	-127.72698973709	-2.59439280293209
1.23199999999998	100.843641128624	-142.820830981286	41.9771898526616
1.23299999999998	58.928659334681	-144.09455089559	85.1658915609086
1.23399999999997	10.6297635746504	-129.568693078568	118.938929503918
1.23499999999997	-38.961734566417	-101.119954416785	140.081688983202
1.23599999999997	-82.5200161057167	-63.5220241459659	146.042040251683
1.23699999999997	-117.642147273721	-19.9190324778219	137.561179751543
1.23799999999997	-140.362078816656	22.7992878304013	117.562790986254
1.23899999999997	-150.474114662394	63.8622263791592	86.6118882832349
1.23999999999997	-146.482053502535	100.181457786567	46.3005957159682
1.24099999999997	-129.637346254392	127.02530058122	2.61204567317145
1.24199999999997	-100.030865678576	142.097393230804	-42.0665275522277
1.24299999999997	-58.0629352616258	143.562791764225	-85.4998565025996
1.24399999999997	-9.83922188522765	129.121543890537	-119.28232200531
1.24499999999997	39.6839451463885	100.789523263801	-140.47346841019
1.24599999999997	83.4257153441261	63.1383362280476	-146.564051572174
1.24699999999997	118.128171508185	20.3487752161888	-138.476946724374
1.24799999999997	141.171962470839	-22.9606649928602	-118.211297477979
1.24899999999997	151.329242623265	-64.3160551474105	-87.0131874758544
1.24999999999997	147.30700159936	-100.881428112616	-46.4255734867437
1.25099999999997	130.311272762698	-127.715373830741	-2.59589893195707
1.25199999999997	100.831966631116	-142.809526778416	41.9775601473001
1.25299999999997	58.9159594574468	-144.08553927917	85.1695798217227
1.25399999999997	10.6184365049003	-129.560002022197	118.941565517297
1.25499999999997	-38.9716680526789	-101.113091615156	140.084759667835
1.25599999999997	-82.5310621014309	-63.5158043159924	146.046866417423
1.25699999999997	-117.648864801351	-19.9240743664051	137.572939167756
1.25799999999997	-140.372880083049	22.8004863456213	117.572393737428
1.25899999999997	-150.486628217434	63.8690440257151	86.6175841917192
1.25999999999997	-146.493718900775	100.190275171027	46.3034437297479
1.26099999999997	-129.646861949076	127.033490968929	2.6133709801463
1.26199999999997	-100.042165450758	142.105583702817	-42.0634182520581
1.26299999999997	-58.0746289052245	143.567898634527	-85.4932697293022
1.26399999999997	-9.84960709153121	129.124489967198	-119.274882875667
1.26499999999997	39.6733667557182	100.790670783245	-140.464037538963
1.26599999999997	83.4111095038779	63.1417267684654	-146.552836272343
1.26699999999997	118.120099188978	20.3418906722307	-138.461989861209
1.26799999999997	141.159908914959	-22.9588825780772	-118.201026336881
1.26899999999997	151.316298828552	-64.3085674861304	-87.0077313424212
1.26999999999997	147.294829874022	-100.87097153836	-46.4238583356616
1.27099999999997	130.301320284286	-127.704097890127	-2.59722239415886
1.27199999999997	100.820542172546	-142.798400618752	41.9778584462059
1.27299999999997	58.9035246359991	-144.076704423931	85.1731797879314
1.27399999999997	10.607361633192	-129.551492218138	118.944130584946
1.27499999999997	-38.9813998787975	-101.10637658806	140.087776466857
1.27599999999997	-82.5418514734279	-63.5097043561972	146.051555829625
