"Time [s]"	"Moving1.Torque [kNewtonMeter]"
1.83699999999991	-0.304228049026407
1.83799999999991	-0.166096280608583
1.83899999999991	0.065784656198471
1.83999999999991	0.314918431292413
1.84099999999991	0.500989588997448
1.84199999999991	0.538585120666368
1.84299999999991	0.381261035862765
1.84399999999991	0.106909503132256
1.84499999999991	-0.165551886762025
1.84599999999991	-0.332988758817889
1.84699999999991	-0.331142119782031
1.84799999999991	-0.175014758028759
1.84899999999991	0.0656422513119017
1.84999999999991	0.319691428101976
1.85099999999991	0.518811338318918
1.85199999999991	0.572999511560281
1.85299999999991	0.422176176052905
1.85399999999991	0.154725119371281
1.85499999999991	-0.11470534387762
1.85599999999991	-0.288278802328852
1.85699999999991	-0.304626656030696
1.85799999999991	-0.166217390198172
1.85899999999991	0.0657676840222791
1.85999999999991	0.315005135017132
1.86099999999991	0.50128079584394
1.86199999999991	0.539109329266965
1.86299999999991	0.381868363205631
1.86399999999991	0.107598247770206
1.86499999999991	-0.164830023650962
1.86599999999991	-0.332401457459691
1.86699999999991	-0.330808220288259
1.86799999999991	-0.174917017693986
1.8689999999999	0.0656400362323719
1.8699999999999	0.319609568075369
1.8709999999999	0.518559240086627
1.8719999999999	0.57253123864413
1.8729999999999	0.421608839013285
1.8739999999999	0.154046857952892
1.8749999999999	-0.115431959479847
1.8759999999999	-0.288882326383268
1.8769999999999	-0.305009007390719
1.8779999999999	-0.166336163512191
1.8789999999999	0.0657784745903556
1.8799999999999	0.315094099295544
1.8809999999999	0.501563569256727
1.8819999999999	0.539618571617482
1.8829999999999	0.382457889909917
1.8839999999999	0.108270540016075
1.8849999999999	-0.164130744784366
1.8859999999999	-0.33183094189437
1.8869999999999	-0.330479679333789
1.8879999999999	-0.174819109528082
1.8889999999999	0.0656395914039544
1.8899999999999	0.319532489012099
1.8909999999999	0.518314168136268
1.8919999999999	0.572074034365222
1.8929999999999	0.421059533702575
1.8939999999999	0.153388635252692
1.8949999999999	-0.116138282033498
1.8959999999999	-0.289468020546081
1.8969999999999	-0.305389891161744
1.8979999999999	-0.166454141158806
1.8989999999999	0.0657923171836596
1.8999999999999	0.315179432450454
1.9009999999999	0.501836471314375
1.9019999999999	0.540112341472875
1.9029999999999	0.383030686788651
1.9039999999999	0.108921441565802
1.9049999999999	-0.163451712528513
1.9059999999999	-0.331276438423122
1.9069999999999	-0.330158437349774
1.9079999999999	-0.174724098398609
1.9089999999999	0.0656389443586436
1.9099999999999	0.319457690813609
1.9109999999999	0.518075464710993
1.9119999999999	0.571626138914845
1.9129999999999	0.420521781739252
1.9139999999999	0.152748721960689
1.9149999999999	-0.116824304733639
1.9159999999999	-0.29003623375662
1.9169999999999	-0.305759082917116
1.9179999999999	-0.166566967015641
1.9189999999999	0.0658062384064617
1.9199999999999	0.315262948253619
1.9209999999999	0.50209953527641
1.9219999999999	0.540589402638378
1.9229999999999	0.383585983511936
1.9239999999999	0.109558408732503
1.9249999999999	-0.16279241870807
1.9259999999999	-0.33073753914293
1.9269999999999	-0.329845514536151
1.9279999999999	-0.174632450132005
1.9289999999999	0.0656387047072039
1.9299999999999	0.319385746632742
1.9309999999999	0.517843135360194
1.9319999999999	0.57118866387155
1.9329999999999	0.419998891457557
1.9339999999999	0.152126779083127
1.9349999999999	-0.11749048441002
1.9359999999999	-0.290587506457965
1.9369999999999	-0.30611491676643
1.9379999999999	-0.166677492873784
1.9389999999999	0.0658291751067335
1.9399999999999	0.315334770042465
1.9409999999999	0.502353179926881
1.9419999999999	0.541051534551614
1.9429999999999	0.384124971139448
1.9439999999999	0.110179209691656
1.9449999999999	-0.162152051151626
1.9459999999999	-0.330213676601387
1.9469999999999	-0.329545344552208
1.9479999999999	-0.17454191679866
1.9489999999999	0.0656390222561978
1.9499999999999	0.319315782904313
1.9509999999999	0.517617494657983
1.9519999999999	0.570763716878523
1.9529999999999	0.419485787752577
1.9539999999999	0.151522445467518
1.9549999999999	-0.118137501056879
1.9559999999999	-0.291122168414303
1.9569999999999	-0.306462868520641
1.9579999999999	-0.166782228535473
1.9589999999999	0.0658532654716911
1.95999999999989	0.315397659900282
1.96099999999989	0.502598074071548
1.96199999999989	0.541499972585416
1.96299999999989	0.384648963706876
1.96399999999989	0.110794865847862
1.96499999999989	-0.161530768948658
1.96599999999989	-0.329704302108229
1.96699999999989	-0.329240399407096
1.96799999999989	-0.174454683509156
1.96899999999989	0.0656377047963576
1.96999999999989	0.319245957397138
1.97099999999989	0.517398002336253
1.97199999999989	0.570353987240646
1.97299999999989	0.418989579489571
1.97399999999989	0.150934516357771
1.97499999999989	-0.11876572667472
1.97599999999989	-0.29164094844759
1.97699999999989	-0.306798426000117
1.97799999999989	-0.166882098535733
1.97899999999989	0.0658481947194374
1.97999999999989	0.315461998604777
1.98099999999989	0.50283496243669
1.98199999999989	0.541935181779464
1.98299999999989	0.385156989347544
1.98399999999989	0.111396366055774
1.98499999999989	-0.160927218139687
1.98599999999989	-0.329208829812264
1.98699999999989	-0.328946355097884
1.98799999999989	-0.174370678034888
1.98899999999989	0.0656351671853767
1.98999999999989	0.319177283933315
1.99099999999989	0.517184645865677
1.99199999999989	0.569955411930007
1.99299999999989	0.418510776985104
1.99399999999989	0.150362786624176
1.99499999999989	-0.119375885937083
1.99599999999989	-0.292144505164757
1.99699999999989	-0.307124727079355
1.99799999999989	-0.166979313719232
1.99899999999989	0.0658327654916218
2	0.315526291797988
