"Time [s]"	"Current(EndConnection) [kA]"	"RingCurrent(EndConnection) [kA]"
0.887000000000001	0.0309163671269917	0.0144155292668137
0.888000000000001	0.027207214404521	-0.101660347200984
0.889000000000001	-0.0294140430275481	-0.0775130546534419
0.890000000000001	-0.0417228027987652	0.0560994206800298
0.891000000000001	0.00952704647466808	0.12287294760763
0.892000000000001	0.0387751104295564	0.00957222136765233
0.893000000000001	0.0133193665640017	-0.114868557143534
0.894000000000001	-0.0274092690369644	-0.0741029353582405
0.895000000000001	-0.0166851596833965	0.0508725591136862
0.896000000000001	-0.00287631417087931	0.111001623625023
0.897000000000001	0.0325938859435514	0.0159647993499545
0.898000000000001	0.0231622423385825	-0.0979413778206086
0.899000000000001	-0.030917953544732	-0.0741679562107763
0.900000000000001	-0.0435797835504616	0.0581897786235565
0.901000000000001	0.00850443739596987	0.123086696642654
0.902000000000001	0.0396765654871751	0.00966209328430672
0.903000000000001	0.0137723587767028	-0.114220903692838
0.904000000000001	-0.0236967642167686	-0.0774832181330045
0.905000000000001	-0.018802845370166	0.047474865584444
0.906000000000001	-0.00221313379892531	0.108587628432494
0.907000000000001	0.031229959981606	0.0144674279105568
0.908000000000001	0.0269749338689999	-0.102815136610325
0.909000000000001	-0.0293352862913088	-0.0806860694067769
0.910000000000001	-0.0395929445547484	0.0519084197252656
0.911000000000001	0.0108163102990896	0.118245740932004
0.912000000000001	0.0433022200376884	0.00638103801216188
0.913000000000001	0.0158156677088925	-0.118707621687378
0.914000000000001	-0.022333756296538	-0.0835079073521147
0.915000000000001	-0.0157119933671209	0.0407312532976587
0.916000000000001	-0.00122873134681731	0.103861243214076
0.917000000000001	0.0345615469666201	0.0122140160818015
0.918000000000001	0.02800627394055	-0.104847427279778
0.919000000000001	-0.0276997542213248	-0.0831224473025591
0.920000000000001	-0.0406808032418724	0.0481615595200562
0.921000000000001	0.0105223285172482	0.117229194673672
0.922000000000001	0.0443616344214834	0.00717508102242078
0.923000000000001	0.0145826024060937	-0.117445729736618
0.924000000000001	-0.0196594239241016	-0.0849406444051335
0.925000000000001	-0.0199434676008053	0.0429234071916519
0.926000000000001	-0.00247226943922631	0.106592647887733
0.927000000000001	0.0309933910192087	0.0160037893261784
0.928000000000001	0.0272844139731485	-0.100890669473748
0.929000000000001	-0.0287678286167908	-0.0785549736899974
0.930000000000001	-0.0420983239076565	0.0551028659766924
0.931000000000001	0.00888133371260891	0.123264010131842
0.932000000000001	0.0387442828779413	0.0113294248128082
0.933000000000001	0.0134590509996101	-0.113889060295031
0.934000000000001	-0.0270935928675352	-0.0746827669721145
0.935000000000001	-0.0173148409670044	0.0503326293617105
0.936000000000001	-0.0035986604872005	0.111659385659241
0.937000000000001	0.0323370816432437	0.0179502722613509
0.938000000000001	0.0231689673975133	-0.0968044707228233
0.939000000000001	-0.0305221432010688	-0.0747076236961769
0.940000000000001	-0.0442449521354892	0.0576297521542248
0.941000000000001	0.00788183069292121	0.123668094134941
0.942000000000001	0.0396620795474422	0.0113706107519023
0.943000000000001	0.0137758165558349	-0.113238171560394
0.944000000000001	-0.0232542964347405	-0.0782787721590388
0.945000000000001	-0.0192454846556482	0.0465954579975159
0.946000000000001	-0.00275848157748504	0.108824036395215
0.947000000000001	0.0314971840892183	0.0159853644031087
0.948000000000001	0.0272923083058488	-0.102253173624369
0.949000000000001	-0.0288312469214216	-0.0818288702907363
0.950000000000001	-0.0399604800173851	0.0505865699093674
0.951000000000001	0.0103609119685671	0.118141972156725
0.952000000000001	0.0435235975532976	0.00774901518025534
0.953000000000001	0.0160853596662162	-0.118132140201155
0.954000000000001	-0.0216188758123444	-0.085123860531324
0.955000000000001	-0.0160149361774525	0.0391073865507104
0.956000000000001	-0.00165336054038876	0.103568066380557
0.957000000000001	0.0347674912794242	0.0136381677451562
0.958000000000001	0.0284706300903826	-0.104427011780518
0.959000000000001	-0.0266829110634223	-0.0847656509016844
0.960000000000001	-0.0412068180901662	0.0464822825154428
0.961000000000001	0.0101440850172011	0.116993804974072
0.962000000000001	0.0447565542009092	0.00850701082770878
0.963000000000001	0.0148102739907926	-0.116888140381143
0.964000000000001	-0.0187497844993104	-0.086482387205229
0.965000000000001	-0.020472438379983	0.0415275284564727
0.966000000000001	-0.0029297587889731	0.106598788836873
0.967000000000001	0.0310999217193359	0.0175595766779513
0.968000000000001	0.0273596598414024	-0.100124680614241
0.969000000000001	-0.0281328964450773	-0.0795875830255277
0.970000000000001	-0.0424318710049406	0.0540490676052756
0.971000000000001	0.00825670376110538	0.123575067841431
0.972000000000001	0.0387374168161777	0.0130335046517894
0.973000000000001	0.01362912672391	-0.112964095888798
0.974000000000001	-0.0267111023687179	-0.0753627486824899
0.975000000000001	-0.0179160981038263	0.0496632843612946
0.976000000000001	-0.00426986899378811	0.112187888123347
0.977000000000001	0.0321197060761565	0.0198559937093968
0.978000000000001	0.0232164895136963	-0.0957479653048616
0.979000000000001	-0.0299591181294772	-0.0754238499550565
0.980000000000001	-0.0448929350625527	0.0569086774484485
0.981000000000001	0.00728625590102229	0.124129016125413
0.982000000000001	0.0396881056639235	0.0130097782979704
0.983000000000001	0.0137546160487463	-0.112297546817686
0.984000000000001	-0.0227950819369055	-0.0791450529558499
0.985000000000001	-0.0196473614749272	0.0456285214568752
0.986000000000001	-0.00329503902109556	0.10899787207023
0.987000000000001	0.0315353547273055	0.0175557695511715
0.988000000000001	0.0276325052317301	-0.101698121388058
0.989000000000001	-0.0283008992933666	-0.0829685179110871
0.990000000000001	-0.0402978909711156	0.0492488325810803
0.991000000000001	0.00988600392180989	0.118017149688816
0.992000000000001	0.0437305080126804	0.00913280647034152
0.993000000000001	0.0163645746602796	-0.117625678543795
0.994000000000001	-0.0209416135415761	-0.0866436196868172
0.995000000000001	-0.0163082544711769	0.037546158853173
0.996000000000001	-0.00205867647532531	0.103283003573515
0.997000000000001	0.0349651816075675	0.0150893506277172
0.998000000000001	0.0288874935250012	-0.10391820642943
0.999000000000001	-0.0256910673421963	-0.0863097466290151
1	-0.0417218128699823	0.0448973785738333
1.001	0.00976701143019467	0.116810810694107
1.002	0.045109023587519	0.00987769767017757
1.003	0.0149898893773597	-0.116251247756849
1.004	-0.0179233929059885	-0.0878557961514332
1.005	-0.0209664191311098	0.0402251324454012
1.006	-0.00339948248131419	0.106654455893029
1.007	0.0312080501684041	0.0191241330512146
1.008	0.0274027660706677	-0.0993106633528817
1.009	-0.0275530998175853	-0.080530742412279
1.01	-0.042795096549247	0.0530248848921737
1.011	0.00764521074595623	0.123876247687646
1.012	0.0387227849044083	0.0147213555216776
1.013	0.0137834273460684	-0.112021736432603
1.014	-0.0263092619986897	-0.0760331945696695
1.015	-0.0185087283865667	0.0489703087781731
1.016	-0.00490937825539783	0.112663164579954
1.017	0.031904230296017	0.0217428820701426
1.018	0.0232746937505917	-0.0947109544125641
1.019	-0.0293763332403833	-0.076163795943669
1.02	-0.0455007135412514	0.0561267129847635
1.021	0.00671720080576031	0.124525246545533
1.022	0.0397422702992893	0.0146023448933326
1.023	0.013728015882056	-0.111387421499463
1.024	-0.0223291459026016	-0.0800466078174971
1.025	-0.0200200598639369	0.044607203965972
1.026	-0.00380469124073501	0.109104085728098
1.027	0.0315681930333469	0.0191037243464753
1.028	0.0279715215395533	-0.101126187309049
1.029	-0.0277618612027406	-0.0840996366534923
1.03	-0.0406214591517457	0.0479330748684255
1.031	0.00942621773270193	0.117901592461799
1.032	0.0438954781082257	0.0105391648050393
1.033	0.0168573864040594	-0.117188583719227
1.034	-0.0203884104665429	-0.088000223858712
1.035	-0.0166203894699354	0.0360817134310718
1.036	-0.00248617726604252	0.103046239793774
1.037	0.035157064711481	0.0165103477986007
1.038	0.0292104250849453	-0.103317731098981
1.039	-0.0247642115030833	-0.087742210465451
1.04	-0.0422379755577221	0.0434049154211675
1.041	0.00936374354825946	0.116689908417121
1.042	0.0454186521408269	0.0112598569697452
1.043	0.0151086164918084	-0.115524519720429
1.044	-0.017165254679985	-0.0891237931379344
1.045	-0.0214209128954772	0.0389516498723119
1.046	-0.00387101092959627	0.106694909009734
1.047	0.0313475623914	0.0206439692538261
1.048	0.0274470348194441	-0.0985220376348957
1.049	-0.0269742941688078	-0.0815010051180512
1.05	-0.0432662897601399	0.0518750004707178
1.051	0.00709349513126205	0.124070084895773
1.05199999999999	0.0387659649419169	0.0163266315759847
1.05299999999999	0.0139880604158742	-0.1111535138053
1.05399999999999	-0.0258119686259853	-0.0768373296526434
1.05499999999999	-0.0190617077020723	0.0481205682989074
1.05599999999999	-0.00548753350204274	0.112991588081062
1.05699999999999	0.0317353074497243	0.0235512108181937
1.05799999999999	0.0233778624442499	-0.0937529986388831
1.05899999999999	-0.0287262060438609	-0.0770221651173857
1.05999999999999	-0.0460506060722984	0.0551963691495457
1.06099999999999	0.00619023004992867	0.124806751233485
1.06199999999999	0.0398395833498547	0.0161409460520052
1.06299999999999	0.0137229523923208	-0.110526948467857
1.06399999999999	-0.0218548324944362	-0.0809919118795248
1.06499999999999	-0.0203628560361061	0.0435319901221354
1.06599999999999	-0.00430037292080324	0.109158418947116
1.06699999999999	0.031588376467192	0.0206526399175199
1.06799999999999	0.0282917086738636	-0.100504401675433
1.06899999999999	-0.0272337384938411	-0.0851542977160109
1.06999999999999	-0.0409487068960225	0.04667288328535
1.07099999999999	0.00896335773311344	0.117832244786596
1.07199999999999	0.0440055186750377	0.0119924443809916
1.07299999999999	0.0172802033268611	-0.116649852472719
1.07399999999999	-0.0198885646395112	-0.0891896394638727
1.07499999999999	-0.0169398050608586	0.0347494938807899
1.07599999999999	-0.00293089183730621	0.102897781742022
1.07699999999999	0.0352793543104441	0.0179967580435524
1.07799999999999	0.0294556097070199	-0.102603471669813
1.07899999999999	-0.0239122431109703	-0.0890136954451718
1.07999999999999	-0.0427489859041896	0.0420523836237246
1.08099999999999	0.00893347381759223	0.116654856574313
1.08199999999999	0.0456580714665851	0.0126923648310772
1.08299999999999	0.0151879208964988	-0.114734446989384
1.08399999999999	-0.0164945236870192	-0.0902392226114627
1.08499999999999	-0.0218427228499889	0.0377653586101534
1.08599999999999	-0.00433879912995843	0.106753848435038
1.08699999999999	0.0314894082287529	0.0221562468545546
1.08799999999999	0.0274797747925436	-0.0977190947596494
1.08899999999999	-0.0264250884060731	-0.0824306549664916
1.08999999999999	-0.0437106627122588	0.0507031978961933
1.09099999999999	0.00655591063568934	0.124208779724007
1.09199999999999	0.0388061788164963	0.0178961593322115
1.09299999999999	0.014209637786956	-0.110326328909851
1.09399999999999	-0.025319817428404	-0.0776982836178106
1.09499999999999	-0.0195676224038353	0.0471686424372753
1.09599999999999	-0.00599579825740442	0.113192477301374
1.09699999999999	0.0315989251954275	0.0252926418904577
1.09799999999999	0.0235075064479029	-0.0928442070301151
1.09899999999999	-0.0280334997238406	-0.0779622789274957
1.09999999999999	-0.046542274929475	0.0541440666143396
1.10099999999999	0.00570030876818674	0.124981901722096
1.10199999999999	0.0399816467657788	0.0176165873114306
1.10299999999999	0.0137443429630502	-0.109729694037031
1.10399999999999	-0.0213645132927569	-0.0819960986294637
1.10499999999999	-0.0206670816785014	0.0423786547866689
1.10599999999999	-0.0047793780291866	0.109151466092774
1.10699999999999	0.0316031287116169	0.0221785058421098
1.10799999999999	0.0286136267379506	-0.0998754249458572
1.10899999999999	-0.0266897664402843	-0.0861979486931293
1.10999999999999	-0.0412657366591379	0.0453955450331042
1.11099999999999	0.00851531638414173	0.117752477220584
1.11199999999999	0.0440825946062378	0.0134585086470755
1.11299999999999	0.017660920986956	-0.116057483342217
1.11399999999999	-0.0194333888622516	-0.0903304267183674
1.11499999999999	-0.0172553816451921	0.0334769173179486
1.11599999999999	-0.00337149883880214	0.102782180715553
1.11699999999999	0.035352970136638	0.0195200320334147
1.11799999999999	0.0296471678890008	-0.101821958974053
1.11899999999999	-0.023105663893865	-0.09018123894047
1.11999999999999	-0.0432423523555278	0.0407860704885568
1.12099999999999	0.00849962594708016	0.116660728790261
1.12199999999999	0.0458685591782333	0.0141292842161761
1.12299999999999	0.0152289317343965	-0.113895651388484
1.12399999999999	-0.0158967639126528	-0.0912283950692879
1.12499999999999	-0.0222329376201185	0.0366587490145875
1.12599999999999	-0.00482086910052094	0.10684301095526
1.12699999999999	0.0316246410106719	0.0236720092066937
1.12799999999999	0.0275039221353047	-0.0968921038363275
1.12899999999999	-0.0259109281270543	-0.0833026511717287
1.12999999999999	-0.0441363377726279	0.0495399184976057
1.13099999999999	0.0060310971286615	0.124314939634438
1.13199999999999	0.0388575088097493	0.019429055841272
1.13299999999999	0.0144161847111992	-0.109501300234312
1.13399999999999	-0.0248501844635657	-0.0785680445870411
1.13499999999999	-0.0200400059176293	0.0461616360161918
1.13599999999999	-0.00647412483046269	0.11333030774266
1.13699999999999	0.0314725639884237	0.0269899743846136
1.13799999999999	0.0236434835114813	-0.091967888217171
