"Time [s]"	"InducedVoltage(Phase_A) [V]"	"InducedVoltage(Phase_C) [V]"	"InducedVoltage(Phase_B) [V]"
1.27899999999997	-229.396308128617	551.764572822451	-299.14755958049
1.27999999999997	-84.636007196375	515.229200172592	-436.82771538786
1.28099999999997	80.4535747289794	424.822767927587	-500.399662495785
1.28199999999997	232.144105173209	282.092857830545	-526.304096391128
1.28299999999997	386.777873820376	120.392225277687	-509.360484304776
1.28399999999997	494.963798854212	-36.311339868303	-452.403554632195
1.28499999999997	547.344233435479	-197.508736088847	-348.637619391862
1.28599999999997	544.759189358178	-325.75729625291	-181.086286094267
1.28699999999997	470.603628614315	-440.720439952806	-25.4914217168236
1.28799999999997	358.902079039419	-524.51182342196	139.726400165404
1.28899999999997	229.470553143664	-551.95371321535	299.741945681678
1.28999999999997	84.5174199756023	-515.092912194509	437.018358555476
1.29099999999997	-80.8580357950701	-424.658095038808	500.091453646545
1.29199999999997	-232.596012124353	-281.6080399176	526.303048207425
1.29299999999997	-387.277469281486	-119.931298132056	509.630319261788
1.29399999999997	-495.099608028542	36.7371779690908	452.897758793854
1.29499999999997	-547.386575210885	197.382078107154	347.981505889278
1.29599999999997	-544.628509290404	325.557023379742	180.467269099396
1.29699999999997	-469.967590238378	441.19192117462	25.3471496230646
1.29799999999997	-358.693425554665	524.839115406117	-139.942846021472
1.29899999999997	-229.636513584154	551.853348688879	-300.057292894417
1.29999999999997	-84.3790931498591	514.690170632458	-437.093499318947
1.30099999999997	81.0402738964331	424.497482181541	-499.636827592327
1.30199999999997	232.597873463256	281.424446938479	-526.065288072562
1.30299999999997	387.150601476744	119.93932952224	-509.54489814565
1.30399999999997	494.81459713793	-36.6088196558394	-452.543642718786
1.30499999999997	547.124323998868	-197.305986199084	-348.061161451397
1.30599999999997	544.341238198921	-325.544366976275	-180.818631098397
1.30699999999997	470.441718492416	-440.603631281741	-25.4967534173429
1.30799999999997	358.883832502318	-524.225763462076	139.589103797837
1.30899999999997	229.363968037135	-551.659522923621	299.316827942886
1.30999999999997	84.5382120187923	-514.993935515905	436.708806560071
1.31099999999997	-80.517345377161	-424.643419881912	500.201338529496
1.31199999999997	-232.084680275273	-282.047929694742	526.261294583645
1.31299999999997	-386.575529469269	-120.466966359785	509.249079144197
1.31399999999997	-494.615020423316	36.0634951596581	452.097045115811
1.31499999999997	-547.030449414598	197.553488109633	348.647844558683
1.31599999999997	-544.765409377082	325.92065629453	181.425735812198
1.31699999999997	-471.182558988941	440.169947364229	25.6239752190881
1.31799999999997	-359.122937329514	523.947810392625	-139.400927203157
1.31899999999997	-229.161418116414	551.715403376173	-299.031693716599
1.31999999999997	-84.5446162072481	515.263777244378	-436.89891435975
1.32099999999997	80.3952825976208	424.829303557416	-500.682663795498
1.32199999999997	232.047668878328	282.191652635389	-526.353926529638
1.32299999999997	386.706144060759	120.461848591188	-509.202921564556
1.32399999999996	494.957078435944	-36.3008327796315	-452.155214639931
1.32499999999996	547.325484448927	-197.684705972865	-348.685685418164
1.32599999999996	544.847919707404	-325.933011746685	-181.1842956934
1.32699999999996	470.851088130388	-440.545419153887	-25.4613050522456
1.32799999999996	358.903701257328	-524.303233347328	139.696237674348
1.32899999999996	229.232575064057	-551.900685835032	299.608031770885
1.32999999999996	84.4380782584313	-515.129223246394	437.078751178715
1.33099999999996	-80.7846764110294	-424.666178956786	500.395143524637
1.33199999999996	-232.494711105032	-281.728127420909	526.352033328911
1.33299999999996	-387.195741183618	-120.010016372241	509.458968662944
1.33399999999996	-495.07802069701	36.7153296844267	452.634984723906
1.33499999999996	-547.344240152092	197.568772501514	348.068616042791
1.33599999999996	-544.750004190307	325.739347455433	180.573937900615
1.33699999999996	-470.242838907116	440.999640575743	25.3143850181852
1.33799999999996	-358.689903348251	524.634967705489	-139.908867213119
1.33899999999996	-229.395641014788	551.80744152172	-299.922529769159
1.33999999999996	-84.3092897567346	514.728391068814	-437.176521673884
