"Slice []"	"Time [ns]"	"Distance [mm]"	"Flux_Lines []"	"Mag_B [tesla]"	"Br []"	"Bt []"
1	2000000000	14.381304	0.0227193277549202	0.488618884546423	0.365864234664952	0.193104880511865
1	2000000000	14.894922	0.0229793594492109	0.799114705845788	0.977904322986304	-0.00840932568565235
1	2000000000	15.40854	0.0234871316422233	0.970816038242328	0.999362295285859	-0.00747920599199119
1	2000000000	15.922158	0.024005948797413	1.04689061802867	1.02091071649908	-0.00709064201498082
1	2000000000	16.435776	0.0245352407010544	1.0298622691967	1.02719659526799	-0.000984256957610277
1	2000000000	16.949394	0.0250599574831586	1.01575250134673	1.01605884789647	0.00238925701758368
1	2000000000	17.463012	0.0255789912974414	1.0065314697248	1.00506846237657	0.00608036008063434
1	2000000000	17.97663	0.0260924188275318	1.00261272155161	0.994229276968415	0.0100869511606781
1	2000000000	18.490248	0.0266085395945936	1.0037502958666	1.00539289643224	0.00449491046170514
1	2000000000	19.003866	0.0271248130171291	1.00598954021132	1.00497732460731	0.00560271883362592
1	2000000000	19.517484	0.027640899284019	1.00919154316769	1.00466523730297	0.00706270423704106
1	2000000000	20.031102	0.0281628754296565	1.02133131043449	1.02214177566196	-0.00110225346357972
1	2000000000	20.54472	0.0286895120890443	1.02983464699089	1.02842929900329	-0.048928848871857
1	2000000000	21.058338	0.0292191613334214	1.02965972146141	1.03386025469283	-0.100636385517756
1	2000000000	21.571956	0.0297403836943709	0.931172536015638	0.943208927379402	0.161309027770486
1	2000000000	22.085574	0.0301761311318155	0.763502947365528	0.753400979177861	0.102684673363138
1	2000000000	22.599192	0.0305141345080846	0.576890627059084	0.562633524240987	0.0533126377385307
1	2000000000	23.11281	0.0307296579588363	0.357392043380446	0.306496141118367	-0.214370073885416
1	2000000000	23.626428	0.0308718111771461	0.308340794130405	0.247107005429077	-0.194978713426287
1	2000000000	24.140046	0.0309835634404717	0.284041843081329	0.188125600096976	-0.173231293557071
1	2000000000	24.653664	0.0310760306114966	0.250333951404107	0.22136740482669	-0.117905702719108
1	2000000000	25.167282	0.0312190612645589	0.348507685409209	0.335730069154658	-0.0756071915849695
1	2000000000	25.6809	0.0314210216238103	0.451881317578606	0.450793936488918	-0.0459731495406347
1	2000000000	26.194518	0.0316802960281262	0.536206858301808	0.536192493679938	0.0396710035409825
1	2000000000	26.708136	0.0319570764664613	0.542215555847443	0.541521518384779	0.0179804305363298
1	2000000000	27.221754	0.0322365015060463	0.545554106342452	0.546493406123105	-0.002743565790646
1	2000000000	27.735372	0.0325182592210828	0.546510736456324	0.544548617384094	0.000153168587219507
1	2000000000	28.24899	0.0327978168146848	0.544500229656308	0.544047771938602	0.000214707003821442
1	2000000000	28.762608	0.0330771286057627	0.54340673231879	0.54359168797115	0.000344217433755849
1	2000000000	29.276226	0.0333562178886669	0.543207053392761	0.543181550655998	0.000540871616809828
1	2000000000	29.789844	0.0336352291926285	0.543137234849542	0.543171326509848	2.14745109957307E-05
1	2000000000	30.303462	0.0339141775212262	0.543068961049736	0.543052432349167	3.02850846159102E-05
1	2000000000	30.81708	0.0341930758308025	0.543048125890065	0.542976557831316	3.93936098073825E-05
1	2000000000	31.330698	0.0344719570014435	0.541837338443069	0.542773406074534	0.000186455193352364
1	2000000000	31.844316	0.0347505982359814	0.542640539071725	0.542256511298528	0.000829219835516269
1	2000000000	32.357934	0.0350289881247451	0.546325706213937	0.541794783199643	0.00150078913798879
1	2000000000	32.871552	0.0353123180071155	0.571074216441777	0.550980843716623	0.0064797908165078
1	2000000000	33.38517	0.0355887882530653	0.524880669531104	0.525575163648003	0.000954308211206109
1	2000000000	33.898788	0.0358521938929744	0.372595417976885	0.500109776954115	-0.00425359086647429
1	2000000000	34.412406	0.0360071152604855	0.164891222187426	0.0591566887128336	-0.0810149165304684
1	2000000000	34.926024	0.0360360024719696	0.078176084002361	0.053404923669239	-0.0571036479065805
1	2000000000	35.439642	0.0360620526752517	0.0675516870944677	0.0481104908373832	-0.032935450970367
1	2000000000	35.95326	0.0360902221144466	0.0829647907834996	0.0817990239768739	-0.00888360197305874
1	2000000000	36.466878	0.0361435789380991	0.127688152875251	0.125949842173823	-0.0164930040339606
1	2000000000	36.980496	0.0362195741695949	0.168958071561158	0.169943324692947	-0.0264832814045533
1	2000000000	37.494114	0.0363158755338056	0.195819259040572	0.180051040441034	-0.00649087669546283
1	2000000000	38.007732	0.0364077459020711	0.180978192305081	0.177709424807194	-0.000864534085667777
1	2000000000	38.52135	0.0364984449965306	0.173493569837116	0.175491293905302	0.0051139154671243
1	2000000000	39.034968	0.0365880378396904	0.17290413632585	0.173402831476828	0.0114432779398691
1	2000000000	39.548586	0.0366764113866219	0.172897264812139	0.172502028620245	-0.000158808269150694
1	2000000000	40.062204	0.0367652442068332	0.173181750594073	0.173412289266724	-0.000270545418434081
1	2000000000	40.575822	0.0368545475150916	0.173745573500667	0.174334024233281	-0.000398125307138506
1	2000000000	41.08944	0.036943783693505	0.173647746541528	0.173578257174112	0.000222950952619511
1	2000000000	41.603058	0.0370329131634461	0.17345610670962	0.173491680868186	0.000261864198543385
1	2000000000	42.116676	0.0371220019409036	0.173350258495282	0.173419944709525	0.000345201606443824
1	2000000000	42.630294	0.0372114105163196	0.175564474152653	0.1755454884079	-0.00386746387367344
1	2000000000	43.143912	0.037302430957371	0.179438629079211	0.178871521896115	-0.00906497908969114
1	2000000000	43.65753	0.0373951364256161	0.183508313155266	0.182103305533851	-0.015372743825966
1	2000000000	44.171148	0.0374885223008882	0.16148834137139	0.166167874583949	0.0515628399925324
1	2000000000	44.684766	0.0375598237385672	0.112351829615324	0.111347935689603	0.0101283631956272
1	2000000000	45.198384	0.0376027760411269	0.0527217676032405	0.0557912562919564	-0.0275761849924271
1	2000000000	45.712002	0.0376141770995633	0.0230080728258304	-0.00427389580276234	-0.0406145567386977
1	2000000000	46.22562	0.0376105694337575	0.0433244658591166	-0.00978015989499012	-0.0424078780244244
1	2000000000	46.739238	0.0376041242591577	0.0422291326052626	-0.0153238455076867	-0.0445163381427309
1	2000000000	47.252856	0.0375956382698734	0.0225302817037749	-0.0115321110689757	0.00417405071982449
1	2000000000	47.766474	0.0375943692992176	0.0123563404711482	0.00656826201714032	-0.00317036170401649
1	2000000000	48.280092	0.0376023605245872	0.0220883381730074	0.0245243534442025	-0.0111225026695771
1	2000000000	48.79371	0.0376188404065505	0.0338033399989361	0.0276495466005231	-0.00278661310218559
1	2000000000	49.307328	0.0376331750348928	0.0289992034337943	0.0281714972676591	-0.00213705376843211
1	2000000000	49.820946	0.0376477813041828	0.028212335840197	0.0287070072732549	-0.00158041012063323
1	2000000000	50.334564	0.0376626657547582	0.0284258295762693	0.0292544282828769	-0.00111681367710796
1	2000000000	50.848182	0.0376768157610427	0.0276744789308677	0.0274381586238074	-0.000853033889320557
1	2000000000	51.3618	0.0376909006309172	0.0273351509990948	0.0274099704877937	-0.000311887479428227
1	2000000000	51.875418	0.0377049741608968	0.0273080227490057	0.0273939318046447	0.000206904728938678
1	2000000000	52.389036	0.0377190072480185	0.027521056117006	0.0274850226906304	-0.000478361906798125
1	2000000000	52.902654	0.0377332413326133	0.0279580471593689	0.0279434674562414	-0.000156531112925849
1	2000000000	53.416272	0.0377477129830941	0.0286447422134939	0.0284100232929838	0.000147184565041302
1	2000000000	53.92989	0.0377626895992994	0.0288531835364262	0.029234922289507	0.00110836551319016
1	2000000000	54.443508	0.0377774771363728	0.0283744709330902	0.028343159869878	-0.00032709421138769
1	2000000000	54.957126	0.0377918002948134	0.0274826935529876	0.027426737795013	-0.00174527764177843
1	2000000000	55.470744	0.0378043383068283	0.0164067351651577	0.0150525476634857	0.00120184302154708
1	2000000000	55.984362	0.0378053022322639	0.0122704565696127	-0.0113160940148449	-0.00396932594432989
1	2000000000	56.49798	0.0377926989182212	0.0506096096608427	-0.0377737047552392	-0.00817024741416453
1	2000000000	57.011598	0.0377575619795711	0.0893415755004237	-0.108091382313734	-0.108813104833493
1	2000000000	57.525216	0.037703759858561	0.105376864179424	-0.10123771832112	-0.0527989152698823
1	2000000000	58.038834	0.0376537501278151	0.104827218489804	-0.0933179766029676	0.00519441467926835
1	2000000000	58.552452	0.0376126261147612	0.0797833888319263	-0.0440669137427777	0.0546467322968185
1	2000000000	59.06607	0.0375831507952158	0.0766587595522071	-0.0707769449156885	0.0335664146163453
1	2000000000	59.579688	0.037539857124343	0.0998199958951057	-0.0978673147984486	0.0147525002855189
1	2000000000	60.093306	0.0374824476788779	0.125326595581482	-0.12883841383731	-0.00768083757152468
1	2000000000	60.606924	0.0374156444046337	0.130756890726515	-0.13128241607481	-0.00419994051688239
1	2000000000	61.120542	0.0373475994158312	0.133992257759689	-0.133674864760002	-0.00112524545688919
1	2000000000	61.63416	0.0372783371027577	0.13530023401641	-0.136023875386383	0.00154292508891641
1	2000000000	62.147778	0.0372098708717556	0.133595644244091	-0.132946073625644	0.000331049827091486
1	2000000000	62.661396	0.0371416129482094	0.132725314545296	-0.132852179587631	-0.000356337481061168
1	2000000000	63.175014	0.0370733971649256	0.132922243269822	-0.132782115427882	-0.00108571474895225
1	2000000000	63.688632	0.0370048271435787	0.134126246269795	-0.133980119435635	0.000149319119056064
1	2000000000	64.20225	0.0369358501504618	0.134499285449525	-0.134616278469867	7.41069369418533E-05
1	2000000000	64.715868	0.0368665433158627	0.133728695266176	-0.135264484291898	-3.44638744637383E-07
1	2000000000	65.229486	0.0367984229912406	0.126776402832357	-0.125875294768994	-0.029985776241991
1	2000000000	65.743104	0.036738044416161	0.109228526602001	-0.109151393574619	-0.00235180773504292
1	2000000000	66.256722	0.0366863847810835	0.0828550288413084	-0.0919294863056549	0.0237741147075702
1	2000000000	66.77034	0.0366480265613561	0.0677996643355233	-0.0692738530166576	0.0403138115690518
1	2000000000	67.283958	0.0366015037119231	0.110766195932355	-0.112082504806129	-0.0218380863846878
1	2000000000	67.797576	0.0365326911072351	0.202638939759867	-0.156066254339829	-0.0835203274593974
1	2000000000	68.311194	0.0363946660845498	0.33778226355671	-0.476806436226119	-0.16069788368812
1	2000000000	68.824812	0.0361722080504116	0.381016089299266	-0.389071336911939	-0.0429219893091466
1	2000000000	69.33843	0.0359953757345799	0.277887035074276	-0.299141472942903	0.0757859355428936
1	2000000000	69.852048	0.0358814897419162	0.100278247801019	-0.0230048390804465	0.0875221734867972
1	2000000000	70.365666	0.035832139963348	0.177270055679221	-0.169268118454107	0.0555048406488124
1	2000000000	70.879284	0.0357075173227109	0.333514233311087	-0.316096956031488	0.0281664400162816
1	2000000000	71.392902	0.0355070389616745	0.545232135390989	-0.560532560334863	-0.0533058716561738
1	2000000000	71.90652	0.0352168865016174	0.562566908094543	-0.569244233629778	-0.0291144773776904
1	2000000000	72.420138	0.0349223646527436	0.580462818799606	-0.577547962327442	-0.00529979827083494
1	2000000000	72.933756	0.0346236806755713	0.581426854214711	-0.585452457839612	0.0181351907534022
1	2000000000	73.447374	0.0343257416944345	0.578684458352696	-0.578800553991094	-0.00021714193443057
1	2000000000	73.960992	0.0340286255964802	0.578434917683986	-0.578172363659461	-0.00148082800856924
1	2000000000	74.47461	0.0337318142308425	0.580030351782185	-0.577614137354227	-0.0028022077186405
1	2000000000	74.988228	0.0334323291304804	0.583828294998395	-0.58479919739459	-0.0062460948929339
1	2000000000	75.501846	0.0331324700801244	0.583379755640373	-0.58275781672547	0.0233507181937056
1	2000000000	76.015464	0.0328337939827938	0.576502876133742	-0.58018702278488	0.0548161047422089
1	2000000000	76.529082	0.0325457556863237	0.505340167203316	-0.506258789615499	-0.0686545338129732
1	2000000000	77.0427	0.0323223234902088	0.371965199029469	-0.363735885428708	-0.0542170193135206
1	2000000000	77.556318	0.0321721352513949	0.210609082007475	-0.221097711252285	-0.0533453185765424
1	2000000000	78.069936	0.0321011426147723	0.254818032860785	-0.169597582204779	0.206283337498832
1	2000000000	78.583554	0.031900370284133	0.650226260575115	-0.612383914633905	0.155206662847677
1	2000000000	79.097172	0.0314719789064732	1.05117125355831	-1.05579610700187	0.144103225302698
1	2000000000	79.61079	0.0308238649748728	1.32719485670808	-1.35316176033833	-0.345763757974421
1	2000000000	80.124408	0.0301850878031161	1.14576727400609	-1.13364349881168	-0.1600036069806
1	2000000000	80.638026	0.0296599183765922	0.920610905713812	-0.910814369658052	0.0159442070286856
1	2000000000	81.151644	0.0292734403653836	0.852396348480587	-0.283260944519719	0.590990835760318
1	2000000000	81.665262	0.029120028666944	0.368431938067886	-0.315199557295522	0.248745098819963
1	2000000000	82.17888	0.0289485625395559	0.438453844533372	-0.353540074359557	-0.0860025049543486
1	2000000000	82.692498	0.0287557884430813	0.711100463653504	-0.398148067640364	-0.413196722734559
1	2000000000	83.206116	0.0283880644293682	0.7695442428586	-0.786056942184084	-0.0310967844671888
1	2000000000	83.719734	0.0279541094628777	0.912275454782684	-0.903485678530174	0.0572011403570521
1	2000000000	84.233352	0.0274602527497411	1.00353148925889	-1.01930087431194	0.148251802170326
1	2000000000	84.74697	0.0269503859406403	0.99001513496606	-0.979992021201393	-0.0175575613338822
1	2000000000	85.260588	0.0264495756820207	0.968793969251764	-0.970141426896901	-0.0113043538017238
1	2000000000	85.774206	0.0259538314798819	0.954905845802617	-0.960273341861201	-0.00760575054563002
1	2000000000	86.287824	0.0254685027831154	0.968004613477045	-0.942170426925605	0.00876306924593428
1	2000000000	86.801442	0.0249812712029733	0.951121584229902	-0.955126632991045	0.00277525546163399
1	2000000000	87.31506	0.0244873369677448	0.883170124348222	-0.968269123580213	-0.00299433418564032
1	2000000000	87.828678	0.02412267435451	0.605862683968736	-0.436068511556454	0.218210594333172
1	2000000000	88.342296	0.0239230251383484	0.340314702840568	-0.342039524850859	0.00248827750279934
1	2000000000	88.855914	0.0237706120908573	0.306567498529134	-0.252152461941585	-0.218427866897996
1	2000000000	89.369532	0.0235833419810557	0.592286861225046	-0.667753935590344	-0.243123473022069
1	2000000000	89.88315	0.0231603332076032	0.973565331879268	-0.978694445409738	-0.00223361243946186
1	2000000000	90.396768	0.0225788004022267	1.29179256867921	-1.2849626732231	0.26012919035733
1	2000000000	90.910386	0.0218489518547376	1.45861656297047	-1.46851441547475	-0.0919870447241549
1	2000000000	91.424004	0.021131808011627	1.33471870687295	-1.32392240490478	-0.0557541723338428
1	2000000000	91.937622	0.0204890655366059	1.15313393558221	-1.17882364365537	-0.0264742204080242
1	2000000000	92.45124	0.0199349980760916	0.926969699999033	-0.605005218933956	0.0419123339624862
1	2000000000	92.964858	0.0196652624551984	0.494035354344952	-0.445515865150449	-0.0141437232082319
1	2000000000	93.478476	0.019477151787882	0.30682042882309	-0.287179604676169	-0.075724800117278
1	2000000000	93.992094	0.0193700551878089	0.361715789121817	-0.130069432866052	-0.142820646147119
1	2000000000	94.505712	0.0190636175359978	0.692476658863924	-0.733366940894393	0.0451065872504107
1	2000000000	95.01933	0.0186350233519671	0.943464711192286	-0.935551285909001	0.0539922344216341
1	2000000000	95.532948	0.018102611391703	1.09210257939626	-1.13761120471536	0.0669987048514118
1	2000000000	96.046566	0.0175354804502401	1.09444075215083	-1.08676444274848	0.0259093071668176
1	2000000000	96.560184	0.0169771975206905	1.08835797273964	-1.08719999833356	0.0218366109962954
1	2000000000	97.073802	0.0164186544044185	1.09897593927838	-1.0877672855034	0.0210349734460944
1	2000000000	97.58742	0.0158621456413503	1.00366396375072	-1.01018344054908	-0.229564032415885
1	2000000000	98.101038	0.0154026989724286	0.781874944183934	-0.778289939723192	-0.0372175270576509
1	2000000000	98.614656	0.015063244981013	0.504203633784507	-0.54300236002841	0.137037370191109
1	2000000000	99.128274	0.0148926315654379	0.303184703327941	-0.20986587836625	0.248817652261255
1	2000000000	99.641892	0.0147330262421615	0.404822269815489	-0.412478436863778	-0.0171397346087095
1	2000000000	100.15551	0.0144680680671124	0.747148113588253	-0.620080884623383	-0.277565790569219
1	2000000000	100.669128	0.0140284304805923	1.14230837374919	-1.21357690110296	0.0225632646043927
1	2000000000	101.182746	0.0133976474150422	1.23318389656051	-1.24271343701544	0.0153998494818779
1	2000000000	101.696364	0.0127518425916102	1.29109547853778	-1.27206410162447	0.0101539780508884
1	2000000000	102.209982	0.0120886235044685	1.31279718258198	-1.32110229523331	-0.0809128241813145
1	2000000000	102.7236	0.0114244840854719	1.27473813729665	-1.26479757759827	0.000211417250411432
1	2000000000	103.237218	0.0107896373662552	1.18362585582223	-1.20702493919521	0.0857439883475617
1	2000000000	103.750836	0.0101863535378092	1.05991838032054	-0.984660938937169	0.0805378056809725
1	2000000000	104.264454	0.00975661279856201	0.762342197899326	-0.689402255182503	-0.130100451767988
1	2000000000	104.778072	0.00947744685717903	0.453664650820535	-0.398401080079148	-0.363577061168883
1	2000000000	105.29169	0.00934657387403115	0.451367093401853	-0.112031415921428	-0.619852719366562
1	2000000000	105.805308	0.00912821163266355	0.664955588904616	-0.5976839743617	0.175261971952449
1	2000000000	106.318926	0.00874893083659078	0.895595777072249	-0.879156375017789	0.201159500172844
1	2000000000	106.832544	0.00822521142991259	1.13304828881565	-1.16006186544096	0.243784134778073
1	2000000000	107.346162	0.00760315587944631	1.20519919967444	-1.20800157625111	-0.133341150240435
1	2000000000	107.85978	0.00698856779833753	1.18483843596966	-1.1847810070648	0.000571135113688879
1	2000000000	108.373398	0.00638652324551339	1.13382853237918	-1.15917269064779	0.129943331888104
1	2000000000	108.887016	0.0058605636492132	0.883288829367237	-0.844166163626465	0.0962403326465772
1	2000000000	109.400634	0.00550085768197465	0.560467574888971	-0.556862130514171	-0.0129314253495915
1	2000000000	109.914252	0.00528814092226399	0.338720784315262	-0.271880589622006	-0.145553447944908
1	2000000000	110.42787	0.00515128045351192	0.394430619370007	-0.426871676840304	-0.0527628463456512
1	2000000000	110.941488	0.00486526854930239	0.688181912125704	-0.68667293970197	0.00869809532467113
1	2000000000	111.455106	0.00444614049372313	0.947593677008006	-0.94513464330075	0.0946695229995896
1	2000000000	111.968724	0.00389946597438569	1.12595499756139	-1.1378305857	-0.0837284432861387
1	2000000000	112.482342	0.00330581296764905	1.17336076579892	-1.17367449436867	-0.0268485551520693
1	2000000000	112.99596	0.00269399898266869	1.20692846900444	-1.20855273522672	0.0284568819060411
1	2000000000	113.509578	0.0020653787752146	1.22386927087876	-1.22528829602608	-0.0430609163974576
1	2000000000	114.023196	0.00144152870323072	1.20459843185475	-1.20386887779993	-0.00740375395365309
1	2000000000	114.536814	0.00082882702531547	1.18066370767346	-1.18187898833417	0.0276843852928436
1	2000000000	115.050432	0.000227565009346782	1.15361618909198	-1.15932516729605	0.0621995648696502
1	2000000000	115.56405	-0.000302284265945722	0.877676072052605	-0.874450144152549	-0.117820738453127
1	2000000000	116.077668	-0.000670279173995069	0.570082568259264	-0.558482525194712	-0.106432652010728
1	2000000000	116.591286	-0.000875956198315695	0.235629865964538	-0.242430706352126	-0.10572754658435
1	2000000000	117.104904	-0.000990704469643363	0.412177611765918	-0.377731658529775	0.0939900091911128
1	2000000000	117.618522	-0.00127981663897765	0.748238455104157	-0.748053515315914	0.101229202731267
1	2000000000	118.13214	-0.00175910334685147	1.1116418652899	-1.11822366372727	0.11747907833253
1	2000000000	118.645758	-0.00239509449134136	1.28632103722533	-1.2500149169132	-0.301114820919281
1	2000000000	119.159376	-0.00302318292882835	1.18503370012932	-1.19476242216614	0.0157397997809556
1	2000000000	119.672994	-0.00362139671367974	0.86697068195979	-1.13371360555609	0.323969254809773
1	2000000000	120.186612	-0.00400556482078631	0.492518850791807	-0.394638802379847	0.184778211859787
1	2000000000	120.70023	-0.00419213541906894	0.329382170231182	-0.332482737592462	-0.0120434103182458
1	2000000000	121.213848	-0.00434774302998759	0.346613144581688	-0.274077352379885	-0.210449395246892
1	2000000000	121.727466	-0.00458480200347996	0.637555298096263	-0.837056292409807	-0.278652163046748
1	2000000000	122.241084	-0.00505999585883158	0.996823989494802	-1.01254238289071	-0.0206602344084856
1	2000000000	122.754702	-0.00562407591356732	1.19446992326314	-1.18313332604327	0.248907537591215
1	2000000000	123.26832	-0.00625239800652674	1.20711270409236	-1.13884365250469	-0.000388312705716044
1	2000000000	123.781938	-0.00683614169644892	1.14557401975159	-1.13425072935417	-1.32348875256075E-05
1	2000000000	124.295556	-0.00741754767949743	1.1195552397859	-1.12974102822367	0.000298592844775714
1	2000000000	124.809174	-0.00799667369320272	1.12904226475936	-1.12697470441247	0.0329418219533006
1	2000000000	125.322792	-0.00858305372772133	1.15869042395679	-1.1564047575985	0.0275323417963343
1	2000000000	125.83641	-0.00918459284421077	1.18579097707363	-1.1859917687136	0.0257862265312399
1	2000000000	126.350028	-0.00980135541207936	1.20724797142407	-1.21567246778582	0.0277053164418285
1	2000000000	126.863646	-0.0103675802889818	0.972232212040794	-0.964758627164723	-0.14354075700144
1	2000000000	127.377264	-0.0107917972215801	0.704876558673876	-0.687138268140945	-0.143644745018865
1	2000000000	127.890882	-0.0110734606628702	0.492199378156644	-0.409719940371599	-0.160420117030178
1	2000000000	128.4045	-0.0112228193740071	0.383522750406771	-0.360399281092099	0.326132236225243
1	2000000000	128.918118	-0.0114711470363545	0.68109995521885	-0.607136523806077	0.152814406825145
1	2000000000	129.431736	-0.0118470294586711	1.25185220221343	-0.85702958653936	-0.00309144292529954
1	2000000000	129.945354	-0.0124626044661315	1.19908807852307	-1.27755689654185	-0.652299206693577
1	2000000000	130.458972	-0.0130391849710781	1.01426270465548	-0.966223733531782	-0.202223501412206
1	2000000000	130.97259	-0.0134537676891172	0.699538669343023	-0.646892171723373	0.204436062451228
1	2000000000	131.486208	-0.0136300729941177	0.347288990603931	-0.1733558589221	0.276808268050553
1	2000000000	131.999826	-0.0137937697320242	0.481063000519514	-0.464675155536894	0.0897706561729302
1	2000000000	132.513444	-0.0141079747230942	0.764070282093931	-0.759350761684594	-0.0758360672868655
1	2000000000	133.027062	-0.0145806545333925	1.03557746155925	-1.04814146475285	-0.0545727035212145
1	2000000000	133.54068	-0.0151231313508478	1.06355054960221	-1.06415621462093	-0.0209820390993079
1	2000000000	134.054298	-0.0156736931244519	1.0780578353927	-1.07962449214927	0.0122897996467098
1	2000000000	134.567916	-0.0162304278371494	1.07869097852781	-1.07533804311076	0.00211607615759329
1	2000000000	135.081534	-0.0167822652452715	1.07411608529938	-1.07351940724484	0.000609175238778762
1	2000000000	135.595152	-0.0173331977055475	1.07138917599285	-1.07181438837286	-0.000942972618751318
1	2000000000	136.10877	-0.017883261321376	1.07007245256966	-1.06884517503495	0.0104632857297243
1	2000000000	136.622388	-0.0184331865148315	1.06783988854169	-1.07260117348893	-0.00215614510829422
1	2000000000	137.136006	-0.0189851237300429	1.08619538306517	-1.0766801465393	-0.0148567127985642
1	2000000000	137.649624	-0.0195392394493459	1.14209091168869	-1.08108436996688	-0.0276347466391653
1	2000000000	138.163242	-0.0201323838839758	1.06531399760431	-1.08027081242951	-0.156175716926085
1	2000000000	138.67686	-0.0206374292658138	0.889896313671188	-0.885857245974647	0.00756232742059731
1	2000000000	139.190478	-0.0210418534830147	0.762543212919507	-0.688481286036377	0.164921015936918
1	2000000000	139.704096	-0.0212316058157848	0.475134508252789	-0.310745248884788	0.20146269796053
1	2000000000	140.217714	-0.0214259129751477	0.446589639401835	-0.446382266706483	0.0444143083967492
1	2000000000	140.731332	-0.0216906462447986	0.67050492253595	-0.584957102550836	-0.106325682543878
1	2000000000	141.24495	-0.0220176774474073	0.671266583684595	-0.611961251143408	0.399785288854605
1	2000000000	141.758568	-0.0222965046689339	0.50003985601558	-0.47451445875264	0.1682166116777
1	2000000000	142.272186	-0.0225058723599467	0.36705977995395	-0.341506077944918	-0.0672926933914639
1	2000000000	142.785804	-0.0226833047382054	0.44202531025032	-0.452593378477197	-0.0869591439708909
1	2000000000	143.299422	-0.0229790488395161	0.705842043730215	-0.69861544903952	0.0485284997517796
1	2000000000	143.81304	-0.0234004807837365	0.928746664980815	-0.941944605998491	0.204258349776075
1	2000000000	144.326658	-0.023933326999784	1.06488036981734	-1.05785574988921	-0.0590039694095428
1	2000000000	144.840276	-0.0244720852541324	1.04273776561902	-1.04000460256635	-0.0393759931609922
1	2000000000	145.353894	-0.0250016086583482	1.02242002225363	-1.02191109467779	-0.0245083462352227
1	2000000000	145.867512	-0.0255222240522477	1.00874684528976	-1.01111215573454	-0.000420772888053752
1	2000000000	146.38113	-0.0260414553192719	1.01012242200001	-1.01077024717454	0.000270243087555497
1	2000000000	146.894748	-0.0265605278452074	1.01100651079111	-1.01049349255518	0.00113121521966006
1	2000000000	147.408366	-0.0270794742573087	1.0113247344337	-1.01027862788109	0.00216351889345637
1	2000000000	147.921984	-0.027600119687893	1.00827117223853	-1.01349534979675	-0.000465339588487422
1	2000000000	148.435602	-0.0281205495723866	1.01951038768496	-1.01305672366231	-0.000491804890545512
1	2000000000	148.94922	-0.0286407748076388	1.04546891943935	-1.01269843101611	-0.000508549592794314
1	2000000000	149.462838	-0.0291762614059805	1.02214502412005	-1.01718576500517	-0.0406574414857335
1	2000000000	149.976456	-0.029679341616299	0.932855049459427	-0.941698529922408	-0.00658695113189594
1	2000000000	150.490074	-0.0301435069246411	0.792926918067799	-0.865661897951194	0.0252909465005679
1	2000000000	151.003692	-0.0305032745025803	0.591604703949173	-0.569790257685367	-0.101060374474769
1	2000000000	151.51731	-0.0307503811300221	0.391876788632096	-0.392053869476068	0.0212243986193894
1	2000000000	152.030928	-0.0309056259108439	0.280345295271551	-0.21211484114117	0.135736987371623
1	2000000000	152.544546	-0.0309886070180975	0.283359813338349	-0.171753219417148	0.2612530506081
1	2000000000	153.058164	-0.0310939651986566	0.268099254002022	-0.238948363774776	0.12267612636404
1	2000000000	153.571782	-0.0312345089943487	0.345996849725983	-0.308756304115388	-0.0140674544025531
1	2000000000	154.0854	-0.0314386339224642	0.470163948653481	-0.506031732981119	0.00445493832964226
1	2000000000	154.599018	-0.0317021868126068	0.516081189931704	-0.520246754899024	0.00316104999270204
1	2000000000	155.112636	-0.0319730570472847	0.543843668442831	-0.534523574540864	0.00222081768249969
1	2000000000	155.626254	-0.0322514546492071	0.547340805625965	-0.548332432285712	-0.0022162413610186
1	2000000000	156.139872	-0.0325324445418788	0.545622877840691	-0.545839315845614	-0.00166027795156466
1	2000000000	156.65349	-0.0328121624626725	0.543712297223075	-0.5433797849338	-0.0011990819041017
1	2000000000	157.167108	-0.0330906669005598	0.541789111045568	-0.541963637067981	0.000182472852076655
1	2000000000	157.680726	-0.0333690047780421	0.541774466683758	-0.541884230617707	-0.000209537266649598
1	2000000000	158.194344	-0.0336473148155687	0.542003857268154	-0.541855356498745	-0.000641849062405662
1	2000000000	158.707962	-0.0339256231592363	0.542500454925204	-0.541877759241891	-0.00111358572196666
1	2000000000	159.22158	-0.034204873666488	0.544053283082929	-0.54478660949187	0.00121018212735235
1	2000000000	159.735198	-0.0344852166545898	0.547753710209278	-0.546861703961623	0.00319609737385158
1	2000000000	160.248816	-0.0347666263529028	0.553806235999645	-0.548939125430504	0.00555234602533443
1	2000000000	160.762434	-0.0350528078422034	0.546600640565082	-0.549598911828218	-0.0273125894584342
1	2000000000	161.276052	-0.03532862633323	0.52439204535814	-0.524296285948164	0.0174278196679157
1	2000000000	161.78967	-0.0355912418884358	0.490021643962074	-0.498186384348015	0.0626870908380362
1	2000000000	162.303288	-0.0358221364462507	0.367442338026081	-0.370846992556116	-0.0497275982845971
1	2000000000	162.816906	-0.0359692161570592	0.208893185263903	-0.201840514498562	-0.0382704799210875
1	2000000000	163.330524	-0.0360294568620613	0.0680425064483406	-0.0327420522101944	-0.038404878842642
1	2000000000	163.844142	-0.0360343089484943	0.0699477690241034	-0.0415515673339397	0.0793368815809956
1	2000000000	164.35776	-0.0360677578653129	0.105408102782242	-0.0887816522547339	0.0532871149259964
