"Time [s]"	"Pro [W]"
0.797000000000001	102.07725653567
0.798000000000001	102.024907899452
0.799000000000001	101.980304390957
0.800000000000001	101.997455227842
0.801000000000001	102.06219269046
0.802000000000001	102.091645859607
0.803000000000001	102.051867133815
0.804000000000001	102.016481013177
0.805000000000001	102.063497655028
0.806000000000001	102.146727503626
0.807000000000001	102.159767614732
0.808000000000001	102.099547410624
0.809000000000001	102.046156578076
0.810000000000001	102.048517328354
0.811000000000001	102.094327272002
0.812000000000001	102.111336845101
0.813000000000001	102.062772009112
0.814000000000001	102.015034407668
0.815000000000001	102.042030438931
0.816000000000001	102.114481025037
0.817000000000001	102.125921621848
0.818000000000001	102.059618552458
0.819000000000001	101.98701265027
0.820000000000001	101.983269194585
0.821000000000001	102.036225074543
0.822000000000001	102.050742914981
0.823000000000001	102.001547207879
0.824000000000001	101.951520105956
0.825000000000001	101.974308862096
0.826000000000001	102.041396721066
0.827000000000001	102.048911631122
0.828000000000001	101.98374431397
0.829000000000001	101.927004666214
0.830000000000001	101.936910140848
0.831000000000001	101.992435251512
0.832000000000001	102.019096847902
0.833000000000001	101.985517851375
0.834000000000001	101.945065099573
0.835000000000001	101.978548932201
0.836000000000001	102.06318305589
0.837000000000001	102.084956738013
0.838000000000001	102.035055523689
0.839000000000001	101.992775911301
0.840000000000001	102.011553945352
0.841000000000001	102.077118274962
0.842000000000001	102.107243706534
0.843000000000001	102.067491585526
0.844000000000001	102.032668481546
0.845000000000001	102.080118580147
0.846000000000001	102.162842125714
0.847000000000001	102.175857552684
0.848000000000001	102.11496967384
0.849000000000001	102.059863980328
0.850000000000001	102.060464751827
0.851000000000001	102.104627340137
0.852000000000001	102.120064959539
0.853000000000001	102.068738453946
0.854000000000001	102.018486931494
0.855000000000001	102.042999054359
0.856000000000001	102.112894643328
0.857000000000001	102.123061348324
0.858000000000001	102.054698260612
0.859000000000001	101.979203909854
0.860000000000001	101.972866823686
0.861000000000001	102.023739247504
0.862000000000001	102.036667310316
0.863000000000001	101.985492287551
0.864000000000001	101.933878027953
0.865000000000001	101.956455598825
0.866000000000001	102.024017535059
0.867000000000001	102.033108305837
0.868000000000001	101.969195985942
0.869000000000001	101.913800554327
0.870000000000001	101.92601786426
0.871000000000001	101.983255641927
0.872000000000001	102.011082949411
0.873000000000001	101.978623724112
0.874000000000001	101.941169862074
0.875000000000001	101.977736013229
0.876000000000001	102.06361324094
0.877000000000001	102.087351624682
0.878000000000001	102.039424572713
0.879000000000001	101.998992514614
0.880000000000001	102.019619226106
0.881000000000001	102.086272688941
0.882000000000001	102.117295455164
0.883000000000001	102.07813706193
0.884000000000001	102.044392326588
0.885000000000001	102.092813647927
0.886000000000001	102.175704311528
0.887000000000001	102.189345197737
0.888000000000001	102.128598990268
0.889000000000001	102.072741346744
0.890000000000001	102.072637223922
0.891000000000001	102.11607177467
0.892000000000001	102.130571943425
0.893000000000001	102.077062226916
0.894000000000001	102.025090561752
0.895000000000001	102.047851839917
0.896000000000001	102.115617426945
0.897000000000001	102.124817525346
0.898000000000001	102.05462945289
0.899000000000001	101.976398883531
0.900000000000001	101.967497313209
0.901000000000001	102.01616027356
0.902000000000001	102.027331167976
0.903000000000001	101.973962980595
0.904000000000001	101.920370244622
0.905000000000001	101.942175986698
0.906000000000001	102.009797414153
0.907000000000001	102.020085366272
0.908000000000001	101.956920763871
0.909000000000001	101.902085910505
0.910000000000001	101.91578312912
0.911000000000001	101.974129347778
0.912000000000001	102.002646592531
0.913000000000001	101.970919015379
0.914000000000001	101.93588196423
0.915000000000001	101.974946720624
0.916000000000001	102.061654453133
0.917000000000001	102.087040082382
0.918000000000001	102.040634117081
0.919000000000001	102.001501663274
0.920000000000001	102.023712126954
0.921000000000001	102.091309755778
0.922000000000001	102.123124253229
0.923000000000001	102.084724193803
0.924000000000001	102.052162381728
0.925000000000001	102.101659345614
0.926000000000001	102.185024394858
0.927000000000001	102.199600429414
0.928000000000001	102.139432566108
0.929000000000001	102.083361186103
0.930000000000001	102.083212402037
0.931000000000001	102.126546362047
0.932000000000001	102.140580711307
0.933000000000001	102.085393929662
0.934000000000001	102.032320174
0.935000000000001	102.053982144933
0.936000000000001	102.120076820083
0.937000000000001	102.128646277025
0.938000000000001	102.056954476012
0.939000000000001	101.976325270597
0.940000000000001	101.965117023385
0.941000000000001	102.011639511434
0.942000000000001	102.021077194587
0.943000000000001	101.965547067166
0.944000000000001	101.909941043005
0.945000000000001	101.930826778594
0.946000000000001	101.998388591783
0.947000000000001	102.009752072287
0.948000000000001	101.947135848808
0.949000000000001	101.89243682981
0.950000000000001	101.907148599926
0.951000000000001	101.966260039046
0.952000000000001	101.995174805775
0.953000000000001	101.963955005363
0.954000000000001	101.930893072978
0.955000000000001	101.972408393841
0.956000000000001	102.060075580165
0.957000000000001	102.086824058588
0.958000000000001	102.041607878874
